OCHREL07,OCHID07,OCHSN07,Q35A1A,Q35A1B,Q35A1C,Q35A1D,Q35A1E,Q35A1F,Q35A1G,Q35A1H,Q35A1I,Q35A1J,Q35A1K,Q35A1L,Q35A1M,Q35A1N,Q35A2A,Q35A2B,Q35A2C,Q35A2D,Q35A2E,Q35A2F,Q35A2G,Q35A3,Q35A4,Q35A51,Q35A52,Q35A53,Q35A6,Q35A7,Q35A8A,Q35A8A1,Q35A8B,Q35A8B1,Q35A8C,Q35A8C1,Q35A8D,Q35A8D1,Q35A8E,Q35A8E1,Q35A8F,Q35A8F1,Q35A8G,Q35A8G1,Q35A9A,Q35A9B,Q35A9C,Q35A9D,Q35A10,Q35A11,Q35A11A1,Q35A11A2,Q35A11B1,Q35A11B2,Q35A12,Q35A13,Q35A141,Q35A142,Q35A143
1,6069,3,3,2,3,1,3,2,1,1,2,1,1,1,1,2,5,3,4,5,5,1,5,4,2,12,11,0,5,4,1,5,1,5,1,5,5,0,1,5,1,5,5,0,1,5,1,4,2,5,0,0,0,0,6,6,95,0,0
1,6069,4,1,1,2,1,2,1,1,1,2,1,1,1,1,2,5,5,3,5,4,1,4,4,2,11,12,0,5,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,5,0,0,0,0,6,6,97,0,0
1,6151,5,1,4,3,1,3,4,1,1,3,1,1,2,1,3,3,2,3,3,2,3,4,4,1,0,0,0,2,2,5,0,5,0,1,4,5,0,5,0,5,0,5,0,1,3,3,1,1,5,0,0,0,0,6,6,4,0,0
1,4074,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,2,1,4,1,0,0,0,2,4,1,4,1,3,1,3,5,0,1,3,5,0,1,4,1,1,2,3,2,1,2,3,7,3,6,6,95,0,0
1,4074,4,1,1,2,1,2,1,1,2,2,1,1,2,1,2,5,2,2,4,3,2,4,4,2,12,0,0,2,4,1,3,1,4,1,4,5,0,5,0,1,4,1,4,1,4,2,2,1,1,4,3,6,3,6,6,99,0,0
1,6998,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,2,2,5,0,5,0,1,2,5,0,5,0,5,0,5,0,1,1,1,3,2,5,0,0,0,0,6,4,95,0,0
1,6323,4,1,1,4,1,1,1,1,4,3,4,4,1,4,1,2,4,2,2,4,4,1,1,1,0,0,0,1,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,1,1,1,3,5,0,0,0,0,6,6,8,0,0
1,6323,6,1,2,2,1,5,3,1,4,3,1,3,1,3,1,4,3,4,4,4,1,1,1,1,0,0,0,1,2,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,1,2,1,2,5,0,0,0,0,6,6,95,0,0
1,691,3,4,5,3,1,2,2,1,3,1,4,3,1,1,4,5,3,4,5,3,4,5,3,1,0,0,0,5,3,1,5,5,0,1,5,5,0,5,0,1,5,1,5,1,1,1,1,1,1,6,3,6,3,6,6,1,0,0
1,5836,3,1,1,4,1,3,1,1,1,1,1,1,1,1,2,4,8,3,4,3,4,4,1,1,0,0,0,2,9,1,5,5,0,1,3,1,2,5,0,5,0,1,5,1,1,1,2,2,5,0,0,0,0,6,6,18,0,0
1,5836,5,1,1,2,1,5,4,1,2,1,1,1,1,1,2,5,1,3,3,1,3,3,1,1,0,0,0,1,1,1,2,5,0,1,4,5,0,5,0,5,0,5,0,4,1,1,3,1,5,0,0,0,0,6,6,98,0,0
1,336,3,4,4,4,2,5,5,2,2,5,1,2,2,5,3,3,3,3,3,5,5,4,2,1,0,0,0,2,3,1,5,5,0,5,0,5,0,1,5,5,0,5,0,4,4,5,4,2,5,0,0,0,0,2,2,8,0,0
1,336,5,3,5,5,5,4,4,3,2,5,2,2,5,5,5,5,3,3,5,5,5,5,2,1,0,0,0,3,4,1,4,5,0,5,0,5,0,1,5,5,0,1,5,4,5,5,5,2,5,0,0,0,0,2,2,8,0,0
1,1797,3,2,5,4,1,4,4,3,1,4,1,1,3,2,2,5,5,5,5,4,4,4,3,1,0,0,0,2,2,1,5,1,5,1,5,1,3,1,5,1,4,1,5,1,5,4,4,1,1,2,3,11,3,6,6,13,0,0
1,7542,3,4,4,5,1,4,4,1,1,4,1,1,4,1,4,5,4,4,4,4,5,5,3,1,0,0,0,2,4,1,5,5,0,1,5,1,5,1,5,1,5,1,5,1,4,4,4,1,5,0,0,0,0,6,6,95,0,0
1,7542,4,4,5,4,1,4,3,1,1,3,1,1,4,1,1,5,5,5,5,5,2,5,4,1,0,0,0,3,4,1,5,5,0,1,5,1,5,1,5,1,5,1,5,1,4,5,5,1,5,0,0,0,0,6,6,95,0,0
1,3979,3,2,1,3,2,4,2,1,2,3,2,2,2,1,2,5,3,4,4,4,3,5,2,1,0,0,0,2,3,1,4,1,3,1,4,1,4,1,4,1,4,1,3,3,4,3,4,1,1,2,3,2,3,7,6,5,0,0
1,3979,4,3,1,4,3,4,3,1,2,3,2,2,3,1,3,5,3,4,4,3,5,5,3,1,0,0,0,3,4,1,4,1,4,1,5,1,3,1,4,1,4,1,2,3,2,3,4,1,5,0,0,0,0,7,6,95,0,0
1,3588,4,2,4,2,2,4,4,2,4,3,2,1,2,2,1,5,3,3,5,5,4,5,4,1,0,0,0,1,4,1,5,1,5,1,5,1,5,1,5,1,4,1,5,2,1,1,5,1,1,5,3,5,3,6,6,13,0,0
1,4424,3,1,1,4,3,3,1,2,4,2,2,1,3,4,2,3,3,3,3,4,3,2,1,1,0,0,0,3,3,1,3,1,5,1,5,1,4,1,4,1,5,1,5,3,5,3,5,3,1,6,3,6,3,6,2,1,13,0
1,4424,4,1,2,4,2,2,4,2,4,3,3,1,3,3,2,1,4,4,4,4,2,2,1,1,0,0,0,2,3,5,0,1,2,1,4,1,2,1,4,1,2,1,3,3,3,4,2,2,5,0,0,0,0,6,6,1,13,0
1,3576,4,1,3,3,2,4,2,1,1,3,1,4,1,1,3,2,1,4,1,4,3,2,4,1,0,0,0,2,3,5,0,5,0,1,6,5,0,5,0,5,0,5,0,2,1,2,2,2,1,1,3,10,3,6,6,4,0,0
1,3636,6,2,3,4,3,5,3,1,5,3,2,1,1,2,3,5,3,3,5,5,3,5,4,2,3,0,0,2,4,1,5,1,5,5,0,1,5,5,0,1,5,1,5,5,3,5,5,2,5,0,0,0,0,8,8,4,0,0
1,4972,3,2,1,2,3,3,3,2,3,3,3,3,4,3,4,5,3,4,2,4,4,4,5,4,3,0,0,2,8,1,5,1,5,1,5,1,5,1,5,5,0,1,5,1,4,3,5,1,5,0,0,0,0,6,6,98,0,0
1,4972,4,3,4,4,4,4,3,4,4,4,3,3,4,3,4,5,3,3,2,3,4,3,5,2,3,0,0,2,3,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,0,0,0,0,6,6,98,0,0
1,3967,3,1,1,2,1,5,1,1,3,3,1,1,2,1,3,5,3,3,2,2,1,5,3,4,15,0,0,2,3,1,5,1,5,1,5,1,5,5,0,5,0,1,5,1,5,2,1,2,5,0,0,0,0,7,7,95,0,0
1,6581,3,1,4,3,1,4,4,1,1,3,1,1,3,1,2,1,1,3,4,3,4,4,4,1,0,0,0,1,4,5,0,5,0,1,2,5,0,5,0,5,0,5,0,2,1,3,1,1,5,0,0,0,0,6,6,1,0,0
1,6459,3,4,5,3,2,5,4,2,3,3,2,3,5,4,5,5,4,3,5,3,3,5,4,1,0,0,0,2,4,1,6,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,0,0,0,0,6,6,95,0,0
1,1547,3,3,2,4,3,4,1,2,3,3,2,3,1,3,4,5,2,3,2,4,3,2,5,2,11,0,0,1,3,1,5,1,5,1,5,1,4,5,0,1,4,1,5,1,5,5,4,1,5,0,0,0,0,6,6,95,0,0
1,6506,3,1,1,2,1,4,1,1,1,1,1,1,1,1,1,2,4,2,2,4,2,3,2,2,11,0,0,2,3,5,0,5,0,5,0,5,0,5,0,5,0,1,6,3,1,2,5,2,5,0,0,0,0,6,6,95,0,0
1,6397,7,1,1,2,3,2,1,2,3,2,1,1,4,2,2,4,2,1,4,3,2,4,4,1,0,0,0,1,4,1,2,1,4,1,5,1,5,5,0,5,0,1,5,3,1,3,3,3,5,0,0,0,0,6,6,1,0,0
1,5689,3,1,1,4,2,2,1,1,1,3,2,1,4,3,3,1,2,1,3,3,3,3,3,1,0,0,0,4,4,1,4,5,0,1,4,5,0,1,5,1,5,1,5,3,4,3,3,1,5,0,0,0,0,6,6,4,0,0
1,4799,2,3,3,1,2,1,3,1,1,3,2,1,1,1,1,3,4,4,4,4,4,5,4,1,0,0,0,5,3,5,0,1,4,1,4,5,0,1,5,5,0,5,0,1,1,1,3,2,1,98,8,98,8,6,5,1,0,0
1,6863,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,5,2,2,2,1,2,5,4,1,0,0,0,2,4,5,0,5,0,1,5,1,4,5,0,5,0,1,5,3,1,2,4,2,5,0,0,0,0,4,2,4,0,0
1,2995,3,2,3,3,2,4,4,1,3,3,2,3,3,1,2,2,3,2,4,2,4,5,3,1,0,0,0,3,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,2,5,3,5,9,1,10,3,11,3,6,6,4,0,0
1,6513,7,4,4,2,2,5,5,1,1,5,2,1,4,1,1,5,5,5,5,5,3,5,4,1,0,0,0,2,3,1,4,1,5,1,5,1,5,1,5,1,5,1,5,4,5,4,5,1,1,4,3,4,3,7,7,5,0,0
1,7530,4,1,2,4,1,4,4,1,1,3,1,1,3,3,1,5,4,4,5,5,3,5,2,1,0,0,0,4,4,1,4,1,4,1,4,5,0,5,0,1,4,1,4,5,1,1,5,2,5,0,0,0,0,8,8,98,0,0
1,1124,3,1,1,2,2,3,1,1,4,2,2,2,3,1,2,4,4,3,4,3,3,3,3,3,3,0,0,2,3,5,0,1,5,5,0,5,0,5,0,5,0,5,0,3,1,2,2,1,5,0,0,0,0,7,6,17,0,0
1,1136,2,1,1,4,1,5,1,1,1,1,1,5,1,1,1,4,1,4,1,5,1,1,1,3,3,0,0,2,4,5,0,5,0,1,5,5,0,5,0,1,5,1,5,5,1,1,5,1,1,6,3,6,3,6,3,4,17,0
1,1555,3,3,4,4,2,5,4,4,4,4,2,5,4,3,5,4,4,5,5,5,4,5,3,6,7,6,0,5,4,1,5,1,6,1,6,1,5,1,5,1,5,1,5,1,5,4,4,1,5,0,0,0,0,6,6,95,0,0
1,2040,3,3,4,2,1,3,3,2,2,3,1,1,1,1,2,1,2,2,3,3,2,5,5,1,0,0,0,2,3,1,3,5,0,1,4,5,0,1,4,1,4,1,4,2,4,1,4,3,1,3,3,15,3,6,6,14,4,0
1,653,3,1,4,1,4,5,1,1,4,5,1,1,4,1,1,2,1,2,3,1,1,1,3,1,0,0,0,4,4,1,5,1,5,1,5,1,3,1,3,1,4,1,5,3,5,4,5,2,1,6,3,13,3,6,6,2,0,0
1,653,4,1,4,2,4,5,1,1,4,5,2,2,4,2,1,2,2,2,4,4,1,4,3,5,3,0,0,4,4,1,5,1,5,1,5,1,4,1,5,1,4,1,5,5,5,4,5,2,1,6,3,13,3,6,6,2,0,0
1,676,3,2,3,3,4,5,2,2,3,4,2,5,5,2,5,5,4,5,5,3,4,5,3,4,3,0,0,4,4,1,4,1,4,1,5,1,4,5,0,1,5,1,5,3,1,5,4,1,1,2,3,16,3,8,8,95,0,0
1,676,4,3,2,3,3,5,5,2,4,5,3,5,5,4,3,5,4,5,5,3,4,5,4,4,3,0,0,4,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,1,5,5,1,1,2,3,10,3,6,6,95,0,0
1,909,3,3,3,4,3,5,3,2,4,4,2,4,2,2,4,5,4,5,5,4,4,5,5,5,3,0,0,5,4,1,5,1,5,1,4,1,5,1,5,1,5,1,5,1,4,4,5,2,1,12,3,16,3,6,6,4,0,0
1,909,4,4,4,5,3,5,4,4,4,5,4,4,4,3,5,5,4,5,5,4,4,5,5,5,3,0,0,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,4,5,2,1,8,3,13,3,6,6,4,0,0
1,1171,3,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,2,5,1,5,1,4,3,11,0,0,1,1,5,0,5,0,1,5,5,0,5,0,1,5,5,0,1,1,5,4,4,1,98,8,14,3,2,2,2,0,0
1,1171,5,4,1,5,3,1,3,1,3,1,1,1,5,1,3,2,1,1,5,1,3,5,2,5,10,0,0,1,4,1,3,5,0,1,5,5,0,5,0,1,5,1,5,4,1,5,3,1,5,0,0,0,0,2,2,99,0,0
1,5783,4,1,2,3,1,3,3,1,1,2,1,3,2,1,2,4,3,3,2,3,3,4,5,5,3,13,0,2,4,5,0,1,6,1,3,5,0,5,0,5,0,5,0,4,1,2,2,2,1,18,2,13,3,6,6,1,0,0
1,5783,5,2,3,3,1,3,3,2,2,1,1,1,2,2,2,5,3,3,3,3,3,4,4,4,13,3,0,2,4,5,0,1,4,1,4,5,0,1,4,1,5,5,0,4,2,2,4,2,1,18,2,12,3,6,4,1,4,0
1,6526,4,1,1,2,1,3,1,1,2,1,1,1,1,2,1,4,1,2,4,2,4,5,5,1,0,0,0,4,2,5,0,1,5,1,5,5,0,5,0,5,0,1,5,5,1,3,5,4,5,0,0,0,0,6,1,5,0,0
1,1876,4,3,5,3,5,5,3,3,1,5,5,1,5,5,5,5,5,5,5,5,5,5,4,3,3,0,0,2,2,1,5,5,0,1,3,5,0,1,3,5,0,1,5,3,5,5,4,1,5,0,0,0,0,2,2,95,0,0
1,4511,3,3,2,2,1,5,4,1,1,4,1,5,2,1,2,5,4,1,4,1,5,4,3,1,0,0,0,3,3,1,5,1,5,5,0,5,0,1,5,5,0,1,5,3,1,2,3,2,5,0,0,0,0,8,6,4,1,0
1,4511,4,2,2,2,1,4,3,4,2,1,2,5,4,1,3,5,5,4,5,4,5,5,3,4,3,0,0,4,3,1,4,1,4,5,0,5,0,5,0,1,5,1,5,3,1,3,2,2,5,0,0,0,0,4,6,1,0,0
1,5248,3,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,2,3,5,0,1,4,5,0,5,0,5,0,5,0,1,2,1,1,1,3,1,1,8,3,9,3,2,2,95,0,0
1,7848,3,2,1,2,3,4,3,2,3,5,1,3,3,2,3,2,2,3,3,3,3,3,3,2,3,6,0,2,2,1,3,5,0,1,5,5,0,1,4,1,4,1,5,2,1,2,5,3,1,7,3,14,3,6,5,2,97,0
1,7848,4,2,1,3,2,3,2,2,2,3,2,3,3,1,3,2,3,3,3,4,4,4,5,2,3,0,0,3,3,1,4,1,4,1,5,5,0,1,4,1,3,1,4,3,1,3,5,2,1,98,8,98,8,6,6,4,0,0
1,7276,3,4,2,5,3,5,4,4,5,5,2,5,5,4,4,5,4,5,5,4,5,5,4,5,3,0,0,5,4,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,5,4,2,5,0,0,0,0,7,6,1,0,0
1,7853,4,1,1,3,1,2,2,1,2,3,2,2,4,1,1,2,2,2,4,4,3,4,5,1,0,0,0,2,4,1,4,1,4,1,4,1,4,5,0,1,5,1,5,2,5,4,5,2,1,7,3,10,3,7,6,4,1,0
1,7639,3,2,1,4,1,5,4,1,2,5,1,2,1,1,1,5,1,4,3,4,2,2,1,1,0,0,0,1,4,5,0,5,0,1,4,5,0,5,0,5,0,1,4,3,1,1,4,1,1,13,3,13,3,6,6,1,0,0
1,1093,3,2,2,5,1,5,2,1,2,1,2,4,4,4,4,5,4,4,5,5,5,5,3,3,6,0,0,5,4,1,4,1,4,1,1,1,1,5,0,5,0,5,0,4,4,5,5,1,5,0,0,0,0,6,6,95,0,0
1,5545,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,0,0,0,2,1,5,0,5,0,1,5,5,0,5,0,5,0,1,3,3,1,1,3,2,1,7,3,13,3,6,2,3,17,0
1,5545,3,4,4,4,1,4,4,1,2,4,1,1,1,1,3,4,3,3,3,3,3,4,2,1,0,0,0,3,3,5,0,5,0,1,5,5,0,5,0,5,0,5,0,8,3,1,3,2,1,6,3,6,3,6,6,1,0,0
1,4031,3,4,5,4,2,5,4,3,2,3,1,4,5,3,5,5,3,5,5,5,4,5,1,4,14,21,0,5,4,1,4,1,5,1,4,1,3,1,4,1,4,1,5,3,5,3,4,1,1,10,3,10,3,6,2,95,0,0
1,2688,3,2,2,3,1,4,4,2,2,3,2,1,1,1,4,5,2,4,4,5,5,5,2,6,6,14,20,4,4,1,5,1,5,1,5,1,5,5,0,1,5,1,5,5,1,4,4,1,1,5,3,8,3,8,8,13,3,4
1,2688,4,2,3,4,4,4,3,2,4,3,2,1,4,1,4,4,2,4,4,4,4,5,2,6,6,14,97,2,4,1,5,1,5,1,5,1,5,5,0,1,5,1,5,5,5,5,5,1,1,5,3,7,3,8,6,3,4,0
1,4898,3,1,2,3,1,2,2,1,1,1,2,2,1,1,2,3,2,2,3,2,1,5,2,1,0,0,0,2,4,5,0,5,0,1,2,5,0,5,0,5,0,5,0,5,1,1,2,2,1,10,3,14,3,8,6,1,97,0
1,4898,4,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,0,0,0,2,4,5,0,5,0,1,2,5,0,1,3,5,0,1,3,4,1,2,2,3,1,7,3,10,3,8,1,9,4,0
1,4928,2,4,4,2,3,4,5,2,2,5,1,4,2,4,4,5,3,3,3,4,3,5,4,3,15,0,0,2,3,1,3,1,3,1,4,1,4,1,4,1,3,1,5,3,3,5,4,2,5,0,0,0,0,6,6,95,0,0
1,7295,3,1,1,5,2,3,2,2,4,4,4,4,4,1,4,3,3,3,3,4,4,4,1,1,0,0,0,2,4,5,0,5,0,1,4,5,0,1,5,1,5,1,5,3,3,5,3,2,1,5,3,12,3,2,2,4,0,0
1,6876,3,1,1,3,1,3,3,1,2,1,1,4,4,1,3,5,2,3,3,1,4,5,4,1,0,0,0,4,4,5,0,5,0,1,5,1,4,1,4,1,4,1,5,1,5,5,5,1,1,8,3,12,3,6,6,95,0,0
1,1829,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,0,0,0,2,3,5,0,1,3,5,0,5,0,5,0,1,3,1,3,4,1,1,3,2,5,0,0,0,0,6,2,13,0,0
1,2798,3,3,3,5,3,5,5,3,5,5,3,5,5,3,5,5,3,5,5,5,5,5,4,6,3,17,0,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,3,5,5,4,2,1,6,3,12,3,2,2,2,8,0
1,2816,3,3,1,1,1,4,4,1,1,4,1,3,2,1,3,5,5,5,4,5,4,5,4,1,0,0,0,2,3,5,0,5,0,5,0,5,0,1,5,1,5,5,0,3,1,1,1,2,1,6,3,6,3,6,6,5,0,0
1,6938,4,5,5,4,3,5,5,3,4,5,4,5,5,3,5,5,3,3,5,4,5,4,4,4,3,0,0,3,2,5,0,5,0,5,0,5,0,5,0,5,0,1,5,3,4,5,5,2,5,0,0,0,0,6,6,17,0,0
1,4750,3,2,1,4,3,5,3,1,5,3,2,4,5,2,2,5,3,4,5,5,4,5,4,6,3,0,0,5,4,1,4,1,5,1,5,1,5,1,5,5,0,1,5,3,5,5,5,2,5,0,0,0,0,6,6,4,0,0
1,2087,3,2,2,2,1,2,2,1,1,2,1,1,1,1,2,5,2,2,4,2,2,5,2,3,20,97,0,2,3,5,0,1,4,1,6,5,0,5,0,1,3,5,0,5,1,2,2,1,1,6,3,6,3,6,6,1,0,0
1,7810,3,4,1,4,1,1,5,1,4,1,1,4,5,4,4,5,4,1,4,3,1,5,6,6,3,0,0,5,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,3,5,5,1,2,5,0,0,0,0,6,6,4,0,0
1,797,3,3,1,1,1,3,1,1,1,1,1,1,2,2,2,4,1,4,5,1,4,5,1,1,0,0,0,1,1,5,0,1,2,1,6,1,6,5,0,5,0,5,0,3,1,5,3,1,5,0,0,0,0,6,6,95,0,0
1,5997,5,1,1,2,1,2,2,1,1,2,1,2,1,1,1,4,3,3,4,5,4,4,3,2,11,0,0,2,4,5,0,1,5,1,4,1,4,1,4,1,5,1,5,4,3,2,2,1,5,0,0,0,0,8,6,1,0,0
1,6508,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,4,3,1,1,3,1,0,0,0,2,1,5,0,1,4,5,0,5,0,5,0,1,3,1,3,1,1,3,3,2,1,3,3,5,3,5,5,2,0,0
1,1994,3,1,4,4,1,5,4,2,1,4,1,4,4,2,4,2,2,2,2,5,1,5,5,1,0,0,0,4,3,5,0,5,0,1,1,5,0,1,3,1,5,1,4,4,4,3,4,3,5,0,0,0,0,5,2,5,4,0
1,1143,4,2,1,4,2,4,4,2,2,5,2,3,3,9,4,2,3,4,2,2,4,5,3,1,0,0,0,8,2,1,3,1,2,1,6,5,0,5,0,5,0,5,0,1,1,4,2,3,1,5,3,7,3,99,99,95,0,0
1,6825,3,1,1,2,1,2,1,1,1,1,1,1,2,1,1,5,1,2,2,3,4,1,1,1,0,0,0,2,3,5,0,5,0,1,5,5,0,5,0,5,0,1,5,5,1,3,5,2,1,11,3,11,3,6,6,4,0,0
1,7617,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,3,1,1,1,2,5,0,0,0,0,2,2,98,0,0
1,3104,3,2,4,4,1,5,4,4,4,5,2,5,2,1,5,5,4,2,3,2,4,2,5,4,3,0,0,4,4,5,0,1,5,1,4,1,4,1,5,1,5,1,5,4,5,5,5,2,5,0,0,0,0,7,6,2,0,0
1,4644,4,2,1,3,1,5,3,1,1,3,1,5,1,1,2,5,3,5,4,4,5,5,4,1,0,0,0,4,3,5,0,1,4,1,5,5,0,5,0,1,6,1,6,1,5,1,5,1,5,0,0,0,0,8,7,1,0,0
1,2942,3,2,2,4,4,4,3,2,3,4,3,4,4,3,4,5,4,4,5,5,3,5,4,1,0,0,0,3,4,1,5,1,5,1,4,1,4,1,5,1,5,1,5,3,5,5,5,1,1,7,3,12,3,6,4,4,0,0
1,4482,3,3,3,4,2,4,3,1,4,1,2,2,5,4,2,5,4,5,4,5,4,5,4,1,0,0,0,5,4,1,5,5,0,1,5,1,5,1,4,1,5,1,5,1,5,4,5,3,5,0,0,0,0,6,6,4,0,0
1,3969,3,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,0,0,0,1,1,1,2,5,0,1,3,5,0,1,3,5,0,5,0,1,5,3,3,1,5,0,0,0,0,2,2,95,0,0
1,3969,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,3,0,0,1,1,1,5,5,0,1,5,1,5,1,5,1,5,1,5,5,5,3,3,4,1,12,3,14,3,2,1,2,11,0
1,5186,2,1,1,4,1,4,2,1,4,4,2,1,1,1,1,4,4,4,5,3,3,5,3,4,3,0,0,2,4,5,0,1,5,1,5,5,0,1,5,1,5,1,4,5,1,1,4,1,5,0,0,0,0,6,6,2,0,0
1,3048,4,2,1,4,1,4,1,1,1,1,2,1,1,3,1,4,4,1,3,3,2,4,5,1,0,0,0,2,3,5,0,5,0,1,5,1,4,5,0,1,4,1,4,1,1,1,4,2,1,2,3,9,3,4,2,4,0,0
1,2198,3,3,1,2,1,5,1,3,2,1,2,4,1,2,5,5,4,5,4,5,4,5,2,3,3,0,0,4,4,1,2,5,0,1,3,1,1,1,5,1,2,1,3,4,5,5,3,2,1,3,3,6,3,4,2,4,2,0
1,2524,6,1,1,2,1,4,1,1,2,2,1,3,1,1,2,4,1,4,4,3,2,4,3,1,0,0,0,2,3,1,2,1,5,1,4,5,0,5,0,1,5,5,0,1,5,3,3,1,5,0,0,0,0,6,6,1,0,0
1,4462,3,2,2,4,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,2,22,0,0,2,3,5,0,1,4,1,3,1,3,1,4,1,4,1,4,3,4,3,3,2,5,0,0,0,0,6,6,1,0,0
1,2605,4,2,1,4,1,4,4,3,1,4,1,1,4,1,3,3,2,3,3,5,5,5,1,1,0,0,0,4,3,5,0,5,0,5,0,5,0,1,2,1,3,5,0,4,1,4,3,2,1,5,3,7,3,6,6,13,14,0
1,6627,3,1,1,2,2,4,2,1,1,2,2,1,1,1,2,3,2,2,3,2,5,4,4,1,0,0,0,4,3,5,0,1,2,1,3,5,0,1,4,1,2,1,5,2,5,1,4,1,1,2,3,7,3,8,7,95,0,0
1,7348,5,1,1,2,2,5,1,2,2,1,3,4,1,4,3,5,2,5,5,5,5,5,1,1,0,0,0,2,3,5,0,1,5,1,5,5,0,1,5,1,5,1,5,3,4,1,1,1,5,0,0,0,0,2,3,2,0,0
1,3850,4,3,2,2,4,3,2,1,2,4,1,2,2,2,2,3,3,3,4,3,3,4,4,4,3,0,0,5,4,1,4,1,4,1,5,1,4,1,5,1,4,1,5,4,3,2,4,2,1,4,3,12,3,6,5,13,0,0
1,5614,4,4,4,3,2,4,4,1,2,2,1,1,2,2,2,2,2,4,2,2,4,5,3,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,2,3,2,1,1,3,9,3,6,6,98,0,0
1,938,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,3,3,2,1,4,1,4,3,0,0,2,3,5,0,5,0,1,4,5,0,1,4,5,0,1,5,2,3,1,5,2,1,6,3,12,3,6,6,1,0,0
1,5969,3,3,2,4,1,2,2,1,1,3,1,4,5,3,2,4,4,1,2,1,2,5,2,2,3,0,0,1,3,5,0,1,5,1,5,1,5,1,5,1,5,1,5,2,5,5,3,2,1,7,3,13,3,6,3,4,5,0
1,127,3,4,1,5,1,5,5,3,3,5,1,1,5,3,5,5,3,5,5,5,5,5,3,3,7,0,0,4,4,1,5,5,0,1,5,1,5,5,0,1,5,1,5,4,4,5,5,1,5,0,0,0,0,6,6,95,0,0
1,127,5,4,1,5,1,5,5,3,5,5,5,1,5,3,5,5,5,5,5,2,5,5,3,3,15,11,0,4,2,1,5,1,5,1,5,1,5,5,0,1,5,1,5,4,5,5,5,1,5,0,0,0,0,6,6,95,0,0
1,4547,3,3,3,5,1,5,4,4,1,3,3,5,5,3,3,5,2,5,5,5,5,5,5,3,97,0,0,2,2,5,0,1,1,1,1,5,0,1,1,1,1,1,1,5,5,5,5,2,5,0,0,0,0,7,6,15,1,0
1,4547,4,2,5,5,2,5,5,4,4,5,2,3,5,3,3,5,5,5,5,5,3,5,5,4,97,0,0,3,3,1,5,1,5,1,5,1,5,1,5,1,4,1,5,3,5,5,5,1,5,0,0,0,0,7,6,15,0,0
1,2062,4,3,4,2,1,5,4,1,4,4,2,5,4,4,4,4,4,5,4,5,5,5,1,6,3,0,0,5,4,5,0,5,0,5,0,5,0,5,0,1,5,5,0,3,1,4,1,1,5,0,0,0,0,6,6,95,0,0
1,5563,3,2,3,4,1,4,1,1,3,3,1,1,2,4,1,4,3,4,3,4,2,4,4,1,0,0,0,5,4,5,0,1,5,5,0,5,0,5,0,1,5,5,0,3,1,3,2,1,5,0,0,0,0,8,8,4,0,0
1,5403,4,3,1,4,1,5,3,2,4,3,1,4,4,2,4,4,4,4,5,3,4,5,5,5,16,0,0,4,4,1,4,1,5,1,4,1,4,1,5,1,5,1,5,1,5,3,5,2,5,0,0,0,0,8,8,95,0,0
1,4086,2,2,2,4,1,5,2,1,2,4,1,2,2,4,2,4,2,2,2,2,2,5,5,3,97,0,0,3,3,5,0,1,4,5,0,1,5,1,4,1,4,5,0,2,5,2,5,4,1,7,3,12,3,8,6,99,0,0
