OHHREL07,OHHID07,OHHSN07,Q36B1,Q36B2,Q36B3,Q36B4,Q36B5,Q36B6A,Q36B6B,Q36B6C,Q36B6D,Q36B6E,Q36B6F,Q36B7,Q36B8,Q36B9,Q36B10A,Q36B10B,Q36B10C,Q36B10D,Q36B10E,Q36B10F,Q36B10G,Q36B10H,Q36B10I,Q36B10J,Q36B11A,Q36B11B,Q36B11C,Q36B11D,Q36B12A,Q36B12B,Q36B12C,Q36B12D,Q36B14A,Q36B14B,Q36B14C,Q36B14D,Q36B15A,Q36B15B,Q36B15C,Q36B16A,Q36B16B,Q36B16C,Q36B16D,Q36B16E,Q36B16F,Q36B16G,Q36B16H,Q36B16I,Q36B16J,Q36B16K,Q36B16L,Q36B16M,Q36B16N,Q36B16O,Q36B16P,Q36B16Q,Q36B16R,Q36B16S,Q36B17A,Q36B17B,Q36B17C,Q36B17D,Q36B17E,Q36B18A,Q36B18B,Q36B18C,Q36B19A,Q36B19B,Q36B19C,Q36B19D,Q36B19E,Q36B20,Q36B21,Q36B22,Q36B23,Q36B24,Q36B25,Q36B26,Q36B27,Q36B28,Q36B28OS,Q36B29
1,3099,3,5,0,2,1,1,3,5,3,3,5,5,2,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,4,5,1,2,4,1,2,1,1,1,5,2,3,4,2,3,3,3,3,4,3,2,3,3,3,2,3,4,2,3,3,3,2,1,1,4,2,3,2,2,2,2,2,5,0,0,1,1,50,5,1,0,0,3
1,4215,3,6,1,1,1,3,4,5,3,5,5,5,3,0,3,4,4,1,4,1,4,4,3,1,1,3,1,1,1,3,5,4,2,1,1,1,1,1,1,1,4,2,2,2,4,4,1,4,1,3,2,4,4,4,4,2,4,1,4,3,2,1,1,1,4,4,2,1,1,3,1,1,5,0,0,1,1,40,6,1,0,0,10
1,4215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1012,3,7,60,2,2,3,4,5,4,5,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,5,4,2,3,1,2,2,1,1,1,4,1,1,1,4,4,2,4,2,3,1,4,4,4,4,2,4,1,4,2,2,2,2,2,3,3,3,1,1,2,2,2,5,0,0,1,1,60,6,2,5,0,1
1,1012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3465,4,7,0,1,3,2,5,3,1,1,5,5,3,0,2,4,3,2,4,2,4,3,2,2,2,3,3,2,2,1,3,4,5,5,1,1,1,1,1,1,3,8,2,2,2,3,3,4,3,3,8,3,3,4,3,2,3,2,3,3,1,1,1,1,4,4,8,2,2,2,3,2,5,0,0,1,1,40,8,1,0,0,8
1,2190,3,7,5,4,2,2,5,5,5,3,5,5,2,2,4,4,4,2,3,2,4,4,2,2,2,2,2,2,2,3,5,4,2,5,2,2,2,5,5,5,4,2,2,2,4,4,2,4,2,3,2,4,3,4,4,2,4,2,4,2,2,2,1,1,4,4,4,2,2,3,2,2,5,0,0,1,1,45,5,1,0,0,15
1,5789,7,7,1,1,2,3,4,5,4,4,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,2,2,1,1,5,1,4,3,2,1,1,1,5,1,5,4,2,3,3,3,4,1,3,2,3,3,8,4,3,3,2,4,2,3,3,2,1,1,1,3,3,3,1,1,2,3,3,5,0,0,1,1,40,5,1,0,0,50
1,6304,3,3,0,2,2,3,4,5,5,5,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,5,4,2,2,1,1,2,5,5,5,3,2,2,2,3,4,2,4,2,2,1,4,4,4,4,1,4,1,4,1,2,1,1,1,4,4,4,1,1,3,2,1,5,0,0,1,1,50,5,1,0,0,45
1,6686,3,3,30,1,1,1,5,5,4,5,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,4,5,1,3,1,2,1,5,5,5,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,1,1,1,1,3,3,3,2,2,2,2,2,5,0,0,1,1,55,5,1,0,0,30
1,3395,3,3,0,1,3,3,3,5,2,2,5,5,3,0,2,4,4,1,4,3,3,3,1,1,1,3,1,1,1,5,4,3,1,3,3,1,2,1,1,5,4,2,3,1,4,4,1,4,2,4,3,3,3,4,4,1,4,2,3,2,2,1,1,1,4,4,4,1,1,3,2,1,5,0,0,1,1,43,5,1,0,0,51
1,2569,3,7,3,1,2,3,5,5,2,5,5,5,3,0,4,4,4,2,4,1,4,3,2,2,2,3,2,2,1,3,4,5,1,2,1,1,3,5,5,5,4,1,2,2,3,3,2,4,3,1,2,3,4,3,4,2,3,2,3,3,1,1,2,1,3,3,3,2,2,2,1,1,5,0,0,1,2,60,5,2,5,0,60
1,3471,4,7,4,1,3,3,3,5,2,5,5,5,3,0,3,4,4,2,4,2,4,4,2,2,2,2,2,2,2,3,4,5,1,3,1,1,4,1,1,1,3,4,4,1,4,4,2,4,2,3,2,4,3,3,3,2,4,2,3,4,4,1,1,1,2,4,2,2,1,2,3,2,5,0,0,1,1,43,5,1,0,0,5
1,4587,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4587,4,2,40,2,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,3,1,1,1,1,2,2,1,3,4,5,2,2,1,2,1,1,1,1,3,2,2,1,3,4,3,4,3,2,2,3,4,3,4,2,4,3,2,2,1,1,1,1,3,3,4,1,1,3,2,2,5,0,0,1,1,50,6,1,0,0,998
1,1465,3,3,1,1,2,3,5,5,3,3,3,5,3,0,4,4,4,2,4,2,4,4,1,1,1,2,2,2,1,3,5,4,2,2,1,1,1,5,1,1,3,2,2,1,4,4,2,4,2,2,2,3,4,4,4,2,4,1,4,2,2,1,1,1,2,3,4,1,1,2,1,1,5,0,0,1,1,52,5,1,0,0,60
1,1076,3,7,0,1,2,3,3,5,4,5,5,5,3,0,4,3,3,4,3,1,3,3,1,2,1,3,2,2,2,5,4,3,2,4,1,2,2,5,5,5,3,1,1,1,4,4,1,3,1,2,4,3,4,4,4,3,4,2,2,3,2,2,2,2,4,4,4,1,1,2,2,1,5,0,0,1,1,50,7,1,0,0,15
1,4319,3,1,1,2,2,2,4,4,4,5,5,5,3,0,4,3,3,2,3,1,3,3,2,2,1,2,2,2,2,4,3,1,5,4,1,2,2,5,1,1,3,2,2,1,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,2,2,2,1,3,3,3,2,2,3,2,2,5,0,0,1,1,60,5,1,0,0,30
1,4836,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4836,3,3,10,4,3,3,1,3,2,2,3,5,3,0,3,3,3,2,3,2,3,3,2,2,2,3,3,3,2,3,4,5,1,3,1,2,1,1,5,1,3,2,2,2,4,4,1,4,1,3,2,4,4,4,4,2,3,2,3,2,1,3,1,1,1,1,1,1,2,2,3,3,5,0,0,1,1,37,5,1,0,0,10
1,4021,5,0,1,1,3,3,4,5,2,5,5,5,2,2,4,4,4,1,4,1,4,4,2,2,2,2,2,2,2,3,5,1,4,5,1,4,1,1,5,5,4,2,2,2,4,4,2,4,2,2,2,3,4,4,4,4,4,3,3,4,3,4,1,1,3,3,3,2,3,3,3,2,5,0,0,1,1,36,5,2,4,0,30
1,2427,3,7,1,6,3,3,5,5,5,3,5,5,3,0,4,3,3,2,3,2,3,3,2,2,2,2,2,2,2,1,5,4,2,2,1,1,1,5,5,5,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,2,5,0,0,1,1,50,5,1,0,0,5
1,6729,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6729,4,0,2,6,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,2,3,3,2,2,2,2,2,2,2,5,1,3,4,3,1,2,2,5,5,5,4,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,2,2,1,1,3,3,3,2,3,3,2,3,1,8,1,5,0,0,0,0,0,0,0
1,3276,4,5,4,6,3,3,3,4,2,3,3,4,3,0,3,4,4,2,3,2,4,3,2,2,2,1,2,1,2,5,3,4,2,4,1,1,3,1,1,1,4,2,2,2,3,3,3,4,3,1,3,3,3,4,4,2,3,2,3,4,2,2,2,1,4,3,4,2,1,2,2,1,1,4,20,1,1,55,5,1,0,0,20
1,6421,3,0,7,2,2,3,4,5,3,4,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,4,5,1,3,1,2,3,1,5,1,4,1,1,1,3,4,1,3,1,2,2,3,4,4,4,2,4,1,4,2,2,1,1,1,3,4,3,2,2,2,1,1,5,0,0,1,1,47,5,1,0,0,15
1,3931,3,1,3,1,3,3,3,5,3,3,4,5,3,0,2,3,3,2,3,2,3,3,2,2,2,2,3,2,2,4,1,3,5,5,3,3,4,5,1,5,3,8,8,2,2,3,3,3,2,8,3,8,3,3,3,4,4,3,2,4,2,2,2,1,3,4,2,2,2,2,2,2,5,0,0,1,1,60,7,2,3,0,4
1,3760,3,7,6,1,3,3,5,5,3,3,5,5,3,0,4,4,4,1,4,1,4,3,4,2,3,2,3,1,1,4,3,5,1,5,2,2,2,1,1,1,4,4,3,1,4,4,3,4,4,1,1,4,4,4,3,2,2,2,4,2,2,2,3,1,3,3,3,2,2,2,3,3,5,0,0,1,1,40,5,1,0,0,15
1,3760,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,316,3,2,1,3,3,3,4,5,4,3,5,5,3,0,4,4,4,2,4,1,3,4,2,1,1,1,2,2,1,3,5,4,2,5,1,2,3,1,1,1,3,1,3,1,2,2,2,4,3,1,3,4,4,4,4,2,4,1,2,2,1,1,3,2,4,4,3,2,2,2,2,2,5,0,0,1,1,45,4,2,2,0,10
1,3440,3,6,40,1,1,1,5,5,4,4,5,5,3,0,4,4,4,1,4,1,4,4,1,1,1,3,1,2,2,3,4,5,1,1,1,1,1,1,5,1,4,3,2,2,3,4,3,3,2,2,1,3,4,3,3,3,4,1,3,2,2,1,1,1,4,3,4,2,1,2,2,1,5,0,0,1,1,45,5,1,0,0,5
1,3440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6926,3,2,25,1,2,3,3,4,2,3,4,4,3,0,1,3,3,2,3,2,3,2,3,2,2,3,2,2,3,3,4,5,1,3,2,1,2,5,1,1,3,2,1,2,4,3,2,3,2,2,2,3,4,3,3,2,3,2,3,3,2,1,1,1,4,3,2,2,3,2,2,1,1,9,8,5,0,0,0,0,0,0,0
1,5793,4,3,0,2,3,2,4,5,4,4,5,5,3,0,4,3,3,2,3,2,3,3,3,2,2,2,3,3,3,4,5,1,2,5,5,5,5,1,1,1,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,1,2,3,3,3,2,2,3,2,2,5,0,0,5,0,0,0,0,0,0,0
1,2514,3,5,10,1,2,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,5,5,5,3,3,3,2,3,3,2,4,2,3,3,3,4,3,3,2,3,2,3,2,1,1,1,1,2,2,3,1,1,3,1,1,5,0,0,1,1,60,5,2,1,0,45
1,5196,4,7,0,1,2,2,3,5,3,3,3,5,1,2,2,3,3,1,3,2,3,3,1,1,1,2,3,2,2,4,2,1,5,3,3,2,2,1,5,5,3,3,3,2,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,3,3,1,1,1,3,3,2,3,1,3,3,1,5,0,0,1,1,40,5,1,0,0,15
1,779,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,779,4,1,8,2,1,2,4,5,5,4,5,5,3,0,4,4,4,1,4,1,4,3,2,1,1,3,3,1,1,3,4,5,1,2,1,3,1,5,5,5,3,3,3,2,3,4,1,4,3,2,3,4,4,3,4,1,4,2,1,4,4,1,1,1,3,3,3,1,1,3,3,1,5,0,0,1,1,50,5,1,0,0,20
1,2996,5,7,12,5,3,3,3,5,5,5,5,5,3,0,4,4,4,2,4,2,4,4,2,2,2,2,2,2,2,3,5,4,1,5,1,4,1,5,1,1,4,4,4,1,2,4,3,4,4,2,2,3,4,4,4,2,4,1,4,2,2,2,2,2,4,3,4,1,1,3,1,2,5,0,0,1,1,50,5,1,0,0,18
1,4693,3,4,0,4,3,3,3,3,4,2,4,5,3,0,3,4,4,1,4,1,3,3,2,2,2,2,2,2,2,4,5,1,2,3,1,1,1,5,5,5,4,2,1,1,1,1,1,4,1,1,1,4,4,4,4,3,4,2,4,1,1,1,1,1,3,3,4,1,1,3,2,1,5,0,0,1,1,46,5,1,0,0,40
1,4693,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4344,3,7,3,3,3,2,4,5,5,2,5,5,3,0,4,3,4,1,3,1,4,4,3,2,1,1,1,3,2,5,4,2,1,3,1,1,1,1,1,5,3,2,2,2,3,3,3,4,2,3,1,3,4,3,3,3,3,2,3,1,3,4,3,1,3,3,3,1,1,3,2,1,5,0,0,1,1,50,5,1,0,0,20
1,2037,3,7,10,1,1,1,3,5,2,4,3,5,3,0,4,3,3,1,3,2,3,3,2,3,2,3,2,3,3,4,3,5,2,5,1,3,1,5,5,5,3,4,4,2,3,4,1,3,1,2,1,4,3,2,3,2,3,2,2,2,1,1,1,1,4,4,3,2,3,2,2,2,5,0,0,1,1,30,8,2,5,0,15
1,4748,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4748,4,7,100,1,3,3,5,5,4,5,5,5,3,0,4,4,4,1,4,1,4,3,2,1,1,1,1,2,2,3,5,4,1,3,1,1,1,5,1,5,3,3,3,2,3,4,4,4,3,2,2,3,3,3,4,2,3,2,3,3,2,1,1,1,4,4,3,2,1,2,1,1,5,0,0,1,1,40,5,1,0,0,15
1,5753,3,2,3,2,3,3,2,5,3,4,5,5,2,1,2,3,4,1,3,1,3,2,3,1,2,2,3,2,2,4,3,5,1,5,1,2,1,1,1,1,3,8,3,2,3,3,2,3,3,2,2,2,4,3,3,2,3,2,2,3,3,1,1,1,3,3,2,2,3,2,3,2,5,0,0,1,1,60,6,1,0,0,998
1,7247,3,4,1,3,2,3,4,5,3,3,5,5,3,0,3,3,4,1,4,1,3,3,3,1,1,3,2,2,2,4,5,2,3,3,1,2,3,5,1,1,3,3,3,3,3,3,1,4,2,3,2,4,4,4,4,3,3,2,3,3,3,1,1,1,3,3,3,2,1,2,3,1,5,0,0,1,2,45,5,1,0,0,15
1,1177,3,1,0,6,3,3,4,5,4,5,5,5,3,0,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,1,3,4,5,4,2,1,3,5,1,1,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,1,1,1,3,3,3,2,1,3,2,1,5,0,0,5,0,0,0,0,0,0,0
1,1685,3,5,0,5,3,3,4,5,4,4,5,5,3,0,4,4,4,2,3,1,3,4,1,1,1,1,1,1,1,3,4,5,1,4,1,2,2,5,5,5,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,3,3,1,1,1,4,4,4,1,1,3,1,1,5,0,0,1,1,60,6,1,0,0,10
1,4559,2,0,1,2,2,3,3,5,4,4,5,5,2,2,4,3,3,1,3,2,3,3,2,2,1,2,2,2,2,3,4,1,5,2,1,2,3,5,1,5,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,2,1,1,1,4,3,3,2,1,3,2,1,5,0,0,1,1,40,5,1,0,0,10
1,939,4,6,50,5,3,3,5,5,4,4,5,5,3,0,1,4,4,1,4,1,4,4,2,2,1,1,2,2,1,5,4,3,1,3,2,4,1,1,5,5,3,3,3,2,2,3,2,3,4,1,3,3,4,3,4,2,4,2,2,3,2,2,1,1,2,3,3,2,3,2,3,1,5,0,0,1,1,42,4,1,0,0,30
1,4395,3,7,998,2,3,3,4,5,4,4,3,5,3,0,4,4,3,1,3,1,3,3,1,2,1,2,2,2,2,3,4,1,5,5,1,1,1,5,5,1,3,2,2,2,4,3,1,4,4,1,1,4,4,3,3,2,4,2,3,3,4,1,1,1,4,4,3,3,2,2,2,2,5,0,0,5,0,0,0,0,0,0,0
1,4395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,537,3,7,3,5,3,3,4,5,5,5,5,5,3,0,4,3,4,1,4,1,4,3,1,1,1,1,1,1,1,4,5,1,3,4,3,4,1,1,5,5,4,3,4,2,3,4,3,4,1,4,4,3,4,4,4,4,4,2,4,3,3,1,1,1,4,4,4,1,1,3,1,1,5,0,0,1,1,40,5,1,0,0,13
1,709,3,7,2,1,2,2,4,5,5,5,4,4,2,2,4,3,3,1,3,2,3,3,1,1,2,3,2,2,2,3,1,4,5,5,1,5,1,5,5,1,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,1,1,1,4,4,4,2,2,3,2,2,5,0,0,1,1,40,5,1,0,0,10
1,221,3,2,0,5,3,3,4,5,4,5,5,5,1,2,3,4,4,1,4,1,4,4,1,1,1,2,2,2,2,4,1,5,3,3,2,1,2,5,5,5,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,2,2,1,1,1,4,4,4,1,1,3,2,1,5,0,0,1,2,40,5,1,0,0,1
1,6221,3,7,2,1,2,3,3,5,3,5,5,5,3,0,4,3,3,1,3,2,4,4,2,2,1,2,2,2,2,3,2,4,5,3,1,1,2,5,1,1,3,2,2,2,3,4,2,3,2,3,2,4,3,3,4,2,4,2,3,2,2,2,2,1,2,4,3,1,1,3,2,1,5,0,0,1,2,65,6,1,0,0,45
1,4477,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4477,5,2,0,5,3,3,5,5,1,5,5,5,3,0,4,3,3,2,3,2,3,3,2,2,2,2,2,2,2,3,4,5,1,5,2,2,3,5,1,1,3,3,2,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,2,1,1,4,3,3,3,2,2,2,3,5,0,0,1,2,45,5,1,0,0,7
1,5121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5121,5,7,25,1,1,3,4,5,3,5,5,5,2,2,4,4,4,1,4,1,4,3,1,2,2,2,1,1,2,3,5,4,1,2,1,2,2,1,1,1,4,2,2,1,4,4,2,4,2,3,1,4,4,4,4,2,4,1,4,2,1,1,1,1,3,4,3,2,3,2,3,3,5,0,0,1,1,50,6,1,0,0,7
1,6092,4,0,0,1,2,2,4,5,5,5,5,5,3,0,4,3,3,1,3,1,3,3,2,1,1,2,2,2,2,3,5,2,4,2,1,2,1,1,1,1,3,2,2,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,1,1,1,1,3,3,3,1,1,2,2,2,5,0,0,1,1,60,5,1,0,0,30
1,1951,3,0,2,2,1,1,4,5,4,4,5,5,1,3,4,4,4,1,3,1,4,4,2,1,1,1,1,2,2,4,3,5,2,2,1,1,2,1,1,1,3,2,2,2,2,3,3,4,2,1,2,4,4,4,4,2,3,2,2,2,3,2,1,1,3,3,3,2,1,3,2,1,5,0,0,1,1,45,5,1,0,0,60
1,1951,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3135,3,5,2,2,1,1,4,5,4,4,5,5,3,0,4,3,3,2,3,2,3,3,2,1,2,2,2,2,2,3,4,5,1,4,2,2,3,5,1,1,3,2,2,2,3,3,3,4,3,2,2,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,3,2,3,2,2,2,5,0,0,1,1,45,5,1,0,0,40
1,4814,3,7,10,6,3,3,5,5,5,5,5,5,0,0,0,4,3,1,4,1,4,4,1,1,1,3,1,1,1,3,5,1,4,2,3,1,1,5,5,1,3,2,3,2,1,3,3,4,3,1,2,4,4,4,4,2,4,2,1,2,2,1,1,1,4,4,3,1,1,3,1,1,5,0,0,5,0,0,0,0,0,0,0
1,6134,4,2,3,1,3,3,4,5,4,4,5,5,3,0,2,3,3,1,3,2,3,3,2,2,2,1,2,3,2,4,5,3,1,3,1,2,3,5,5,1,3,2,2,2,3,2,3,3,2,2,3,8,3,3,3,2,3,2,3,2,3,2,2,3,3,3,3,2,2,2,3,2,5,0,0,1,1,50,5,1,0,0,60
1,6134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6488,3,1,0,1,2,2,4,4,3,3,4,5,3,0,3,3,3,2,3,2,3,3,2,2,2,3,2,2,2,3,4,5,2,3,3,3,3,5,5,5,3,3,8,2,8,3,8,3,8,8,3,3,3,3,3,3,3,2,3,3,2,1,1,3,3,3,2,2,2,3,2,2,5,0,0,1,1,60,7,2,3,0,10
1,4847,3,7,6,5,3,3,5,5,5,5,5,5,0,0,0,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,4,5,9,2,1,1,1,1,5,1,1,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,2,3,2,2,2,1,1,4,3,3,1,1,3,1,1,5,0,0,1,1,50,5,1,0,0,15
1,759,3,1,0,4,2,2,5,5,3,3,5,5,3,0,4,4,4,2,3,2,3,3,2,2,2,2,2,2,2,4,5,3,1,4,1,2,2,1,1,5,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,1,1,1,3,3,3,2,3,2,3,2,5,0,0,1,1,85,7,1,0,0,2
1,4430,3,0,4,4,3,3,3,5,4,4,5,5,3,0,3,4,4,1,4,3,3,3,3,2,1,2,2,2,2,5,4,1,3,5,2,3,3,1,1,5,4,2,3,2,3,3,2,4,2,2,2,3,4,4,4,3,3,2,3,3,3,3,2,1,4,3,3,2,2,2,3,3,5,0,0,1,2,50,6,1,0,0,1
1,4430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7731,3,5,15,5,3,2,4,5,5,5,5,5,3,0,4,4,4,1,4,1,4,3,1,1,1,1,2,2,1,4,3,1,5,3,1,3,1,5,1,5,3,1,1,1,3,4,2,3,2,3,2,3,4,3,4,3,4,2,3,2,2,2,1,1,3,3,3,2,1,3,2,1,5,0,0,1,1,60,6,1,0,0,10
1,3173,4,7,2,2,2,3,5,5,4,5,5,5,2,2,4,3,4,2,3,2,4,3,2,2,1,2,2,2,2,3,4,5,1,1,1,1,1,5,1,5,3,2,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,2,3,2,2,1,1,3,3,3,2,1,3,1,1,5,0,0,1,1,50,5,1,0,0,998
1,2814,3,6,5,5,2,2,3,4,3,4,5,5,2,3,3,4,3,1,4,2,3,3,3,3,2,2,2,2,2,3,4,5,1,4,2,1,2,5,5,1,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,1,4,3,3,3,1,1,3,2,1,5,0,0,1,1,53,5,1,0,0,5
1,7881,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
