DEMREL97,DEMID97,DEMSN97,CHRACE,CHIWMON,CHIWDAY,CHIWYR,AGEATCH,AGEATPCG,PCGIWMON,PCGIWDAY,PCGIWYR,HOMESCHL,NEWIMMI,PCG,OCG,RELPCG97,RELOCG97,CH97PRWT,CH97HHWT,PCGHHBWT,OCGCHBWT,OCGHHBWT,SUBSELWT,SBLNUM97,BIOPR97,BIOGPR97
6,5657,3,2,6,23,1997,42.599998,42.599998,6,23,1997,5,5,1,1,1,4,2.098,2.098,4.5279999,6.6430001,7.2020001,1,0,1,2
6,4284,2,2,11,16,1997,158.39999,158.39999,11,16,1997,5,5,1,0,1,0,3.1270001,3.1270001,0,0,0,1,1,2,0
6,933,3,2,6,19,1997,49.799999,49.799999,6,19,1997,5,5,2,1,4,0,2.098,2.098,0,0,0,1,1,1,0
6,1794,3,2,0,0,0,0,33.200001,3,22,1997,5,5,1,0,1,0,3.9890001,3.9890001,6.697,0,0,1,1,2,0
6,933,4,2,0,0,0,0,35,6,19,1997,5,5,2,1,4,0,2.098,2.098,0,0,0,1,1,1,0
6,2694,3,2,4,21,1997,73,73,4,21,1997,5,5,1,1,3,0,1.132,1.132,1.867,0,0,1,96,4,1
6,3658,2,2,4,23,1997,56.799999,56.799999,4,23,1997,5,5,1,0,1,0,.86299998,.86299998,1.8609999,0,0,1,0,2,2
6,1361,2,2,4,22,1997,45.200001,45.099998,4,18,1997,5,5,1,0,1,0,.61199999,.61199999,1.01,0,0,1,96,2,2
6,2870,2,2,5,6,1997,87.400002,87.400002,5,6,1997,5,5,2,0,4,0,.322,.322,.49599999,0,0,1,0,3,2
6,5163,2,2,99,99,9999,999.90002,58.299999,5,22,1997,5,5,1,0,1,0,5.085,5.085,0,0,0,1,0,2,0
6,2909,4,2,9,25,1997,122.1,122.2,9,27,1997,5,5,1,0,1,0,7.5190001,7.5190001,9.7220001,0,0,1,2,2,0
6,2909,3,2,9,25,1997,109.8,109.8,9,27,1997,5,5,1,0,1,0,7.5190001,7.5190001,9.7220001,0,0,1,2,2,0
6,2039,3,2,0,0,0,0,88.5,5,2,1997,5,5,1,1,1,0,4.9120002,4.9120002,6.3509998,0,0,1,0,1,0
6,6242,3,2,11,1,1997,140.2,139.89999,10,21,1997,5,5,1,1,1,4,1.464,.97600001,1.893,2.691,2.691,1.5,3,1,0
6,6242,5,2,11,1,1997,109.5,109.2,10,21,1997,5,5,1,1,1,4,1.464,.97600001,1.893,2.691,2.691,1.5,3,1,0
6,226,4,2,6,6,1997,149.7,148.7,5,5,1997,5,5,1,2,1,7,3.211,2.1400001,6.9289999,10.166,11.021,1.5,2,2,0
6,226,3,2,5,19,1997,96.199997,95.699997,5,5,1997,5,5,1,2,1,99,3.211,2.1400001,6.9289999,10.166,11.021,1.5,2,2,0
6,964,4,7,10,29,1997,119.5,119.3,10,23,1997,5,5,1,1,1,0,2.8529999,2.8529999,0,0,0,1,2,1,2
6,964,5,7,10,29,1997,119.5,119.3,10,23,1997,5,5,1,1,1,0,2.8529999,2.8529999,0,0,0,1,2,1,2
6,3517,3,2,5,1,1997,135.5,135.5,5,2,1997,5,5,1,1,1,0,1.9170001,1.9170001,4.1370001,0,0,1,1,1,0
6,3517,4,2,5,1,1997,116.9,117,5,5,1997,5,5,1,1,1,0,1.9170001,1.9170001,4.1370001,0,0,1,1,1,0
6,305,3,2,0,0,0,0,124.5,10,26,1997,5,5,1,0,1,0,5.0419998,5.0419998,0,0,0,1,1,1,2
6,305,4,2,0,0,0,0,72.5,10,13,1997,5,5,1,0,1,0,5.0419998,5.0419998,0,0,0,1,1,1,2
6,5525,3,2,9,21,1997,96.099998,96.099998,9,21,1997,5,5,1,1,1,0,3.1470001,2.098,0,0,0,1.5,2,1,0
6,5697,4,2,99,99,9999,999.90002,48.200001,11,22,1997,5,5,1,1,1,0,4.4549999,2.97,0,0,0,1.5,2,1,0
6,5697,5,2,99,99,9999,999.90002,48.200001,11,22,1997,5,5,1,1,1,0,4.4549999,2.97,0,0,0,1.5,2,1,0
6,5525,4,2,9,21,1997,38.299999,38.299999,9,21,1997,5,5,1,1,1,0,3.1470001,2.098,0,0,0,1.5,2,1,0
6,4685,3,2,0,0,0,0,21.5,5,28,1997,5,5,1,1,1,0,2.098,2.098,0,0,0,1,0,1,0
6,3334,3,2,5,12,1997,131.2,130.7,4,26,1997,5,5,1,1,1,0,5.2399998,5.2399998,0,0,0,1,0,1,2
6,480,4,2,4,22,1997,127.1,127.1,4,22,1997,5,5,1,0,1,0,.85000002,.85000002,1.306,0,0,1,2,2,2
6,4694,6,2,5,7,1997,112.9,113,5,10,1997,5,5,1,1,1,0,4.5960002,4.5960002,7.0609999,0,0,1,3,1,2
6,3737,3,2,11,2,1997,113.7,113.7,11,2,1997,5,5,1,1,1,4,3.7360001,3.7360001,5.7399998,11.075,12.185,1,1,1,2
6,3737,4,2,11,2,1997,113.7,107.3,4,23,1997,5,5,1,1,1,4,3.7360001,3.7360001,5.7399998,11.075,12.185,1,1,1,2
6,880,6,2,0,0,0,0,31.299999,6,2,1997,5,5,1,2,1,0,5.1079998,5.1079998,7.1110001,0,0,1,0,2,1
6,5764,4,2,0,0,0,0,15.7,10,12,1997,5,5,1,1,1,4,4.803,4.803,6.6859999,9.1520004,8.9879999,1,1,1,2
6,2846,2,2,5,12,1997,136,136,5,12,1997,5,5,1,2,1,7,2.1800001,2.1800001,0,7.5929999,8.6890001,1,0,2,0
6,4455,4,2,4,30,1997,137.5,137.5,4,30,1997,5,5,1,1,1,4,6.9130001,4.6079998,14.936,24.076,27.552,1.5,3,1,0
6,5299,5,2,5,21,1997,106.7,106.7,5,21,1997,5,5,1,0,1,0,2.4300001,1.62,4.0089998,0,0,1.5,3,2,0
6,4455,6,2,4,30,1997,83.900002,83.900002,4,30,1997,5,5,1,1,1,4,6.9130001,4.6079998,14.936,24.076,27.552,1.5,3,1,0
6,5299,6,2,0,0,0,0,13.1,5,21,1997,5,5,1,0,1,0,2.4300001,1.62,4.0089998,0,0,1.5,0,2,1
6,4169,4,2,4,24,1997,146.10001,146.2,4,28,1997,5,5,1,1,1,4,2.97,2.97,4.9860001,8.1639996,8.3940001,1,1,1,2
6,4187,3,2,10,30,1997,44.799999,44.799999,10,30,1997,5,5,1,1,1,4,1.636,1.636,3.53,5.1789999,5.6149998,1,0,1,2
6,5802,4,2,10,8,1997,46.400002,46.400002,10,8,1997,5,5,1,2,1,0,5.3670001,3.5780001,0,0,0,1.5,2,2,1
6,5802,3,2,10,8,1997,57.5,57.5,10,8,1997,5,5,1,2,1,0,5.3670001,3.5780001,0,0,0,1.5,2,2,1
6,2833,5,2,0,0,0,0,148,6,19,1997,5,5,1,1,1,0,2.3280001,2.3280001,5.0250001,0,0,1,2,1,2
6,3729,4,2,0,0,0,0,132.8,10,5,1997,5,5,3,0,7,0,2.3670001,2.3670001,0,0,0,1,2,0,1
6,2584,5,2,10,5,1997,122.7,122.7,10,5,1997,5,5,1,1,1,0,1.762,1.762,0,0,0,1,2,1,2
6,2756,3,2,5,9,1997,131.89999,131.89999,5,9,1997,5,5,1,1,1,0,2.003,2.003,3.3629999,0,0,1,0,1,2
6,4618,4,2,10,4,1997,108.4,108.4,10,4,1997,5,5,1,1,1,0,1.184,1.184,0,0,0,1,1,1,2
6,3988,2,2,6,7,1997,56.599998,56.599998,6,7,1997,5,5,1,0,1,0,2.3239999,2.3239999,3.901,0,0,1,0,2,2
6,1989,3,2,0,0,0,0,35.200001,4,11,1997,5,5,1,1,1,4,1.743,1.743,3.763,5.52,5.9850001,1,0,1,2
6,1995,2,2,3,31,1997,151.89999,151.89999,3,31,1997,5,5,1,4,1,99,4.309,4.309,7.2340002,11.845,0,1,2,2,2
6,606,7,2,4,6,1997,150.5,150.7,4,13,1997,5,5,1,1,1,0,2.951,2.951,6.369,0,0,1,5,2,2
6,606,8,2,4,6,1997,136,136.5,4,20,1997,5,5,1,1,1,0,2.951,2.951,6.369,0,0,1,5,2,2
6,3682,5,9,5,10,1997,107.2,107.2,5,10,1997,5,5,1,0,1,0,25.752001,25.752001,0,0,0,1,2,1,2
6,2444,5,2,0,0,0,0,27.9,4,29,1997,5,5,1,2,1,0,2.1900001,2.1900001,3.6129999,0,0,1,0,2,1
6,5146,2,2,0,0,0,0,29,6,28,1997,5,5,1,0,1,0,2.73,2.73,4.5840001,0,0,1,0,2,2
6,2444,6,2,0,0,0,0,6.9000001,4,29,1997,5,5,1,2,1,0,2.1900001,2.1900001,3.6129999,0,0,1,0,2,1
6,1245,2,2,4,7,1997,69,69,4,7,1997,5,5,1,2,1,7,4.237,4.237,9.1540003,14.756,16.886,1,0,2,0
6,1943,4,2,4,13,1997,96.5,96.599998,4,16,1997,5,5,1,1,1,4,1.762,1.762,2.9070001,8.6599998,7.8200002,1,1,1,0
6,1734,3,2,4,13,1997,43.799999,43.799999,4,13,1997,5,5,1,1,1,0,2.97,2.97,0,0,0,1,0,1,0
6,3537,2,2,9,29,1997,155.60001,155.60001,9,29,1997,5,5,4,0,7,0,2.3670001,2.3670001,0,0,0,1,1,0,1
6,3537,3,2,9,29,1997,122.7,122.7,9,29,1997,5,5,4,0,7,0,2.3670001,2.3670001,0,0,0,1,1,0,1
6,3965,3,2,5,9,1997,116.4,116.4,5,9,1997,5,5,1,0,1,0,7.0999999,2.3670001,11.716,0,0,3,5,2,2
6,3965,5,2,5,12,1997,74.599998,74.5,5,9,1997,5,5,1,0,1,0,7.0999999,2.3670001,11.716,0,0,3,5,2,2
6,5451,2,2,11,9,1997,139.2,139.2,11,9,1997,5,5,1,1,1,0,2.3670001,2.3670001,3.905,0,0,1,5,2,2
6,5451,8,2,0,0,0,0,12.2,11,9,1997,5,5,1,2,1,0,2.3670001,2.3670001,3.905,0,0,1,0,2,1
6,575,3,2,6,23,1997,90.199997,89.699997,6,8,1997,5,5,1,0,7,0,10.538,5.2690001,20.743,0,0,2,4,4,1
6,6235,3,2,0,0,0,0,26.4,10,24,1997,5,5,4,4,7,0,3.9230001,3.9230001,0,0,0,1,96,4,1
6,575,4,2,6,8,1997,86,86,6,8,1997,5,5,1,0,7,0,10.538,5.2690001,20.743,0,0,2,4,4,1
6,2494,3,2,11,22,1997,99.199997,98.599998,11,2,1997,5,5,1,0,1,0,4.9660001,4.9660001,8.2329998,0,0,1,2,2,0
6,6235,5,2,0,0,0,0,34.700001,11,6,1997,5,5,1,2,1,0,3.9230001,3.9230001,0,0,0,1,0,2,1
6,1944,2,2,10,30,1997,117,117,10,28,1997,5,5,1,2,1,0,5.552,3.701,10.928,0,0,1.5,2,2,0
6,1944,4,2,10,30,1997,56.299999,56.200001,10,28,1997,5,5,1,2,1,0,5.552,3.701,10.928,0,0,1.5,2,2,0
6,3723,4,2,9,18,1997,41.5,41.5,9,18,1997,5,5,1,2,1,0,7.4489999,4.9660001,0,0,0,1.5,2,2,1
6,3723,5,2,0,0,0,0,16.799999,9,18,1997,5,5,1,2,1,0,7.4489999,4.9660001,0,0,0,1.5,2,2,1
6,669,3,2,10,25,1997,140,139.39999,10,5,1997,5,5,1,1,1,4,4.1209998,4.1209998,4.9130001,6.612,6.9970002,1,0,1,2
6,3613,3,2,11,5,1997,129.89999,129.2,10,14,1997,5,5,1,1,1,0,2.8210001,2.8210001,4.0170002,0,0,1,1,1,2
6,3613,4,2,11,5,1997,65,64.300003,10,14,1997,5,5,1,1,1,0,2.8210001,2.8210001,4.0170002,0,0,1,1,1,2
6,4229,2,2,10,2,1997,139.2,139,9,26,1997,5,5,1,0,1,0,6.027,4.0180001,7.1859999,0,0,1.5,2,2,0
6,4229,4,2,10,2,1997,79.300003,78.900002,9,19,1997,5,5,1,0,1,0,6.027,4.0180001,7.1859999,0,0,1.5,2,2,0
6,4182,2,2,4,26,1997,88.699997,88.5,4,19,1997,5,5,1,0,1,0,5.1880002,3.4579999,0,0,0,1.5,2,2,0
6,4182,3,2,4,26,1997,65.800003,65.800003,4,26,1997,5,5,1,0,1,0,5.1880002,3.4579999,0,0,0,1.5,2,2,0
6,643,3,2,4,6,1997,154.7,154.7,4,6,1997,5,5,1,0,1,0,3.1270001,3.1270001,0,0,0,1,1,2,0
6,1681,4,2,4,12,1997,154,154,4,12,1997,5,5,1,0,1,0,5.2690001,5.2690001,10.371,0,0,1,3,2,0
6,1681,5,2,4,12,1997,85.599998,85.699997,4,15,1997,5,5,1,0,1,0,5.2690001,5.2690001,10.371,0,0,1,3,2,0
6,6134,3,2,9,29,1997,142.10001,142.10001,9,29,1997,5,5,1,0,1,0,3.9890001,3.9890001,0,0,0,1,2,2,0
6,5141,3,2,0,0,0,0,33.599998,6,3,1997,5,5,1,1,1,0,2.97,2.97,0,0,0,1,0,1,0
6,2291,3,2,4,12,1997,156.3,156.2,4,9,1997,5,5,1,1,1,0,3.49,3.49,0,0,0,1,2,1,2
6,2291,4,2,4,12,1997,101.8,101.7,4,9,1997,5,5,1,1,1,0,3.49,3.49,0,0,0,1,2,1,2
6,3667,3,2,10,1,1997,77.699997,77.400002,9,22,1997,5,5,1,0,1,0,5.099,3.3989999,8.4530001,0,0,1.5,3,2,2
6,2145,2,2,4,24,1997,69.5,69.5,4,24,1997,5,5,1,0,1,0,2.1400001,2.1400001,4.619,0,0,1,1,2,0
6,3088,3,2,0,0,0,0,60.400002,5,3,1997,5,5,1,1,1,0,4.9660001,4.9660001,0,0,0,1,0,2,1
6,2726,3,2,5,16,1997,75.800003,75.099998,4,26,1997,5,5,1,0,11,0,3.6389999,3.6389999,5.3099999,0,0,1,0,0,0
6,3667,4,2,10,1,1997,54.299999,54.099998,9,23,1997,5,5,1,0,1,0,5.099,3.3989999,8.4530001,0,0,1.5,3,2,2
6,2145,3,2,4,24,1997,44.900002,44.900002,4,24,1997,5,5,1,0,1,0,2.1400001,2.1400001,4.619,0,0,1,1,2,0
6,2411,2,2,0,0,0,0,30.5,5,8,1997,5,5,1,4,1,0,3.3989999,3.3989999,5.6350002,0,0,1,0,2,0
6,5328,2,2,5,27,1997,122.8,122.9,5,29,1997,5,5,1,0,1,0,5.0310001,5.0310001,8.3409996,0,0,1,1,2,2
6,5328,3,2,5,24,1997,72.199997,72.400002,5,29,1997,5,5,1,0,1,0,5.0310001,5.0310001,8.3409996,0,0,1,1,2,2
6,4599,2,2,0,0,0,0,103.1,10,7,1997,5,5,1,0,1,0,1.2920001,1.2920001,1.886,0,0,1,0,2,2
6,1403,6,2,5,14,1997,153.8,153.5,5,7,1997,5,5,1,1,1,0,3.697,3.697,6.1300001,0,0,1,3,1,0
6,1403,7,2,0,0,0,0,18,5,22,1997,5,5,1,0,1,0,3.697,3.697,6.1300001,0,0,1,0,2,1
6,587,4,2,5,22,1997,138.5,138.5,5,22,1997,5,5,1,0,1,0,4.9660001,4.9660001,0,0,0,1,3,2,0
6,587,5,2,5,22,1997,55.599998,55.599998,5,22,1997,5,5,1,0,1,0,4.9660001,4.9660001,0,0,0,1,3,2,0
6,2282,3,2,5,21,1997,65.5,65.099998,5,7,1997,5,5,1,1,1,0,7.4489999,4.9660001,0,0,0,1.5,2,1,0
6,5364,2,2,6,16,1997,51.099998,51.099998,6,16,1997,5,5,1,0,1,0,2.4909999,2.4909999,0,0,0,1,1,2,2
6,2282,5,2,0,0,0,0,30.6,5,7,1997,5,5,1,1,1,0,7.4489999,4.9660001,0,0,0,1.5,2,1,0
6,5364,3,2,0,0,0,0,18.799999,6,16,1997,5,5,1,0,1,0,2.4909999,2.4909999,0,0,0,1,1,2,2
6,539,4,2,6,1,1997,118.4,118.4,6,1,1997,5,5,1,1,1,0,2.97,2.97,4.9860001,0,0,1,2,1,0
6,4304,3,2,10,11,1997,103.3,103.3,10,11,1997,5,5,1,1,1,0,2.3280001,2.3280001,5.0250001,0,0,1,1,1,0
6,539,5,2,6,1,1997,93.699997,93.699997,6,1,1997,5,5,1,1,1,4,2.97,2.97,4.9860001,8.1639996,8.3940001,1,2,1,0
6,4304,4,2,0,0,0,0,50.5,10,11,1997,5,5,1,1,1,0,2.3280001,2.3280001,5.0250001,0,0,1,1,1,0
6,3293,2,2,5,9,1997,51,51,5,9,1997,5,5,1,0,1,0,2.1400001,2.1400001,4.619,0,0,1,1,2,0
6,3293,3,2,5,9,1997,39.700001,39.700001,5,9,1997,5,5,1,0,1,0,2.1400001,2.1400001,4.619,0,0,1,1,2,0
6,4317,3,2,10,24,1997,129.7,129.7,10,24,1997,5,5,1,0,1,0,5.8839998,5.8839998,9.8789997,0,0,1,2,2,2
6,1454,2,2,4,26,1997,60.599998,60.599998,4,26,1997,5,5,1,0,1,0,4.8610001,4.8610001,8.1619997,0,0,1,0,2,2
6,4317,4,2,0,0,0,0,23.9,10,24,1997,5,5,1,0,1,0,5.8839998,5.8839998,9.8789997,0,0,1,2,2,2
6,1453,3,2,3,19,1997,61.099998,61.099998,3,19,1997,5,5,1,1,1,0,.89700001,.89700001,1.936,0,0,1,1,1,2
6,3015,3,2,6,25,1997,153.3,152.3,5,27,1997,5,5,1,1,1,0,1.255,1.255,0,0,0,1,96,2,2
6,665,3,2,0,0,0,0,137.2,10,3,1997,5,5,1,1,1,0,2.7839999,2.7839999,4.6750002,0,0,1,1,2,2
6,4550,3,2,0,0,0,0,28.6,10,7,1997,5,5,1,0,1,0,.48699999,.48699999,.75,0,0,1,1,2,2
6,5540,3,4,0,0,0,0,19.4,6,25,1997,5,5,1,1,1,4,4.9840002,4.9840002,7.302,7.3870001,7.3870001,1,0,1,2
6,4550,2,2,10,7,1997,47.400002,47.400002,10,7,1997,5,5,1,0,1,0,.48699999,.48699999,.75,0,0,1,1,2,2
6,666,4,2,4,12,1997,59.5,59.5,4,12,1997,5,5,2,2,4,7,2.0710001,2.0710001,3.4779999,5.6950002,5.855,1,0,3,1
6,3535,4,2,5,1,1997,150.60001,150.60001,5,1,1997,5,5,1,1,4,0,2.2950001,2.2950001,3.526,0,0,1,0,3,2
6,4302,3,2,0,0,0,0,146.8,10,29,1997,5,5,1,0,1,0,2.3670001,2.3670001,0,0,0,1,1,2,2
6,4767,8,2,0,0,0,0,9.1000004,9,5,1997,5,5,1,2,1,0,3.55,2.3670001,5.8579998,0,0,1.5,1,2,1
6,3966,2,2,5,2,1997,73.5,73.5,5,2,1997,5,5,4,0,7,0,2.3670001,2.3670001,3.905,0,0,1,0,0,0
6,4767,9,2,0,0,0,0,7.0999999,9,5,1997,5,5,1,2,1,0,3.55,2.3670001,5.8579998,0,15.755,1.5,2,2,1
6,3085,3,2,5,12,1997,83.599998,83.599998,5,12,1997,5,5,3,0,7,0,7.4489999,4.9660001,12.35,0,26.879999,1.5,3,2,1
6,3085,4,7,5,12,1997,53.799999,53.799999,5,12,1997,5,5,3,0,7,0,7.4489999,4.9660001,12.35,0,0,1.5,3,2,1
6,1816,4,2,10,25,1997,58.900002,58.299999,10,7,1997,5,5,1,1,1,0,2.3280001,2.3280001,0,0,0,1,1,1,0
6,5966,4,2,0,0,0,0,30.1,10,22,1997,5,5,1,1,1,0,2.97,2.97,0,0,0,1,1,1,0
6,5966,3,2,11,24,1997,97.099998,96.199997,10,30,1997,5,5,1,1,1,0,2.97,2.97,0,0,0,1,1,1,0
6,4426,3,2,5,29,1997,57.700001,57.299999,5,17,1997,5,5,1,1,1,0,2.97,2.97,0,0,0,1,1,1,0
6,4576,5,2,11,17,1997,157.2,157.10001,11,13,1997,5,5,1,1,1,0,5.803,5.803,0,0,0,1,3,2,2
6,4576,6,2,11,17,1997,144.60001,144.39999,11,13,1997,5,5,1,1,1,0,5.803,5.803,0,0,0,1,3,2,2
6,3168,5,2,5,4,1997,149.39999,149.39999,5,4,1997,5,5,1,1,11,15,4.8590002,3.2390001,6.5320001,7.9200001,7.902,1.5,96,0,2
6,3168,4,2,5,4,1997,53.299999,53.299999,5,4,1997,5,5,1,1,1,4,4.8590002,3.2390001,6.5320001,7.9200001,7.902,1.5,1,1,2
6,3538,5,2,5,16,1997,123.3,123.3,5,16,1997,5,5,1,0,1,0,9.382,3.1270001,20.247,0,0,3,7,2,0
6,3538,6,2,5,16,1997,79.400002,79.400002,5,16,1997,5,5,1,0,1,0,9.382,3.1270001,20.247,0,0,3,7,2,0
6,4301,4,3,5,24,1997,157.10001,157.10001,5,24,1997,5,5,1,0,1,99,3.7620001,3.7620001,5.7800002,11.153,12.27,1,1,1,0
6,3196,4,2,5,6,1997,51.299999,51.299999,5,7,1997,5,5,1,0,1,0,1.62,1.62,2.6730001,0,0,1,1,2,3
6,3662,5,2,0,0,0,0,18.5,5,12,1997,5,5,1,2,1,0,2.3280001,2.3280001,0,0,0,1,0,2,1
6,3196,5,2,0,0,0,0,10,5,7,1997,5,5,1,0,1,0,1.62,1.62,2.6730001,0,0,1,1,2,3
6,4871,5,2,4,22,1997,147.10001,147.2,4,24,1997,5,5,1,1,1,0,3.697,3.697,0,0,0,1,2,1,0
6,788,6,7,0,0,0,0,66.900002,12,8,1997,5,5,1,0,1,0,24.858,6.2140002,0,0,0,4,3,2,0
6,303,3,2,3,21,1997,94.599998,94.599998,3,21,1997,5,5,3,4,7,1,5.4970002,5.4970002,7.1069999,10.103,10.103,1,0,4,1
6,2945,3,2,4,10,1997,74.199997,74.199997,4,10,1997,5,5,1,1,1,0,2.6500001,2.6500001,4.4499998,0,0,1,1,1,2
6,2945,4,2,0,0,0,0,24.700001,4,9,1997,5,5,1,1,1,0,2.6500001,2.6500001,4.4499998,0,0,1,1,1,2
6,4098,2,2,10,13,1997,90.099998,89.599998,9,29,1997,5,5,1,0,1,0,6.027,6.027,7.1859999,0,0,1,0,2,0
6,1241,3,2,11,14,1997,115.2,114.4,10,20,1997,5,5,1,0,1,0,7.4489999,4.9660001,12.35,0,0,1.5,3,2,0
6,1241,5,2,0,0,0,0,28.1,10,20,1997,5,5,1,0,1,0,7.4489999,4.9660001,12.35,0,0,1.5,3,2,0
6,5342,2,2,0,0,0,0,109.5,4,17,1998,5,5,1,0,1,0,3.9130001,3.9130001,0,0,0,1,1,2,2
6,5342,3,2,0,0,0,0,32.5,4,17,1998,5,5,1,0,1,0,3.9130001,3.9130001,0,0,0,1,1,2,2
6,4047,5,2,0,0,0,0,10.7,5,18,1997,5,5,1,2,1,7,5.0669999,5.0669999,8.3999996,22.152,18.282,1,0,2,1
6,3925,3,2,4,19,1997,138.5,138.7,4,25,1997,5,5,1,1,1,4,5.6430001,3.7620001,8.6700001,16.729,18.406,1.5,2,1,0
6,3925,4,2,4,25,1997,138.7,138.7,4,25,1997,5,5,1,1,1,4,5.6430001,3.7620001,8.6700001,16.729,18.406,1.5,2,1,0
6,1904,2,2,4,7,1997,117.6,117.7,4,9,1997,5,5,2,0,4,0,4.7189999,4.7189999,6.5700002,0,0,1,0,3,0
6,5125,3,2,5,16,1997,84,84.199997,5,22,1997,5,5,1,3,1,10,3.7620001,3.7620001,0,11.153,12.27,1,1,2,0
6,1906,3,2,4,27,1997,82.400002,82.400002,4,27,1997,5,5,1,0,1,0,3.211,2.1400001,6.9289999,0,0,1.5,2,2,0
6,5125,4,2,5,16,1997,65.199997,65.400002,5,22,1997,5,5,1,3,1,10,3.7620001,3.7620001,0,11.153,12.27,1,1,2,0
6,4219,2,2,4,14,1997,49.400002,49.400002,4,14,1997,5,5,1,0,1,0,5.1880002,3.4579999,7.9699998,0,0,1.5,2,2,0
6,5476,2,7,0,0,0,0,62.599998,10,19,1997,5,5,1,0,1,0,1.62,1.62,0,0,0,1,0,2,0
6,4183,2,2,6,16,1997,36.700001,36.700001,6,16,1997,5,5,1,4,1,0,3.23,3.23,0,0,0,1,1,2,0
6,2448,3,2,9,12,1997,48.599998,45.099998,5,27,1997,5,5,1,1,1,4,2.73,2.73,4.5840001,7.5050001,7.717,1,0,1,0
6,4219,4,2,0,0,0,0,22.299999,4,16,1997,5,5,1,0,1,0,5.1880002,3.4579999,7.9699998,0,0,1.5,2,2,0
6,4183,3,2,0,0,0,0,12.6,6,9,1997,5,5,1,4,1,0,3.23,3.23,0,0,0,1,1,2,0
6,1906,4,2,4,27,1997,50.5,50.5,4,27,1997,5,5,1,0,1,0,3.211,2.1400001,6.9289999,0,0,1.5,2,2,0
6,1907,3,2,4,16,1997,148.2,148.2,4,16,1997,5,5,1,0,1,0,3.757,3.757,6.3080001,0,0,1,2,2,2
6,1907,4,2,4,16,1997,129.89999,129.89999,4,16,1997,5,5,1,0,1,0,3.757,3.757,6.3080001,0,0,1,2,2,2
6,6064,2,2,9,19,1997,110.8,110.8,9,19,1997,5,5,1,0,1,0,6.4250002,4.283,9.8710003,0,0,1.5,2,2,0
6,2955,2,2,4,7,1997,81.400002,81.400002,4,7,1997,5,5,1,2,1,7,6.75,6.75,14.586,23.511,26.905001,1,0,2,2
6,4587,4,2,5,8,1997,84.199997,84.199997,5,8,1997,5,5,1,0,1,0,2.391,1.1950001,4.0139999,0,0,2,3,2,2
6,4587,5,2,5,8,1997,68.599998,68.599998,5,8,1997,5,5,1,0,1,0,2.391,1.1950001,4.0139999,0,0,2,3,2,2
6,6064,4,2,9,19,1997,61.700001,61.700001,9,19,1997,5,5,1,0,1,0,6.4250002,4.283,9.8710003,0,0,1.5,2,2,0
6,2862,3,2,5,22,1997,104,104,5,22,1997,5,5,1,2,1,7,3.1270001,3.1270001,6.7490001,9.9020004,10.735,1,1,2,0
6,499,2,2,3,18,1997,93.900002,93.599998,3,11,1997,5,5,1,2,1,7,3.1270001,3.1270001,6.7490001,9.9020004,10.735,1,2,2,0
6,499,4,2,3,18,1997,68.199997,68,3,11,1997,5,5,1,2,1,7,3.1270001,3.1270001,6.7490001,9.9020004,10.735,1,2,2,0
6,1250,3,2,0,0,0,0,39.5,10,12,1997,5,5,1,1,1,0,1.952,1.952,0,0,0,1,0,1,2
6,3152,2,2,9,27,1997,141.7,141.7,9,27,1997,5,5,2,1,4,0,3.9449999,3.9449999,0,0,0,1,1,3,2
6,3152,3,2,9,27,1997,111.2,111.2,9,27,1997,5,5,2,1,4,0,3.9449999,3.9449999,0,0,0,1,1,3,2
6,2178,5,2,4,27,1997,70.800003,70.800003,4,27,1997,5,5,1,1,1,0,2.97,2.97,4.9860001,0,0,1,3,1,0
6,2178,6,2,0,0,0,0,37.099998,4,27,1997,5,5,1,1,1,0,2.97,2.97,4.9860001,0,0,1,3,1,0
6,5335,4,2,10,7,1997,142.5,142.5,10,7,1997,5,5,1,0,1,0,1.3609999,1.3609999,2.937,0,0,1,2,2,1
6,5210,5,2,0,0,0,0,156.5,9,7,1997,5,5,1,1,1,0,1.6390001,1.6390001,0,0,0,1,2,1,2
6,5783,2,2,10,28,1997,57.5,57.5,10,28,1997,5,5,1,1,1,5,8.052,8.052,13.519,22.136,22.759001,1,0,2,2
6,6074,2,2,0,0,0,0,18,6,13,1997,5,5,1,0,1,0,3.1270001,3.1270001,6.7490001,0,0,1,0,2,2
6,5226,2,2,10,3,1997,75.5,75.5,10,3,1997,5,5,1,0,1,0,2.73,2.73,4.5840001,0,0,1,0,2,2
6,6153,4,2,9,28,1997,43.799999,43.799999,9,28,1997,5,5,1,2,1,0,3.9890001,3.9890001,0,0,0,1,0,2,1
6,6153,5,2,9,27,1997,43.799999,43.799999,9,27,1997,5,5,2,2,4,0,3.9890001,3.9890001,0,0,0,1,0,3,1
6,1726,4,2,0,0,0,0,28.9,4,2,1997,5,5,1,1,1,4,4.9840002,4.9840002,7.302,7.3870001,7.3870001,1,2,1,0
6,1726,5,2,0,0,0,0,11.4,4,2,1997,5,5,1,1,1,4,4.9840002,4.9840002,7.302,7.3870001,7.3870001,1,2,1,0
6,4236,3,2,5,8,1997,128.2,128.2,5,8,1997,5,5,1,0,1,0,2.3670001,2.3670001,3.905,0,0,1,1,2,2
