EMSAREL97,EMSAID97,EMSASN97,Q12A1,Q12A2A,Q12A2B,Q12A2C,Q12A2D,Q12A2E,Q12A2F,Q12A2G,Q12A2H,Q12A2I,Q12A2J,Q12A2K,Q12A2L,Q12A2M,Q12A2N,Q12A2O,Q12A2P,Q12A3,Q12A4,Q12A5,Q12A6A,Q12A6B,Q12A6C,Q12A6D,Q12A6E,Q12A6F,Q12A7A,Q12A7B,Q12A7C,Q12A7D,Q12A7E,Q12A8,Q12A9,Q12A10,Q12A11,Q12A12,Q12A13,Q12A14,Q12A15,Q12A16,Q12A17,Q12A18,Q12A19T,Q12A19S,Q12A20AN,Q12A20AP,Q12A20BN,Q12A20BP,Q12A20CN,Q12A20CP,Q12A20DN,Q12A20DP,Q12A20EN,Q12A20EP,Q12A20FN,Q12A20FP,Q12A21AN,Q12A21AP,Q12A21BN,Q12A21BP,Q12A21CN,Q12A21CP,Q12A21DN,Q12A21DP,Q12A21EN,Q12A21EP,Q12A21FN,Q12A21FP,Q12A21GN,Q12A21GP,Q12A21HN,Q12A21HP,Q12A22A,Q12A22B,Q12A22C,Q12A23,Q12A24,Q12A25,Q12A26,Q12A27,Q12A28,Q12A28A,Q12A28B,Q12A28C,Q12A28D,Q12A29A,Q12A29B,Q12A29C,Q12A29D,Q12A29E,Q12A29F,Q12A29G,Q12A30A,Q12A30B,Q12A30C,Q12A30D,Q12A30E,Q12A31A,Q12A31B,Q12A31C,Q12A31D,Q12A31E,Q12A31F,Q12A31G,Q12A31H,Q12A32,PRESCHL
3,3567,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,254,5,223,11,3,8,9,0,0,0,0,63,8,6,99,1,1,5,1,14,8,5,1,2,9,99,20,0,98,998,1,0,1,0,98,98,9,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,98,98,98,0,2,99998,99999,4498,5,0,0,0,0,2,1,1,1,2,2,2,1,5,5,5,5,2,1,3,1,1,1,1,1,183,0
3,5069,3,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,5,1,693,26,526,164,3,0,0,0,0,1,0,203,36,9,2,5,1,5,5,37,35,12,12,1,1,26,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,1,0,99,99,37,5,0,21150,23500,15,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4988,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,298,11,292,2,2,1,0,1,0,0,0,0,0,.059999999,.029999999,5,5,5,5,25,25,4,1,0,1,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,99,99,25,5,2,13000,16000,1600,1,2000,6,5,1,2,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,175,0
3,3716,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,721,40,653,70,0,0,0,0,0,0,0,105,105,2,2,1,1,5,5,55,48,9,9,0,1,13.1,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,98,998,0,0,0,0,0,0,0,9,9,28000,35000,4864,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3716,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,721,40,653,70,0,0,0,0,0,0,0,105,105,2,2,1,1,5,5,55,48,9,9,0,1,13.1,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,9,9,28000,35000,4864,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5394,5,1,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,214,8,199,2,10,3,1,0,1,7,4,49,0,5,1,5,1,5,5,9.5,9,5,0,0,1,26.799999,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,1,5,99,0,0,23500,35500,99998,5,0,0,0,0,2,1,2,2,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5875,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1159,65,659,14,449,38,0,0,338,338,338,790,790,2.5,2.4000001,9,1,1,1,59,59,15,15,3,1,19,998,998,98,998,98,98,98,98,98,98,8,8,98,8,98,98,98,998,8,98,98,998,98,998,98,8,98,98,30,0,17,4,1,32000,45000,7182,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,186,0
3,6035,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,647,15,620,0,17,0,10,0,0,0,0,102,44,17,0,5,1,5,1,49,49,12,10,0,1,13.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,99,99,98,1,1,20900,35000,5570,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,1,9,9,1,1,1,1,1,1,180,0
3,5376,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,245,7,239,0,3,3,0,0,0,0,0,43,62,3,.5,1,1,5,5,27,27,7,7,0,1,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,99,999,6,0,0,0,0,0,1,1,99,3,1,20800,26500,2600,5,0,0,0,0,2,1,1,1,1,2,1,5,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1223,3,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,440,9,9999,9999,9999,999,999,999,9999,9999,999,9999,999,25,0,1,1,5,5,45,99,2,0,2,9,99,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,99,99,45,0,0,23000,50000,6000,5,0,0,0,0,1,1,1,3,1,1,1,1,5,5,5,5,2,9,2,1,1,1,1,1,182,0
3,3818,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,311,14,306,5,0,0,0,0,0,0,0,73,12,5,2,5,1,5,5,57,57,3,3,0,1,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,25,0,0,0,0,0,12,0,0,5,5,18051,25000,4224,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,3818,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,311,14,306,5,0,0,0,0,0,0,0,73,12,5,2,5,1,5,5,57,57,3,3,0,1,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,25,0,0,0,0,0,12,0,0,5,5,18051,25000,4224,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,1009,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,377,26,366,4,0,8,0,0,0,6,6,49,23,10,0,5,5,5,5,25,25,7,7,0,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,2,0,20500,27615,3500,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,9,2,176,0
3,1009,4,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,377,26,366,4,0,8,0,0,0,6,6,49,23,10,0,5,5,5,5,25,25,7,7,0,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,2,0,20500,27615,3500,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,9,2,176,0
3,315,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,377,26,366,4,0,8,0,0,0,6,6,49,23,10,0,5,5,5,5,25,25,7,7,0,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,2,0,20500,27615,3500,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,9,2,176,0
3,315,4,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,377,26,366,4,0,8,0,0,0,6,6,49,23,10,0,5,5,5,5,25,25,7,7,0,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,2,0,20500,27615,3500,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,9,2,176,1
3,68,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,362,14,322,6,25,6,0,0,0,4,0,0,0,10,6,1,1,5,1,20,20,7,7,3,1,18.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,75,0,0,0,0,3,7,0,0,0,23000,34000,3500,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,2468,3,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,1,568,12,560,2,6,0,0,0,0,0,0,50,120,3,1,5,1,5,1,35,35,6,6,0,1,16.200001,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,4,99,99,4,4,26000,35000,3500,5,0,0,0,0,2,1,2,3,1,1,1,1,5,5,5,5,1,1,1,2,1,1,1,1,180.5,0
3,2468,4,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,1,620,20,614,1,10,4,0,0,0,2,0,143,0,10,.0099999998,1,1,5,5,38,38,20,20,1,1,22,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,30,0,0,0,1,0,3,99,99,0,1,24628,34000,3845,1,90,6,5,1,2,2,1,1,1,1,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,3360,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,380,8,379,0,0,1,0,0,0,0,0,74,24,2,.69999999,1,5,1,1,23,22,4,4,0,1,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,86,0,5,0,0,3,99,99,3,0,25343,36003,4705,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,3360,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,380,8,379,0,0,1,0,0,0,0,0,74,24,2,.69999999,1,5,1,1,23,22,4,4,0,1,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,86,0,5,0,0,3,99,99,3,0,25343,36003,4705,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,2586,2,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,2,555,25,9,545,0,1,0,0,446,9999,0,499,499,5,.2,1,1,5,1,47.5,47.5,6,6,0,1,22,11.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,99,7,9,23000,31000,99999,5,0,0,0,0,2,2,2,3,1,9,1,1,5,5,5,1,1,2,2,1,2,1,1,1,190,0
3,4175,3,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,990,75,188,20,644,119,20,0,277,574,198,743,743,50,7,5,1,5,1,45,45,5,5,2,1,35,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,98,99,99,10,10,35000,50000,43,5,0,0,0,0,2,2,1,2,1,1,1,1,1,1,5,5,3,2,2,2,2,2,1,2,180,0
3,446,5,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,880,20,463,33,323,26,30,0,56,100,999,862,536,40,1,1,1,5,1,35,35,12,5,7,1,25.1,55,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,3,99,99,3,2,26000,38000,4500,5,0,0,0,0,2,2,2,1,2,2,1,1,5,5,5,5,2,2,2,1,1,2,1,2,170,0
3,4175,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,2,900,20,468,45,360,27,0,0,315,270,315,351,351,20,98,1,5,5,5,35,35,5,0,0,1,25.700001,30,0,0,0,8,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,8,15,99,3,3,99999,99999,99999,5,0,0,0,0,2,3,3,3,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,177,0
3,2182,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,434,6,280,10,105,25,0,999,9999,9999,999,9999,999,10,.5,1,1,5,5,23,20,4,0,1,1,25,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,98,23,99,1,1,99999,99999,99999,5,0,0,0,0,2,1,1,1,1,1,2,1,5,5,5,5,2,1,2,1,1,1,1,1,180,0
3,3232,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,633,16,596,10,6,24,1,0,0,2,2,11,0,99,99,5,5,5,5,45,38,9,9,0,1,21.299999,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,98,998,0,0,0,0,99,99,45,3,0,25000,38672,5240,5,0,0,0,0,2,1,2,2,1,1,1,1,5,5,5,5,1,1,1,2,2,1,1,1,180,0
3,3000,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,522,25,378,107,10,24,3,0,3,3,3,40,30,5,1,1,5,1,1,30,29,6,0,0,1,25,32,0,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,3,99,99,4,1,99998,99998,99998,5,0,0,0,0,2,4,2,1,2,2,2,1,5,5,5,5,2,1,1,1,1,2,1,1,180,0
3,199,4,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,471,28,311,104,38,19,0,0,9999,9999,174,141,24,1.8,0,5,1,5,5,30,30,5,3,6,1,24.799999,46,0,1,0,2,0,99,99,99,99,9,9,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,99,99,99,4,3,23108,37919,5492,1,47,6,1,5,2,1,1,1,1,2,1,1,5,5,5,5,2,2,1,1,1,1,1,3,176,0
3,199,3,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,471,28,311,104,38,19,0,0,9999,9999,174,141,24,1.8,0,5,1,5,5,30,30,5,3,6,1,24.799999,46,0,1,0,2,0,99,99,99,99,9,9,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,99,99,99,4,3,23108,37919,5492,1,47,6,1,5,2,1,1,1,1,2,1,1,5,5,5,5,2,2,1,1,1,1,1,3,176,0
3,1150,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,600,15,600,1,0,0,0,0,0,0,0,9999,294,.0099999998,0,1,1,1,5,50,50,8,7,0,1,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,7,0,99,1,0,18925,28499,3884,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,2,2,1,1,1,180,0
3,633,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,633,25,577,5,37,12,2,0,21,9999,999,277,72,12,.07,1,1,5,5,46,46,8,8,0,1,13.8,46,0,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,10,0,36,0,0,0,0,0,99,99,99,3,3,22000,32000,99998,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3008,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,633,25,577,5,37,12,2,0,21,9999,999,277,72,12,.07,1,1,5,5,46,46,8,8,0,1,13.8,46,0,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,10,0,36,0,0,0,0,0,99,99,99,3,3,22000,32000,99998,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3741,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,620,27,552,31,12,19,6,0,0,0,1,291,999,7,2,1,1,1,1,40,40,10,10,3,1,20,50,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,12,99,99,4,3,24000,99999,99999,5,0,0,0,0,2,1,1,2,1,2,1,1,5,5,5,5,2,2,2,1,1,1,1,2,177,0
3,1587,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,659,12,450,207,0,0,0,0,0,0,0,165,330,1,1,5,1,5,5,38,38,9,9,0,1,17.299999,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,98,998,8,98,98,998,18,0,0,0,0,0,4,99,99,2,3,22500,29500,3600,5,0,0,0,0,2,3,2,3,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4527,3,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,9999,999,9999,9999,9999,999,999,999,9999,9999,999,9999,999,4,6,1,1,5,1,13,13,9,9,0,1,1.7,19,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,2,99,99,1,0,21000,20095,13,5,0,0,0,0,1,3,1,1,1,2,1,1,5,5,1,5,1,1,1,1,1,1,1,1,181,0
3,3867,6,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,5,1,715,32,679,9,20,7,0,0,7,8,5,250,72,12,.0099999998,1,1,1,1,38,34,16,1,0,1,18.799999,53,0,0,0,1,0,0,0,0,0,0,0,54,0,98,98,98,998,8,98,98,998,98,998,98,8,98,98,5,0,54,0,0,28000,40000,99999,5,0,0,0,0,3,4,1,3,8,3,1,1,5,5,5,1,2,1,1,1,1,1,1,1,181,0
3,5162,5,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,196,3,185,6,5,0,0,0,0,0,5,29,999,1,.0099999998,5,1,5,5,10,10,1,1,1,1,24,9,0,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,99,3,99,1,1,18000,22000,3200,1,330,5,5,1,1,1,2,2,1,2,2,1,5,5,5,5,1,2,1,1,1,1,1,1,188,0
3,2886,2,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,680,20,628,52,0,0,0,0,9999,1,1,9999,999,15,1,1,1,5,5,48,48,14,14,0,1,22,46,0,2,0,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,100,98,998,98,8,98,98,99,99,99,8,8,22000,30000,58,5,0,0,0,0,2,3,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2349,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,393,19,382,7,0,0,4,0,0,0,0,9999,999,30,30,1,1,5,1,23,23,6,4,0,1,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,1,0,6,21,0,2,2,26000,36400,5000,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,2,2,9,1,1,2,2,2,180,0
3,6192,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,629,34,497,6,113,6,6,0,9999,13,19,239,289,5,3,1,1,5,5,41,41,6,3,5,1,15.3,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,0,0,0,0,0,0,0,99,7,4,23465,35000,4065,1,12,6,5,1,1,1,2,2,1,1,1,1,5,5,5,5,2,2,1,1,1,1,1,2,175,0
3,1921,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,763,40,23,76,649,0,15,0,305,305,305,763,763,30,.029999999,1,1,5,1,40,39,10,10,1,1,19.1,29,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,16,0,16,6,6,23000,99998,2500,5,0,0,0,0,2,2,2,1,1,2,1,1,5,5,5,1,3,1,2,1,2,2,1,2,175,0
3,582,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,358,15,308,6,1,41,2,0,0,0,0,0,0,.090000004,.07,1,1,5,9,30,30,5,2,1,1,21.799999,0,100,0,0,0,0,0,0,0,0,0,0,98,8,98,98,98,998,8,98,98,998,98,998,98,8,98,98,25,99,99,0,0,26675,99999,84,5,0,0,0,0,2,9,1,1,4,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,185,0
3,582,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,358,15,308,6,1,41,2,0,0,0,0,0,0,.090000004,.07,1,1,5,9,30,30,5,2,1,1,21.799999,0,100,0,0,0,0,0,0,0,0,0,0,98,8,98,98,98,998,8,98,98,998,98,998,98,8,98,98,25,99,99,0,0,26675,99999,84,5,0,0,0,0,2,9,1,1,4,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,185,0
3,1563,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,450,10,405,14,5,26,0,0,0,14,14,11,2,2.8,0,5,5,5,5,33,22,3,3,0,1,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,99,99,99,4,3,27650,58121,9859,5,0,0,0,0,1,1,1,1,1,1,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,6309,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,520,999,31,114,286,78,10,0,364,172,172,432,432,99,3,1,1,5,1,25,25,22,0,0,1,20.799999,14,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,99,99,99,2,0,30000,99999,99999,5,0,0,0,0,3,1,2,2,1,1,1,1,5,5,5,5,1,1,2,1,1,1,1,1,176,0
3,5264,3,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,2,706,44,342,346,12,4,2,0,0,5,5,358,0,20,2.7,1,1,5,5,39,39,5,5,0,1,12,49.200001,0,7,0,1,0,1,0,0,0,0,0,6,0,98,98,98,998,8,98,4,0,29,0,0,0,0,0,99,99,69.199997,1,1,21800,29160,3512,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,2,1,1,1,1,1,1,176,0
3,4442,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,492,48,197,197,98,0,0,0,42,42,42,0,0,10,0,1,5,5,5,27,27,0,99,0,9,99,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,98,998,0,0,0,0,3,0,99,2,1,99999,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4359,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,662,47,239,411,4,8,0,0,0,0,0,293,34,10,2,1,5,5,1,43,43,10,10,0,1,20,0,80,0,20,0,0,0,0,0,0,0,0,99,9,99,99,99,999,9,99,99,999,0,60,0,5,99,99,5,99,99,7,9,23000,35000,3000,5,0,0,0,0,2,2,1,1,2,1,1,1,5,5,5,5,1,1,1,1,1,1,2,2,180,0
3,4359,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,662,47,239,411,4,8,0,0,0,0,0,293,34,10,2,1,5,5,1,43,43,10,10,0,1,20,0,80,0,20,0,0,0,0,0,0,0,0,99,9,99,99,99,999,9,99,99,999,0,60,0,5,99,99,5,99,99,7,9,23000,35000,3000,5,0,0,0,0,2,2,1,1,2,1,1,1,5,5,5,5,1,1,1,1,1,1,2,2,180,0
3,3520,3,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,230,15,195,25,5,5,0,0,0,0,0,0,0,2,99,5,5,1,1,20,18,2,1,0,1,22,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,16,0,0,0,0,0,0,0,99,99,10,0,0,99999,14500,2000,1,2000,6,1,1,1,1,1,1,2,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3184,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,700,25,620,70,10,0,0,0,0,10,0,336,0,4,4,1,5,1,1,36,36,8,8,4,1,25,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,35,0,0,0,0,15,0,0,5,3,24455,30000,99999,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,195,0
3,3184,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,700,25,620,70,10,0,0,0,0,10,0,336,0,4,4,1,5,1,1,36,36,8,8,4,1,25,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,35,0,0,0,0,15,0,0,5,3,24455,30000,99999,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,195,0
3,1378,4,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,575,20,566,0,3,3,3,0,9999,2,6,173,58,4,5,5,1,5,5,39,39,14,14,0,1,14.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,15,25,99,0,0,22500,27500,4000,5,0,0,0,0,1,1,1,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,2408,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,702,15,634,9,27,29,0,0,9999,9999,8,9999,999,10,.1,5,5,1,1,34.5,33,11,3,0,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,998,98,8,98,98,99,99,99,7,5,24000,34000,99999,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,2,2,2,1,1,1,1,2,172,0
3,3457,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,340,11,322,14,8,4,2,0,0,0,4,83,0,99,99,1,1,5,5,22,22,2,2,0,1,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,99,1,1,24000,34000,99999,5,0,0,0,0,2,2,2,2,1,2,1,1,5,5,5,5,2,1,2,1,1,1,1,2,185,0
3,2334,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,287,15,3,271,2,0,0,11,9999,9999,2,104,31,.029999999,.0099999998,1,1,1,1,20,18,0,0,0,9,99,8,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,12,0,2,0,0,0,99,99,99,99,11,5,2,14000,18500,99999,1,165,5,1,1,2,2,1,1,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,180,0
3,488,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,290,4,152,36,82,19,0,4,9999,10,3,0,0,8,0,5,5,5,1,19,17,0,0,0,1,15.3,15,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,10,99,99,1,1,25000,32000,99999,1,250,5,5,1,1,3,2,3,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
