FOHCRL97,FOHCID97,FOHCSN97,Q7A0,Q7A1,Q7A2,Q7A3M,Q7A3Y,Q7A4M,Q7A4Y,Q7A5,Q7A6,Q7A7,Q7A8,Q7A9A,Q7A9B,Q7A9C,Q7A9D,Q7A9E,Q7A9F,Q7A9G,Q7A9H,Q7A9I,Q7A9J,Q7A10A,Q7A10B,Q7A10C,Q7A10D,Q7A10E,Q7A10F,Q7A11A,Q7A11B,Q7A11C,Q7A11D,Q7A11E,Q7A12,Q7B0,Q7B0T,Q7B1A,Q7B1B,Q7B1C,Q7B1D,Q7B1E,Q7B2A,Q7B2B,Q7B2C,Q7B2D,Q7B2E,Q7B2F,Q7B2G,Q7B2H,Q7B2I,Q7B2J,Q7B3A,Q7B3B,Q7B3C,Q7B3D,Q7B4,Q7B5A,Q7B5B,Q7B5C,Q7B5D,Q7B5E,Q7B5F,Q7B6A,Q7B6B,Q7B6C,Q7B6D,Q7B6E,Q7B6F,Q7B6G,Q7B6H,Q7B6I,Q7B6J,Q7B6K,Q7B6L,Q7B6M,Q7B7,Q7B7T,Q7B8A,Q7B8B,Q7B8C,Q7B8D,Q7B8E,Q7B8F,Q7B8G,Q7B8H,Q7B8I,Q7B8J,Q7B8K,Q7B8L,Q7B8M,Q7B8N,Q7B8O,Q7B8P,Q7B8Q,Q7B8R,Q7B8S,Q7B8T,Q7B8U,Q7B8V,Q7B8W,Q7B8X,Q7B8Y,Q7B8Z,Q7B8AA,Q7B8BB,Q7B8CC,Q7B8DD,Q7B9A,Q7B9B,Q7B9C,Q7B9D,Q7B9E,Q7B9F,Q7B9G,Q7B9H,Q7B9I,Q7B9J,Q7B10,Q7B11A,Q7B11B,Q7B11C,Q7B11D,Q7B12A,Q7B12B,Q7B12C,Q7B12D,Q7B12E,Q7B12F,Q7B12G,Q7B12H,Q7B12I,Q7B12J,Q7B12K,Q7B13A,Q7B13B,Q7B13C,Q7B13D,Q7B13E,Q7B13F,Q7B13G,Q7B13H,Q7B13I,Q7B14A,Q7B14B,Q7B14C,Q7B15A,Q7B15B,Q7B16A,Q7B16B,Q7B16C,Q7B16D,Q7B16E,Q7B16F,Q7B16G,Q7B16H,Q7B17,Q7B18,Q7B19,Q7B20
3,3278,4,73800,1,4,3,1995,4,1997,1,75,2,2,1,2,3,3,3,1,4,4,4,1,1,1,5,5,5,1,1,1,1,1,1,6,2,99999,1,5,1,5,5,1,5,1,1,1,1,1,5,1,5,5,3,5,4,1,5,5,2,4,4,4,2,2,2,2,4,9,1,1,2,1,1,2,1,1,99999,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,9,3,3,3,3,3,3,3,3,3,2,5,5,5,4,3,5,5,3,4,5,1,1,1,1,5,1,2,1,1,1,1,1,3,1,1,1,3,3,1,1,1,9,9,1,3,4,4,4,3,3,1,1,1,2,2,2,2,3,6,2,1,74940
3,3032,3,68400,200,3,5,1989,5,1997,3,14,2,1,4,4,4,4,4,4,4,4,3,4,1,5,5,5,1,5,1,1,3,1,1,6,2,99999,5,5,5,1,5,1,5,5,5,1,5,5,5,1,1,3,1,3,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99999,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,2,3,3,3,2,2,3,2,2,3,3,3,3,2,2,4,5,5,4,3,5,5,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,5,1,69900
3,46,2,67200,500,2,10,1988,7,1997,2,10,2,2,4,2,2,3,4,4,4,2,4,2,1,1,1,1,5,9,1,3,1,1,1,2,1,67800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,3,67800,500,2,10,1988,7,1997,2,10,2,2,4,2,2,3,4,4,4,2,4,2,1,1,1,1,5,5,2,2,1,1,1,2,1,68100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2618,5,72180,1184,4,99,1992,3,1997,4,21,2,1,4,4,4,3,4,4,4,3,4,4,1,5,1,5,5,5,1,1,1,1,1,7,2,99999,5,5,5,1,5,1,5,5,5,1,5,1,1,1,5,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,5,4,3,4,5,5,5,1,5,5,9,5,2,1,1,1,1,1,1,3,1,1,1,0,0,0,1,0,1,1,0,1,2,2,2,3,2,1,2,2,2,1,2,2,2,10,3,3,73920
3,4886,2,33600,6,1,6,1997,6,1997,1,150,2,3,3,3,2,3,3,3,4,4,4,3,1,1,1,5,5,1,2,2,2,1,1,6,2,99999,5,5,5,1,5,1,1,5,1,5,1,1,5,1,5,5,3,5,4,1,4,4,4,4,4,3,3,1,3,3,2,2,2,4,2,2,2,2,2,1,99999,2,3,2,2,3,3,1,3,3,3,2,3,2,3,3,2,1,2,3,3,3,3,3,3,2,3,3,2,3,3,4,3,2,4,2,3,3,3,4,4,1,1,1,5,5,1,1,1,1,1,1,1,2,1,1,1,3,1,1,0,1,1,1,1,0,4,4,3,3,3,1,1,1,1,1,0,1,1,6,2,1,34800
3,3391,3,51600,20,4,12,1991,5,1997,3,48,2,1,4,2,4,4,4,4,1,2,4,4,1,5,1,5,1,5,3,3,1,3,1,6,2,99999,5,5,1,5,5,5,5,5,1,5,5,1,5,1,1,5,1,4,1,1,3,3,3,3,3,3,1,1,2,1,2,2,1,2,1,1,1,1,1,1,99999,1,3,1,2,2,2,3,3,3,2,3,3,2,3,3,1,1,2,3,2,3,3,2,3,2,9,3,2,2,2,5,3,4,5,2,5,5,3,4,5,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,3,3,0,1,1,1,1,8,8,1,2,2,2,2,3,0,0,98,5,2,53100
3,3391,4,50100,20,4,12,1991,5,1997,3,48,2,1,4,2,4,4,4,4,1,2,4,4,1,5,1,5,1,5,1,3,1,1,1,6,2,99999,5,5,1,5,5,5,5,5,1,5,5,1,5,1,1,4,1,4,1,1,3,3,1,3,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,99999,1,3,2,2,3,3,1,3,3,3,3,1,1,3,2,2,3,3,3,3,3,3,2,3,2,2,3,3,2,2,4,3,3,4,3,2,4,4,3,3,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,3,3,0,1,1,1,1,8,8,1,2,2,2,2,4,0,0,2,4,2,51600
3,1948,3,57660,60,7,1,1997,8,1997,3,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,1,5,5,5,5,5,5,1,5,4,1,4,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,99999,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,5,3,4,5,3,5,5,5,5,5,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,2,2,1,1,2,1,1,1,99,5,1,58740
3,2975,4,61080,360,3,4,1985,9,1997,1,25,2,3,4,3,3,4,4,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,1,1,1,1,1,1,1,1,5,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,5,5,5,5,4,5,5,3,5,5,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,1,1,1,2,1,2,2,1,5,4,1,62100
3,5892,6,64320,0,1,10,9997,10,1997,2,45,2,2,1,1,1,2,2,1,4,1,1,2,1,1,1,1,5,5,3,2,3,1,1,2,2,99999,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,6,6,6,1,1,4,5,3,5,3,5,1,1,4,2,2,1,1,2,1,1,1,1,1,2,65460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2531,3,56400,3,4,0,0,7,1997,4,0,2,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,8,1,1,1,1,1,1,56880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2531,4,56880,3,4,0,0,7,1997,4,0,2,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,1,1,1,1,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2225,3,58800,3,4,4,1989,4,1997,3,3,2,1,4,3,4,1,1,3,4,4,4,4,1,1,5,5,5,5,1,3,5,1,1,4,1,59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5669,3,68400,5,2,11,1996,4,1997,1,320,2,3,1,1,1,2,2,1,4,4,1,1,1,5,1,1,1,1,5,5,5,4,1,7,2,99999,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,4,6,4,1,3,4,3,3,4,4,1,3,2,1,4,3,1,2,1,1,1,2,2,1,99999,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,5,3,4,3,5,4,3,4,4,1,1,1,1,5,1,3,1,3,3,1,1,3,1,1,2,3,3,1,0,1,1,1,1,1,4,4,4,3,2,1,2,2,2,2,2,2,2,3,4,1,69300
3,1004,3,34320,13,2,5,1989,6,1997,1,104,2,3,4,4,3,4,4,4,4,4,4,4,1,5,5,1,1,1,1,2,1,1,1,6,2,99999,5,5,5,1,5,1,1,5,5,5,1,5,5,1,9,3,4,6,3,1,4,4,2,4,4,4,1,1,2,1,1,1,1,2,2,2,1,1,1,1,99999,2,3,3,3,2,3,1,2,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,1,3,3,3,2,9,9,9,9,9,9,9,9,9,9,1,5,5,1,5,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,3,1,2,2,2,3,3,9,35640
3,2652,5,51000,10,1,10,1996,5,1997,1,200,2,2,2,2,2,2,2,3,4,4,2,3,1,5,5,1,1,5,2,2,3,2,3,3,2,99999,5,5,5,1,5,1,1,5,1,5,1,5,5,1,5,4,4,6,1,1,4,4,4,4,3,4,1,1,2,4,4,2,2,4,2,2,2,1,4,2,51900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,660,3,69600,5,3,3,1989,4,1997,1,100,2,2,2,2,2,4,4,4,4,4,4,4,1,1,1,5,1,5,1,2,2,1,1,6,2,99999,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,3,1,3,3,1,3,5,2,3,5,3,1,1,2,1,2,1,1,3,3,1,1,1,2,1,99999,2,3,2,2,2,3,2,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,2,3,2,3,3,3,2,2,5,5,5,5,3,5,5,5,5,5,1,1,5,1,1,1,2,1,1,1,1,2,2,1,1,1,3,3,0,0,1,1,1,0,0,3,4,4,2,3,1,1,1,1,2,2,2,1,12,1,3,70800
3,5646,4,77700,10,3,1,1995,10,1997,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,99999,1,5,5,5,5,1,1,5,5,5,5,5,5,5,5,6,6,6,5,1,5,5,4,4,4,4,1,1,4,4,4,1,4,4,2,1,4,4,4,1,99999,1,2,2,2,2,3,1,3,3,3,3,3,2,3,3,3,1,2,3,2,3,3,3,3,1,3,2,3,3,2,4,5,3,5,2,4,4,5,4,4,1,5,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,3,4,4,4,2,3,2,2,1,2,2,3,8,8,2,5,1,80100
3,3503,4,65100,1,3,9,1989,10,1997,2,30,2,2,4,2,3,3,3,4,4,4,3,2,1,1,5,1,5,5,2,3,2,2,1,5,2,99999,5,5,5,1,5,1,1,1,1,5,1,5,5,1,5,4,1,4,3,1,2,3,2,2,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,99999,2,3,2,2,2,1,2,3,2,3,2,3,1,3,3,3,2,2,3,3,3,3,3,2,2,2,3,3,2,3,4,3,3,5,2,5,4,4,5,3,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,2,1,1,2,2,2,3,2,1,50,4,3,66900
3,1521,2,72840,5,1,9,1991,11,1997,1,156,2,3,4,2,2,1,1,2,2,1,1,1,1,1,1,5,1,9,1,3,1,1,1,7,2,99999,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,6,1,6,4,1,4,4,4,4,4,4,1,1,2,2,2,4,1,2,4,1,2,1,2,1,99999,1,3,1,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,5,5,5,5,4,5,4,5,5,4,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,4,4,4,3,3,2,2,1,2,1,2,2,2,3,1,1,73920
3,5771,2,74520,5,1,3,1992,11,1997,1,52,2,1,4,2,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,1,5,5,5,5,5,5,1,9,4,4,4,3,1,3,5,2,3,3,3,1,2,2,1,2,2,1,2,1,1,1,1,1,1,99999,2,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,9,3,3,3,1,1,5,5,5,5,3,5,3,3,5,5,1,5,5,1,5,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,0,4,4,4,3,3,1,1,1,1,1,1,1,1,2,3,2,75780
3,5771,3,73140,5,1,3,1992,11,1997,1,52,2,1,4,2,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,1,1,1,8,2,99999,5,5,5,1,5,1,1,5,5,5,5,5,5,1,9,4,4,4,3,1,3,5,2,3,3,3,1,2,2,1,2,2,1,2,1,1,1,1,1,1,99999,1,3,1,2,3,2,2,3,2,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3,9,3,3,3,3,3,5,5,5,5,5,5,4,5,5,5,1,5,5,1,5,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,0,4,4,4,3,3,1,1,1,1,1,1,1,1,3,4,2,74460
3,6150,2,75960,50,1,6,1997,9,1997,1,180,2,3,4,3,3,2,2,4,4,4,4,4,1,5,5,5,5,1,1,1,1,1,1,6,2,99999,1,5,5,5,5,1,1,5,5,5,5,1,5,1,5,4,4,6,1,1,4,4,4,4,4,4,1,1,3,4,1,1,1,4,2,2,2,1,2,1,99999,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,9,1,2,2,3,3,2,2,3,1,1,3,3,2,2,4,3,3,4,2,4,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,1,0,5,1,76920
3,3282,5,51300,1,1,4,1997,11,1997,1,999,2,3,3,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5,1,1,1,1,1,6,2,99999,5,1,5,5,5,1,5,1,1,5,1,5,5,1,5,5,5,6,9,1,5,5,5,4,9,5,3,9,4,3,3,3,1,4,3,1,1,1,1,2,52800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3282,2,40800,7,1,11,1996,11,1997,1,52,2,3,4,4,4,4,4,4,4,4,4,4,1,1,1,5,5,5,1,1,1,2,1,6,2,99999,5,1,5,5,5,1,5,1,5,1,1,5,5,1,5,5,5,6,4,1,5,5,4,5,3,4,4,4,4,3,5,4,3,4,3,2,1,4,3,1,99999,1,3,2,3,3,2,2,3,3,3,3,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,3,3,1,1,1,1,1,1,1,1,10,2,1,42300
