FUPREL97,FUPID97,FUPSN97,WEEKDAY,WDTDMON,WDTDDAY,WDTDYR,WDIWMON,WDIWDAY,WDIWYR,WD_DAY,WD_A1,WD_A2,WD_SAQ,WD_FTF,WD_PHONE,WEEKEND,WETDMON,WETDDAY,WETDYR,WEIWMON,WEIWDAY,WEIWYR,WE_DAY,WE_A1,WE_A2,WE_SAQ,WE_FTF,WE_PHONE
3,1576,5,1,4,30,1997,5,2,1997,3,1,3,1,5,5,1,4,26,1997,5,2,1997,6,1,1,1,5,5
3,2038,4,1,4,7,1997,4,8,1997,1,1,1,1,1,5,1,4,5,1997,4,8,1997,6,1,3,9,9,9
3,2252,2,1,6,18,1997,6,20,1997,4,1,3,1,5,1,1,6,14,1997,6,20,1997,6,1,2,1,5,1
3,2038,3,1,4,7,1997,4,8,1997,1,1,1,1,1,5,1,4,5,1997,4,8,1997,6,1,3,1,1,5
3,5938,3,1,10,22,1997,10,24,1997,3,1,1,1,1,5,1,10,19,1997,10,24,1997,7,1,1,1,1,5
3,4277,3,1,5,15,1997,5,29,1997,3,1,1,5,1,5,1,5,18,1997,5,29,1997,6,1,4,5,1,5
3,3972,2,1,11,19,1997,11,20,1997,3,1,9,5,5,1,1,11,16,1997,11,19,1997,7,1,3,5,5,1
3,3972,3,1,11,19,1997,11,20,1997,3,1,9,5,5,1,1,11,16,1997,11,19,1997,7,1,3,5,5,1
3,5447,4,1,5,13,1997,5,15,1997,2,1,1,5,1,5,1,5,10,1997,5,15,1997,6,2,1,5,1,5
3,6100,3,1,11,13,1997,11,13,1997,2,1,2,5,1,5,1,11,13,1997,11,13,1997,7,1,1,5,1,5
3,4476,2,1,5,9,1997,5,15,1997,5,1,1,1,1,5,1,5,10,1997,5,15,1997,6,2,2,1,1,5
3,4476,3,1,5,9,1997,5,15,1997,5,1,1,1,1,5,1,5,10,1997,5,15,1997,6,2,2,1,1,5
3,5258,3,1,10,24,1997,10,27,1997,5,1,2,5,5,1,1,10,25,1997,10,28,1997,6,1,2,5,1,5
3,5094,3,1,6,5,1997,6,5,1997,4,1,3,1,5,5,1,99,99,9999,6,7,1997,6,9,9,1,5,5
3,5094,4,1,6,5,1997,6,5,1997,4,1,3,1,5,5,1,6,7,1997,6,7,1997,6,1,4,1,5,5
3,5143,3,1,5,26,1997,99,99,9999,1,1,5,1,5,1,1,5,25,1997,99,99,9999,7,1,2,1,5,1
3,3569,3,1,4,28,1997,4,30,1997,1,1,2,1,5,1,1,99,99,9999,4,30,1997,6,1,1,1,5,1
3,1117,4,1,3,20,1997,3,23,1997,4,2,1,5,1,5,1,3,16,1997,3,23,1997,7,2,1,5,1,5
3,1463,4,1,3,20,1997,3,23,1997,4,1,2,1,1,5,1,3,22,1997,3,23,1997,6,1,3,1,1,5
3,1463,3,1,3,20,1997,3,23,1997,4,2,2,1,1,5,1,3,22,1997,3,23,1997,6,2,3,1,1,5
3,3390,4,1,10,23,1997,10,24,1997,4,1,2,1,1,5,1,10,19,1997,10,25,1997,7,1,5,1,1,5
3,5197,2,1,6,23,1997,6,23,1997,5,1,1,5,1,5,1,6,23,1997,6,23,1997,6,4,1,9,9,9
3,1549,2,1,5,14,1997,5,22,1997,2,1,1,5,1,5,1,5,12,1997,5,22,1997,7,1,1,5,1,5
3,1788,3,1,5,27,1997,99,99,9999,2,1,1,9,9,9,1,5,25,1997,99,99,9999,7,4,5,9,9,9
3,5553,3,1,6,9,1997,6,11,1997,1,1,3,1,1,5,1,6,7,1997,6,10,1997,6,1,2,1,5,1
3,5705,6,1,10,2,1997,10,6,1997,4,4,1,5,5,1,1,10,4,1997,10,6,1997,6,4,1,5,5,1
3,6180,4,1,10,20,1997,10,23,1997,1,4,2,5,5,1,1,10,26,1997,10,29,1997,6,4,3,5,5,1
3,5052,3,1,4,30,1997,5,20,1997,3,2,3,5,1,5,1,5,4,1997,5,20,1997,7,2,2,5,1,5
3,5052,4,1,4,30,1997,5,20,1997,3,2,3,5,1,5,1,5,4,1997,5,20,1997,7,2,3,5,1,5
3,1395,3,1,9,16,1997,9,17,1997,2,1,4,5,5,1,1,9,13,1997,9,17,1997,6,1,4,5,5,1
3,3460,3,1,5,7,1997,5,10,1997,3,3,2,1,5,5,1,5,4,1997,5,10,1997,7,3,2,1,5,5
3,3460,4,1,5,7,1997,99,99,9999,3,1,2,9,9,9,1,5,4,1997,5,10,1997,7,1,2,1,5,5
3,2906,3,1,9,22,1997,9,24,1997,1,1,2,1,5,5,1,9,21,1997,9,24,1997,7,1,1,1,5,5
3,3406,3,1,4,18,1997,5,2,1997,5,1,2,1,5,5,1,4,19,1997,99,99,9999,6,1,2,1,5,5
3,5117,4,1,5,21,1997,5,24,1997,3,1,3,5,5,1,1,5,17,1997,5,20,1997,6,1,3,5,5,1
3,2966,4,1,5,2,1997,5,22,1997,5,4,3,1,5,5,1,5,4,1997,5,22,1997,7,1,2,1,5,5
3,5067,3,1,10,10,1997,99,99,9999,5,1,1,9,9,9,1,99,99,9999,99,99,9999,6,9,9,9,9,9
3,5067,4,1,10,10,1997,99,99,9999,5,1,1,9,9,9,1,99,99,9999,99,99,9999,6,9,9,9,9,9
3,5115,3,1,5,26,1997,5,27,1997,1,1,5,1,5,1,1,5,24,1997,5,27,1997,6,1,5,1,5,1
3,3288,4,1,10,7,1997,10,9,1997,2,1,1,5,5,1,1,10,6,1997,10,9,1997,7,1,3,9,9,9
3,4471,4,1,4,29,1997,4,30,1997,2,3,9,5,5,1,1,4,27,1997,4,30,1997,7,3,1,5,5,1
3,4288,3,1,4,16,1997,4,17,1997,3,1,2,5,1,5,1,4,13,1997,4,17,1997,7,1,2,5,1,5
3,4288,4,1,4,16,1997,4,17,1997,3,1,2,5,1,5,1,4,13,1997,4,17,1997,7,1,3,5,1,5
3,2663,5,1,3,20,1997,99,99,9999,4,1,2,9,9,9,1,3,16,1997,99,99,9999,7,1,4,9,9,9
3,2663,6,1,3,20,1997,99,99,9999,4,1,2,9,9,9,1,3,16,1997,99,99,9999,7,1,4,9,9,9
3,5332,3,1,5,20,1997,5,21,1997,2,1,2,5,1,5,1,5,18,1997,5,21,1997,7,4,3,5,1,5
3,4867,3,1,9,16,1997,9,18,1997,1,1,1,1,5,1,1,9,16,1997,99,99,9999,6,1,1,9,9,9
3,5246,3,1,6,3,1997,6,9,1997,5,1,1,1,1,1,1,6,3,1997,6,9,1997,7,1,1,1,1,1
3,306,3,1,10,14,1997,10,14,1997,1,1,5,5,5,1,1,10,14,1997,10,14,1997,6,1,1,5,5,1
3,306,4,1,10,14,1997,10,14,1997,1,1,5,5,5,1,1,10,14,1997,10,14,1997,6,1,1,5,5,1
3,1461,3,1,4,9,1997,4,14,1997,3,1,1,1,1,5,1,4,13,1997,4,14,1997,7,1,2,1,1,5
3,5445,5,1,10,20,1997,10,20,1997,5,9,9,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1461,4,1,4,9,1997,4,14,1997,3,1,1,1,1,5,1,4,13,1997,4,14,1997,7,1,2,1,1,5
3,5445,6,1,99,99,9999,10,20,1997,5,2,9,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5627,3,1,6,3,1997,6,10,1997,2,1,1,1,5,5,1,6,7,1997,6,10,1997,6,1,5,1,5,5
3,5739,2,1,10,28,1997,10,19,1997,2,2,3,1,1,1,1,11,1,1997,10,19,1997,6,2,2,1,1,1
3,5739,3,1,10,28,1997,10,19,1997,2,2,3,1,1,1,1,11,1,1997,10,19,1997,6,2,2,1,1,1
3,1289,4,1,4,14,1997,4,14,1997,1,1,1,5,1,1,1,4,13,1997,4,14,1997,7,1,3,5,1,1
3,3964,3,1,10,3,1997,10,5,1997,5,1,1,5,1,5,1,10,4,1997,10,5,1997,6,1,1,5,1,5
3,3964,4,1,10,3,1997,10,5,1997,5,1,1,5,1,5,1,10,4,1997,10,5,1997,6,1,1,5,1,5
3,1975,4,1,9,24,1997,9,25,1997,3,2,1,5,5,1,1,9,21,1997,9,25,1997,7,2,2,5,5,1
3,1975,5,1,9,24,1997,9,25,1997,3,1,1,5,5,1,1,9,21,1997,9,25,1997,7,1,4,5,5,1
3,2048,3,1,3,20,1997,99,99,9999,4,1,3,9,9,9,1,3,15,1997,3,21,1997,6,1,2,1,5,5
3,2048,4,1,3,20,1997,3,21,1997,4,1,4,1,5,5,1,3,15,1997,3,21,1997,6,1,3,1,5,5
3,3131,4,1,4,30,1997,5,3,1997,3,1,1,1,1,5,1,5,4,1997,99,99,9999,6,1,1,1,1,5
3,1303,3,1,3,19,1997,3,22,1997,3,1,1,1,1,5,1,3,15,1997,3,22,1997,6,4,1,1,1,5
3,1303,4,1,3,19,1997,3,22,1997,3,1,1,1,1,5,1,3,15,1997,3,22,1997,6,4,1,1,1,5
3,2715,3,1,4,16,1997,4,19,1997,3,1,3,5,5,1,1,4,12,1997,4,19,1997,6,1,4,5,5,1
3,2715,4,1,4,16,1997,4,19,1997,3,1,3,5,5,1,1,4,12,1997,4,19,1997,6,1,3,5,5,1
3,4235,3,1,10,31,1997,11,3,1997,5,4,1,5,5,1,1,11,1,1997,11,3,1997,6,1,1,5,5,1
3,1614,3,1,10,21,1997,10,24,1997,2,1,3,1,1,1,1,10,19,1997,10,22,1997,7,1,5,1,1,5
3,1104,3,1,3,17,1997,3,18,1997,1,4,2,5,5,5,1,3,16,1997,3,18,1997,7,4,1,1,5,5
3,1614,5,1,10,24,1997,10,24,1997,2,1,1,1,5,1,1,10,19,1997,10,22,1997,7,1,4,1,1,5
3,567,4,1,3,21,1997,3,21,1997,2,4,1,1,1,5,1,3,21,1997,3,21,1997,6,4,1,1,1,5
3,567,5,1,3,21,1997,3,21,1997,2,4,1,1,1,5,1,3,21,1997,3,21,1997,6,4,1,1,1,5
3,2449,4,1,99,99,9999,5,23,1997,4,9,9,1,5,1,1,5,18,1997,5,23,1997,6,1,1,1,5,1
3,336,3,1,3,6,1997,3,13,1997,4,4,3,1,5,5,1,3,9,1997,3,13,1997,7,1,2,1,5,5
3,337,3,1,4,5,1997,4,7,1997,5,2,1,1,1,5,1,4,6,1997,4,7,1997,6,2,1,1,1,5
3,1892,3,1,3,18,1997,3,20,1997,2,1,2,1,5,5,1,3,16,1997,3,19,1997,7,1,2,1,5,5
3,4173,2,1,10,14,1997,10,16,1997,1,2,1,1,1,5,1,99,99,9999,10,16,1997,6,2,1,1,1,5
3,4173,4,1,10,15,1997,10,16,1997,1,2,1,1,1,5,1,10,15,1997,10,16,1997,6,2,3,1,1,5
3,1732,3,1,3,26,1997,3,27,1997,3,1,2,1,1,5,1,3,22,1997,3,27,1997,6,2,2,1,1,5
3,3036,3,1,10,7,1997,10,10,1997,2,2,1,1,5,1,1,10,5,1997,10,10,1997,7,2,1,1,5,1
3,3641,3,1,4,10,1997,4,13,1997,4,1,9,5,5,1,1,4,5,1997,4,7,1997,6,1,2,5,5,1
3,210,4,1,10,22,1997,10,23,1997,3,3,1,1,1,5,1,10,18,1997,10,23,1997,6,2,3,1,1,5
3,210,5,1,10,22,1997,10,23,1997,3,1,2,1,1,5,1,10,18,1997,10,23,1997,6,1,3,1,1,5
3,985,3,1,10,20,1997,10,21,1997,1,1,2,1,1,5,1,10,19,1997,11,21,1997,7,1,2,1,1,5
3,985,4,1,11,20,1997,11,21,1997,1,1,4,1,1,5,1,10,19,1997,10,21,1997,7,1,4,1,1,5
3,2488,4,1,10,10,1997,99,99,9999,5,1,2,9,9,9,1,99,99,9999,99,99,9999,6,9,9,9,9,9
3,3446,3,1,99,99,9999,11,3,1997,2,1,1,5,5,1,1,99,99,9999,11,3,1997,7,1,1,5,5,1
3,3446,4,1,11,3,1997,11,3,1997,2,1,1,5,5,1,1,11,3,1997,11,3,1997,7,9,9,5,5,1
3,1972,3,1,9,19,1997,9,20,1997,5,1,2,1,1,1,1,9,13,1997,9,20,1997,6,1,2,1,1,1
3,4296,4,1,9,16,1997,9,18,1997,2,1,3,1,1,1,1,10,12,1997,10,15,1997,7,1,3,1,1,1
3,4296,3,1,9,16,1997,9,18,1997,2,1,3,1,1,1,1,99,99,9999,99,99,9999,7,1,3,9,9,9
3,6110,3,1,9,19,1997,9,20,1997,5,1,2,1,1,1,1,9,13,1997,9,20,1997,6,1,3,1,1,1
3,5219,4,1,6,2,1997,6,5,1997,1,2,2,1,1,1,1,6,1,1997,6,5,1997,6,2,4,1,1,1
3,2144,4,1,10,2,1997,10,26,1997,4,2,1,5,5,1,1,10,4,1997,10,26,1997,6,2,1,5,5,1
3,2843,4,1,10,9,1997,10,11,1997,4,1,5,5,1,5,1,10,18,1997,10,20,1997,6,4,4,5,5,1
3,2843,5,1,10,9,1997,10,11,1997,4,1,1,5,1,5,1,10,18,1997,10,20,1997,6,4,4,5,5,1
3,1239,4,1,4,15,1997,4,18,1997,2,1,1,5,1,5,1,4,13,1997,4,18,1997,7,1,2,5,1,5
3,1239,5,1,4,15,1997,4,18,1997,2,1,1,5,1,5,1,4,13,1997,4,18,1997,7,1,1,5,1,5
3,434,5,1,3,14,1997,3,18,1997,5,1,1,5,1,1,1,3,16,1997,3,18,1997,7,1,2,5,1,1
3,434,3,1,3,14,1997,3,18,1997,5,1,2,5,1,1,1,3,16,1997,3,18,1997,7,1,1,5,1,1
3,432,3,1,99,99,9999,5,2,1997,4,9,9,5,1,1,1,99,99,9999,4,27,1997,6,9,9,5,1,1
3,3931,3,1,5,5,1997,99,99,9999,1,2,2,5,1,5,1,5,10,1997,99,99,9999,6,2,3,9,9,9
3,3931,5,1,5,5,1997,99,99,9999,1,1,2,5,1,5,1,5,10,1997,99,99,9999,6,4,3,9,9,9
3,3304,3,1,4,8,1997,4,9,1997,2,2,2,5,5,1,1,4,12,1997,99,99,9999,6,2,3,5,5,1
3,331,3,1,4,21,1997,4,22,1997,1,2,2,5,1,1,1,4,19,1997,4,22,1997,6,3,2,5,1,1
3,3861,4,1,11,19,1997,11,19,1997,4,1,1,5,5,1,1,11,19,1997,11,19,1997,7,1,1,5,5,1
3,3861,5,1,11,15,1997,11,15,1997,4,3,2,5,1,5,1,11,15,1997,99,99,9999,7,3,2,5,1,5
3,4650,2,1,5,27,1997,5,28,1997,2,2,1,5,5,1,1,6,1,1997,6,4,1997,7,1,2,5,5,1
3,4650,3,1,5,27,1997,5,28,1997,2,2,1,5,5,1,1,6,1,1997,6,4,1997,7,1,2,5,5,1
3,3521,3,1,5,9,1997,5,11,1997,5,1,1,5,1,5,1,5,10,1997,5,11,1997,6,1,2,5,1,5
3,793,5,1,3,12,1997,3,13,1997,3,1,1,1,1,1,1,3,15,1997,3,19,1997,6,1,4,1,1,5
3,440,4,1,3,24,1997,4,4,1997,1,1,4,5,1,5,1,3,29,1997,4,4,1997,6,1,5,5,1,5
3,793,6,1,3,12,1997,3,13,1997,3,1,2,5,5,1,1,3,15,1997,3,19,1997,6,1,1,9,9,9
3,1938,3,1,3,20,1997,3,22,1997,4,1,2,1,1,5,1,3,16,1997,3,22,1997,7,1,2,1,1,5
3,1343,2,1,10,1,1997,10,5,1997,3,9,5,5,5,1,1,9,28,1997,10,5,1997,7,1,5,5,5,1
3,1343,3,1,10,1,1997,10,5,1997,3,1,5,5,5,1,1,9,28,1997,10,5,1997,7,1,5,5,5,1
3,28,3,1,9,15,1997,9,16,1997,1,1,1,1,5,1,1,9,14,1997,9,16,1997,7,2,1,1,5,1
3,28,4,1,9,15,1997,9,16,1997,1,1,1,1,5,1,1,9,14,1997,9,16,1997,7,1,1,1,5,1
3,3845,3,1,5,6,1997,5,9,1997,2,2,4,5,1,1,1,5,3,1997,5,9,1997,6,2,2,5,1,1
3,3427,3,1,4,7,1997,4,12,1997,1,1,2,1,5,5,1,99,99,9999,4,12,1997,7,1,2,1,5,5
3,3427,4,1,4,7,1997,4,12,1997,1,1,2,1,5,5,1,99,99,9999,4,12,1997,7,1,9,1,5,5
3,2395,3,1,5,29,1997,6,6,1997,4,2,5,5,1,1,1,5,31,1997,6,6,1997,6,2,5,5,1,1
3,536,3,1,4,7,1997,4,7,1997,1,1,1,1,5,1,1,4,6,1997,4,7,1997,7,1,1,1,5,5
3,536,4,1,4,7,1997,4,7,1997,1,1,1,1,5,1,1,4,6,1997,4,7,1997,7,1,1,1,5,5
3,2395,4,1,5,29,1997,6,6,1997,4,2,5,5,1,1,1,5,31,1997,6,6,1997,6,2,5,5,1,1
3,2486,3,1,9,25,1997,9,25,1997,4,1,2,1,5,5,1,9,20,1997,9,21,1997,7,1,3,1,5,5
3,2204,3,1,6,25,1997,6,26,1997,3,1,1,1,5,1,1,6,21,1997,6,26,1997,6,1,1,1,1,5
3,5539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,1997,10,7,1997,7,1,4,1,5,1
3,5694,2,1,9,25,1997,9,24,1997,4,1,1,1,5,5,1,9,21,1997,9,24,1997,7,1,2,1,5,5
3,3788,6,1,4,17,1997,4,17,1997,3,1,1,5,1,5,1,4,17,1997,4,17,1997,6,1,1,5,1,5
3,426,2,1,3,10,1997,3,20,1997,1,1,2,5,5,1,1,3,9,1997,3,20,1997,7,9,4,5,5,1
3,428,3,1,3,18,1997,3,19,1997,2,1,1,1,5,5,1,3,15,1997,3,19,1997,6,4,1,1,5,5
3,426,3,1,3,10,1997,3,20,1997,1,1,9,5,5,1,1,3,9,1997,3,20,1997,7,9,4,5,5,1
3,428,4,1,3,18,1997,3,19,1997,2,1,1,1,5,5,1,3,15,1997,3,19,1997,6,4,1,1,5,5
3,76,3,1,5,27,1997,5,28,1997,2,1,1,1,1,5,1,5,24,1997,5,28,1997,6,1,1,1,1,5
3,76,4,1,5,27,1997,5,28,1997,2,1,1,1,1,5,1,5,24,1997,5,28,1997,6,1,1,1,1,5
3,997,5,1,5,7,1997,5,10,1997,3,3,1,5,1,5,1,5,4,1997,5,10,1997,7,3,5,5,1,5
3,3372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,1997,6,8,1997,7,1,2,1,1,1
3,3372,4,1,6,4,1997,6,5,1997,3,1,2,1,1,1,1,6,8,1997,6,8,1997,7,1,2,1,1,1
3,1431,4,1,5,27,1997,6,24,1997,2,1,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1431,5,1,5,27,1997,6,1,1997,2,1,2,5,5,1,1,5,3,1997,6,1,1997,6,1,2,5,5,1
3,4010,3,1,5,25,1997,5,25,1997,4,1,2,5,5,1,1,5,19,1997,5,19,1997,6,4,1,5,5,1
3,4010,4,1,5,25,1997,5,25,1997,4,1,2,5,5,1,1,5,19,1997,5,19,1997,6,4,1,5,5,1
3,5455,3,1,5,21,1997,5,21,1997,1,1,3,5,1,5,1,5,22,1997,5,22,1997,6,4,3,5,1,5
3,5455,4,1,5,21,1997,5,21,1997,1,1,1,5,1,5,1,5,22,1997,5,22,1997,6,4,3,5,1,5
3,3053,3,1,4,9,1997,4,10,1997,3,1,4,1,5,5,1,4,13,1997,4,10,1997,7,1,1,1,5,5
3,3053,4,1,4,9,1997,4,10,1997,3,1,3,1,5,5,1,4,13,1997,4,10,1997,7,1,1,1,5,5
3,2059,3,1,4,9,1997,4,10,1997,3,1,1,1,5,5,1,4,6,1997,4,10,1997,7,1,3,1,5,5
3,2059,4,1,4,9,1997,4,10,1997,3,1,1,1,5,5,1,4,6,1997,4,10,1997,7,1,3,1,5,5
3,765,2,1,4,8,1997,4,12,1997,2,1,1,1,1,5,1,4,10,1997,4,12,1997,6,1,3,1,1,5
3,342,3,1,3,10,1997,3,11,1997,1,2,2,1,5,5,1,3,9,1997,3,11,1997,7,2,2,1,5,5
3,342,4,1,3,10,1997,3,11,1997,1,2,2,1,5,5,1,3,9,1997,3,11,1997,7,2,2,1,5,5
3,2375,4,1,5,5,1997,5,6,1997,1,1,2,5,5,1,1,5,10,1997,5,16,1997,6,1,1,1,1,5
3,2375,3,1,5,5,1997,5,6,1997,1,1,2,5,5,1,1,5,10,1997,5,16,1997,6,1,1,1,1,5
3,1365,4,1,5,5,1997,5,6,1997,1,1,1,5,5,1,1,5,4,1997,5,6,1997,7,1,3,5,5,1
3,3381,3,1,3,31,1997,4,2,1997,1,1,1,5,5,1,1,3,29,1997,4,2,1997,6,1,3,5,5,1
3,3381,4,1,3,31,1997,4,2,1997,1,1,1,5,5,1,1,3,29,1997,4,2,1997,6,1,3,5,5,1
3,4019,6,1,4,16,1997,4,19,1997,3,1,2,5,1,5,1,4,13,1997,4,19,1997,6,4,5,5,1,5
3,1818,3,1,4,8,1997,4,10,1997,2,1,2,5,5,1,1,4,12,1997,4,15,1997,6,1,3,5,5,1
3,1818,4,1,4,8,1997,4,10,1997,2,1,2,5,5,1,1,4,12,1997,4,15,1997,6,1,3,5,5,1
3,1500,3,1,9,19,1997,9,20,1997,5,1,1,1,1,5,1,9,13,1997,9,20,1997,6,1,2,1,1,5
3,1375,3,1,4,1,1997,4,1,1997,1,1,3,5,1,5,1,4,1,1997,4,1,1997,6,1,5,5,1,5
3,1580,3,1,9,19,1997,9,20,1997,5,1,1,1,1,5,1,9,13,1997,9,20,1997,6,1,1,1,1,5
3,4475,4,1,5,1,1997,5,3,1997,4,1,2,1,5,1,1,4,27,1997,5,3,1997,7,1,2,1,5,1
3,5410,3,1,9,12,1997,9,17,1997,5,1,2,1,1,5,1,9,14,1997,9,17,1997,7,1,4,1,1,5
3,768,3,1,4,4,1997,4,7,1997,5,1,3,1,1,5,1,4,6,1997,4,7,1997,7,1,3,1,1,5
3,2045,3,1,4,30,1997,5,1,1997,3,1,2,9,9,9,1,4,26,1997,5,1,1997,6,1,3,9,9,9
3,878,2,1,10,23,1997,10,26,1997,4,1,1,1,5,1,1,10,19,1997,10,26,1997,7,1,1,1,5,1
3,4718,3,1,4,29,1997,4,30,1997,2,2,1,1,5,5,1,4,27,1997,4,30,1997,7,2,2,1,5,5
3,5281,4,1,11,12,1997,11,12,1997,3,1,2,5,5,1,1,11,9,1997,11,9,1997,7,1,4,5,5,1
3,5108,3,1,6,2,1997,99,99,9999,1,4,1,9,9,9,1,6,1,1997,99,99,9999,7,1,1,9,9,9
3,1727,4,1,4,15,1997,4,16,1997,2,1,2,1,1,5,1,4,13,1997,4,16,1997,7,1,2,1,1,5
3,1727,5,1,4,15,1997,4,16,1997,2,1,2,1,1,5,1,4,13,1997,4,16,1997,7,1,2,1,1,5
3,2274,4,1,4,23,1997,4,25,1997,3,1,2,1,1,5,1,99,99,1997,99,99,9999,6,1,4,1,5,1
3,1226,5,1,4,2,1997,4,7,1997,3,1,1,1,1,5,1,4,6,1997,4,7,1997,7,1,1,1,1,5
3,2274,5,1,4,23,1997,4,25,1997,3,1,2,1,1,5,1,99,99,1997,5,1,1997,6,1,4,1,5,1
3,1226,6,1,4,2,1997,4,7,1997,3,1,1,1,1,5,1,4,6,1997,4,7,1997,7,1,2,1,1,5
3,1412,4,1,4,23,1997,4,29,1997,3,2,1,1,5,5,1,4,27,1997,4,29,1997,7,1,1,1,5,5
3,1412,5,1,4,23,1997,4,29,1997,3,2,1,1,5,5,1,4,27,1997,4,29,1997,7,1,1,1,5,5
3,1050,3,1,3,24,1997,3,25,1997,1,4,2,5,5,1,1,3,23,1997,3,25,1997,7,4,2,5,5,1
3,573,3,1,3,19,1997,3,22,1997,3,1,1,1,5,5,1,3,22,1997,3,22,1997,7,4,2,1,5,5
3,573,4,1,3,19,1997,3,22,1997,3,1,1,1,5,5,1,3,16,1997,3,22,1997,7,4,2,1,5,5
3,1476,3,1,10,2,1997,10,4,1997,4,4,3,1,1,5,1,9,28,1997,10,4,1997,7,4,3,1,1,5
3,1917,4,1,4,8,1997,4,11,1997,2,1,2,1,5,5,1,4,6,1997,4,11,1997,7,1,4,1,5,5
3,1049,3,1,4,4,1997,4,7,1997,5,3,4,1,5,5,1,4,5,1997,4,7,1997,6,3,1,1,5,5
3,1407,2,1,3,21,1997,3,23,1997,5,1,4,1,5,5,1,3,22,1997,3,23,1997,6,1,2,1,5,5
3,1407,3,1,3,21,1997,3,23,1997,5,1,3,1,5,5,1,3,23,1997,3,23,1997,6,1,2,5,1,5
3,4604,3,1,6,19,1997,6,19,1997,1,4,4,5,1,5,1,6,19,1997,6,19,1997,7,1,5,5,1,5
3,1033,4,1,4,7,1997,4,7,1997,5,3,1,1,5,5,1,4,6,1997,4,7,1997,7,3,2,1,5,5
3,4724,5,1,11,7,1997,11,10,1997,5,1,1,1,5,5,1,11,8,1997,11,10,1997,6,1,2,1,5,5
3,2616,3,1,5,2,1997,5,5,1997,5,1,4,1,5,5,1,5,4,1997,5,5,1997,7,1,3,1,5,5
3,2616,4,1,5,2,1997,5,5,1997,5,1,4,1,5,5,1,5,4,1997,5,5,1997,7,1,3,1,5,5
3,4724,4,1,11,7,1997,11,10,1997,5,1,1,9,9,9,1,11,8,1997,11,10,1997,6,1,2,1,5,5
3,2122,3,1,3,20,1997,3,20,1997,4,1,2,1,1,5,1,3,15,1997,3,20,1997,6,2,2,1,1,5
3,6005,3,1,10,9,1997,10,11,1997,4,1,1,1,5,1,1,10,12,1997,10,13,1997,7,1,1,1,5,1
3,6005,4,1,10,9,1997,10,11,1997,4,1,4,1,5,1,1,10,12,1997,10,13,1997,7,1,1,1,5,1
3,1529,3,1,5,6,1997,5,8,1997,2,2,1,5,1,5,1,5,3,1997,5,8,1997,6,3,2,1,5,1
3,1636,4,1,4,14,1997,4,15,1997,1,1,1,5,5,1,1,4,13,1997,4,15,1997,7,1,2,5,5,1
3,864,3,1,4,24,1997,4,25,1997,4,1,2,9,9,9,1,4,19,1997,4,25,1997,6,1,2,9,9,9
3,864,5,1,4,24,1997,4,25,1997,4,1,2,5,5,5,1,4,19,1997,4,25,1997,6,1,2,9,9,9
3,1529,4,1,5,6,1997,5,8,1997,2,1,4,5,1,5,1,5,3,1997,5,8,1997,6,1,4,5,1,5
3,1636,5,1,4,14,1997,4,15,1997,1,1,1,5,5,1,1,4,13,1997,4,15,1997,7,1,2,5,5,1
3,2213,3,1,4,16,1997,4,19,1997,3,1,3,1,1,5,1,4,13,1997,4,19,1997,7,2,3,1,1,5
3,2213,4,1,4,16,1997,4,19,1997,3,1,3,5,1,5,1,4,13,1997,4,19,1997,7,4,5,1,1,5
3,926,3,1,3,28,1997,4,3,1997,5,1,1,1,5,5,1,3,30,1997,4,3,1997,7,1,3,1,5,5
3,926,4,1,99,99,9999,4,3,1997,5,9,9,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,938,4,1,5,99,1997,5,19,1997,3,1,4,1,5,5,1,5,18,1997,5,19,1997,6,1,1,1,5,5
3,938,5,1,5,18,1997,5,19,1997,3,1,3,1,5,5,1,5,18,1997,5,19,1997,6,1,1,1,5,5
3,1304,3,1,5,21,1997,5,23,1997,4,1,3,1,1,1,1,5,19,1997,5,23,1997,7,1,3,1,1,5
3,4162,2,1,5,10,1997,5,12,1997,5,1,1,1,5,5,1,5,10,1997,5,12,1997,6,1,2,1,5,5
3,2721,3,1,9,22,1997,9,24,1997,1,1,1,1,5,1,1,9,21,1997,9,24,1997,7,1,4,1,5,1
3,4325,4,1,5,18,1997,5,22,1997,5,4,5,5,5,1,1,5,18,1997,5,22,1997,6,4,5,5,5,1
3,879,3,1,5,2,1997,5,2,1997,5,1,1,1,5,1,1,5,3,1997,5,3,1997,6,1,3,1,5,1
3,5534,3,1,10,22,1997,11,9,1997,3,1,1,1,5,1,1,10,25,1997,11,9,1997,6,1,2,1,5,1
3,4777,3,1,5,26,1997,5,26,1997,1,1,2,1,5,1,1,5,25,1997,5,99,1997,7,1,2,1,5,1
3,406,3,1,3,11,1997,3,13,1997,2,1,1,1,1,5,1,3,9,1997,3,13,1997,7,1,2,5,1,5
