EMSTRL97,EMSTID97,EMSTSN97,Q9A1M,Q9A1D,Q9A1Y,Q9A2,Q9A3,Q9A4,Q9A5A,Q9A5B,Q9A5C,Q9A5D,Q9A5E,Q9A5F,Q9A5G,Q9A5H,Q9A6A,Q9A6B,Q9A6C,Q9A6D,Q9A6E,Q9A6F,Q9A6G,Q9A6H,Q9A6I,Q9A6J,Q9A6K,Q9A6L,Q9A6M,Q9A6N,Q9A6O,Q9A6P,Q9A6Q,Q9A6R,Q9A6S,Q9A6T,Q9A6U,Q9A6V,Q9A6W,Q9A6X,Q9A6Y,Q9A6Z,Q9A6AA,Q9A6BB,Q9A6CC,Q9A6DD,Q9A6EE,Q9A6FF,Q9A6GG,Q9A6HH,Q9A6II,Q9A7,Q9A8,Q9A9,Q9A10,Q9A11,Q9A11AA,Q9A11AB,Q9A11AC,Q9A11AD,Q9A11AE,Q9A11AF,Q9A11AG,Q9A11AH,Q9A11AI,Q9A11AJ,Q9A11AK,Q9A11AL,Q9A11AM,Q9A11AN,Q9A12,Q9A13,Q9A14,Q9A15,Q9A16,Q9A17,Q9A18,Q9A19,Q9A19B,Q9A20A,Q9A20B,Q9A20C,Q9A20D,Q9A20E,Q9A20F,Q9A20G,Q9A20H,Q9A20I,Q9A20J,Q9A20K,Q9A21,Q9A22,Q9A23A,Q9A23B,Q9A23C,Q9A23D,Q9A23E,Q9A23F,Q9A23G,Q9A23H,Q9A24,Q9A24A,Q9A25A,Q9A25B,Q9A25C,Q9A25D,Q9A25E,Q9A25F,Q9A25G,Q9A26,Q9A26A,Q9A27,Q9A27A,Q9A27B,Q9A27C,Q9A27D,Q9A27E,Q9A28,Q9A29,Q9A29B,Q9A29C,Q9A29DH,Q9A29DM,Q9A29E,Q9A30,Q9A30A,Q9A30B,Q9A30C,Q9A30D,Q9A30E,Q9A31,Q9A32,Q9A32B,Q9A32C,Q9A32DH,Q9A32DM,Q9A32E,Q9B1,Q9B2A,Q9B2B,Q9B2C,Q9B2D,Q9B2E,Q9B3A,Q9B3B,Q9B3C,Q9B3D,Q9B3E,Q9B3F,Q9B4,Q9B5,Q9B5A,Q9B6,Q9B7,Q9B7A,Q9B8,Q9B9,Q9B10,Q9B11A,Q9B11B,Q9B11C,Q9B11D,Q9B11E,Q9B11F,Q9B11G,Q9B11H,Q9B11I,Q9B11J,Q9B11K,Q9B12,Q9B13A,Q9B13B,Q9B13C,Q9B13D,Q9C1,Q9C2Y,Q9C2M,Q9C3,Q9C4A,Q9C4B,Q9C4C,Q9C4D,Q9C4E,Q9C4F,Q9C4G,Q9C5,Q9C6,Q9C7,Q9C8,Q9C9,Q9C10,Q9C11,Q9C12,Q9C12A,Q9C13A,Q9C13B,Q9C13C,Q9C14,Q9C15,Q9C16A,Q9C16B,Q9C16C,Q9C17A,Q9C17B,Q9C17C,Q9D1M,Q9D1D,Q9D1Y,Q9D2,Q9D3H,Q9D3M,Q9D4,Q9D5,Q9D6_1,Q9D6_1B,Q9D6_1E,Q9D6_2,Q9D6_2B,Q9D6_2E,Q9D6_3,Q9D6_3B,Q9D6_3E,Q9D6_4,Q9D6_4B,Q9D6_4E,Q9D6_5,Q9D6_5B,Q9D6_5E,Q9D7,Q9D8,Q9D9_1,Q9D9_1B,Q9D9_1E,Q9D9_2,Q9D9_2B,Q9D9_2E,Q9D9_3,Q9D9_3B,Q9D9_3E,Q9D9_4,Q9D9_4B,Q9D9_4E,Q9D9_5,Q9D9_5B,Q9D9_5E,Q9D10,Q9D11,Q9D12_1,Q9D12_1B,Q9D12_1E,Q9D12_2,Q9D12_2B,Q9D12_2E,Q9D12_3,Q9D12_3B,Q9D12_3E,Q9D12_4,Q9D12_4B,Q9D12_4E,Q9D13
3,5144,6,6,2,1997,9,1,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,5,5,5,0,5,5,1,5,5,5,1,1,5,5,5,0,1,2,1,3,2,1,1,2,2,9,0,1,1,1,1,1,1,1,8,3,9,0,0,0,0,0,1,1,1,1,1,0,5,9,0,0,0,0,0,9,0,0,0,0,0,0,25,2,0,0,0,1,17,7,0,1,0,0,7,9,0,1,9,0,1,1,3,1,1,1,1,1,1,3,1,1,1,1,5,1,1,2,1,7,7,0,7,1,1,1,5,5,5,5,2,1,2,1941,9,2,2,1,5,5,5,5,32000,1,2,3,1,2,3,2,99,99,1997,1,0,50,26100,29100,1,26100,26400,5,26400,27000,3,27000,27600,6,27600,28500,9,28500,29100,53100,1,9,53100,54300,8,54900,59400,7,59400,60600,5,60600,61200,3,61200,63000,63900,1,2,68400,77700,3,77700,78600,1,78600,80100,5,80100,81000,9
3,426,2,3,27,1997,9,1,3,5,5,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,9,2,8,1,2,1,1,1,1,8,0,1,1,1,1,1,1,1,6,6,1,0,0,0,0,0,1,1,1,1,1,30,5,2,5,4,1,2,1,1,1,1,1,0,30,5,31,2,0,0,1,0,28,2,0,1,0,0,8,5,0,4,5,0,1,1,4,1,1,1,3,2,2,3,2,2,4,4,5,1,2,1,1,4,6,0,7,5,1,5,5,5,5,5,1,1,2,1968,5,3,3,1,3,1,1,1,32000,5,2,1,1,2,4,2,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,428,3,4,9,1997,7,1,2,5,5,3,5,4,5,3,4,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,0,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,1,1,1,1,2,30,5,2,1,2,1,2,2,5,0,0,0,0,0,0,25,1,0,0,0,0,21,1,1,1,0,1,4,5,0,2,5,0,2,5,3,1,1,1,1,1,1,2,1,1,1,1,4,1,1,4,1,7,5,7,7,5,1,5,5,5,5,5,2,1,2,1946,5,4,2,1,2,5,1,1,54000,5,4,4,1,4,5,3,4,7,1997,1,0,15,28800,33000,1,28800,29400,3,29400,32100,5,32100,32400,0,0,0,0,0,0,56400,1,1,56700,57600,2,57600,60600,5,60600,61200,0,0,0,0,0,0,99999,1,1,68400,70200,2,70200,75600,0,0,0,0,0,0,1
3,426,3,3,27,1997,6,1,3,3,2,2,3,3,3,3,3,1,2,3,3,3,2,1,1,3,3,3,2,1,1,1,2,2,2,3,1,1,3,3,3,1,1,3,3,2,2,1,1,1,1,3,3,3,2,2,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,3,3,5,5,5,0,5,5,5,5,5,5,5,1,5,5,1,1,2.5,2,2,1,2,1,1,1,1,5,0,2,2,2,1,1,1,3,3,2,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,8,98,1,27,1,2,0,0,0,25,0,1,0,1,0,4,5,0,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,4,1,1,2,1,8,27,0,6,5,1,5,5,5,5,5,2,1,2,1943,5,1,3,1,5,5,5,5,44000,5,5,5,1,2,3,5,3,26,1997,3,0,25,26100,28800,3,26100,27000,4,27000,27600,5,27600,28200,10,28200,28740,8,28800,30900,55200,1,4,55500,56100,2,56100,56400,6,56400,58200,5,58200,59400,0,0,0,59700,1,2,66600,70200,7,70200,77400,0,0,0,0,0,0,5
3,428,4,4,26,1997,5,1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,1,0,0,2,8,8,1,1,8,1,8,5,0,1,1,1,1,1,1,1,3,3,2,1,5,1,2,2,1,1,5,1,0,25,1,2,1,5,1,2,2,1,5,0,0,0,0,0,18,1,0,0,0,0,17,0,1,0,0,0,1,5,0,3,5,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,7,5,7,7,5,1,5,5,5,5,1,2,1,2,1949,5,3,3,1,4,9,5,1,50000,7,1,1,1,2,5,5,4,8,1997,2,0,25,31500,33000,10,31500,32400,10,32400,33000,0,0,0,0,0,0,0,0,0,56400,1,5,56400,59400,10,59400,60300,10,60300,64200,3,64200,68220,0,0,0,68220,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,997,5,5,22,1997,9,1,3,4,4,3,4,4,3,4,3,2,3,2,3,3,2,2,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,2,3,2,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,1,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,8,3,2,1,8,1,8,5,0,1,1,1,1,1,1,1,6,4,2,1,6,5,0,2,1,1,1,1,9,99,5,2,1,6,5,0,2,5,0,0,0,0,0,0,23,1,0,0,0,0,20,1,0,0,1,0,0,5,0,9,5,0,1,5,4,1,2,2,1,2,2,2,1,1,3,4,4,1,1,1,1,5,5,0,7,5,1,5,5,5,5,5,2,1,4,1947,5,3,3,1,1,5,5,1,44000,7,1,1,1,2,5,3,5,14,1997,3,0,15,25200,29400,1,26100,29100,8,25200,28800,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,1431,4,5,19,1997,5,1,3,3,3,3,3,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,1,2,2,1,1,1,1,5,0,1,1,1,1,1,1,1,2,4,2,5,2,1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,10,1,21,1,0,0,1,0,19,1,0,1,0,0,3,5,0,2,1,2,1,5,3,1,3,9,1,2,3,3,2,2,3,3,4,1,1,2,2,7,20,0,6,5,1,5,5,5,5,5,2,1,2,1949,5,3,3,1,1,5,5,1,28000,1,1,1,1,2,5,4,5,20,1997,2,0,25,27000,28800,1,27000,27300,2,27300,27600,5,27600,27900,3,27900,28500,2,28500,28800,53100,1,1,53100,53400,5,53400,53700,0,0,0,0,0,0,0,0,0,54000,1,4,66600,66900,0,0,0,0,0,0,0,0,0,5
3,1431,5,5,19,1997,2,1,3,2,2,2,1,2,2,2,3,3,3,3,3,2,3,3,1,3,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,1,3,3,2,2,3,3,3,3,3,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,8,0,1,2,8,3,2,3,8,3,3,5,0,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,1,1,1,1,8,98,1,1,0,0,0,0,0,1,1,1,1,8,98,9,22,1,5,0,1,0,21,0,0,0,0,1,1,5,0,3,5,0,0,5,4,4,1,3,1,2,1,3,3,2,2,1,3,1,2,1,1,2,2,0,6,5,1,5,5,5,5,1,2,1,1,1972,5,2,5,1,2,5,5,5,25700,1,3,3,3,1,3,2,5,20,1997,2,0,55,26100,27000,10,26100,26220,1,26220,26520,5,26520,26700,7,26700,27000,3,27000,27000,53700,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55800,5,0,0,0,0,0,0,0,0,0,0,0,0,5
3,4010,3,6,3,1997,7,1,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,3,8,3,3,2,8,3,3,5,0,1,1,1,1,1,1,1,2,6,1,0,0,0,0,0,1,1,1,1,0,25,5,1,0,0,0,0,0,1,1,1,1,0,30,5,25,1,0,0,1,0,18,7,0,0,0,0,0,5,0,1,5,0,0,5,2,1,4,1,1,1,1,4,1,1,1,1,2,1,1,1,1,7,12,0,6,1,1,5,5,5,5,5,2,1,2,1933,1,2,3,5,0,5,5,1,99999,2,1,4,1,2,5,4,6,3,1997,2,0,25,27600,31500,2,27900,28500,5,28500,28800,8,29100,29700,4,30000,30300,3,30300,31200,55800,1,9,56100,57300,10,57300,58200,0,0,0,0,0,0,0,0,0,58500,1,2,70200,74700,0,0,0,0,0,0,0,0,0,1
3,4010,4,5,21,1997,6,1,3,4,4,3,4,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,9,5,0,5,5,5,5,5,5,5,5,1,1,5,0,0,3,1,3,3,2,1,3,2,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,1,1,1,0,15,1,1,0,0,0,0,0,9,0,0,0,0,0,0,31,1,0,0,0,0,17,12,0,1,1,0,5,5,0,7,5,0,1,5,4,1,4,1,1,3,2,3,2,2,3,2,2,1,1,1,1,6,12,0,6,5,1,1,5,1,5,5,2,1,2,1960,5,2,2,1,2,1,5,5,18000,9,1,1,1,2,5,1,5,22,1997,4,0,40,28140,31200,2,28200,29100,8,29100,29700,5,29700,30000,3,30000,30900,1,30900,31200,55800,1,9,55800,59400,6,56400,57900,3,57900,59100,2,59400,60300,0,0,0,60600,1,4,64200,64500,1,75900,77400,0,0,0,0,0,0,1
3,5455,4,6,11,1997,7,1,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,5,5,5,5,5,5,5,5,5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,3,8,8,8,1,1,2,3,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,0,0,0,17,0,2,0,4,0,4,5,0,4,5,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,2,7,20,0,7,5,1,5,5,5,5,5,1,1,3,1949,5,4,2,1,9,5,5,1,43000,1,3,3,1,2,3,4,6,6,1997,5,0,20,27000,31200,6,27000,28800,1,28800,29400,5,29400,30000,3,30000,30600,7,30600,31200,54600,1,6,54600,55200,4,55200,55500,3,55500,56700,0,0,0,0,0,0,56700,1,1,75600,77400,5,77400,79200,0,0,0,0,0,0,1
3,342,3,3,11,1997,8,3,4,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,5,0,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,15,1,2,1,0,0,0,0,2,0,0,0,0,0,0,5,0,1,5,0,1,5,1,1,2,3,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,7,3,5,5,5,5,5,5,5,2,1,2,1962,5,3,3,1,3,1,1,1,0,1,4,5,1,2,1,1,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,342,4,3,11,1997,6,3,4,3,4,4,3,4,3,4,4,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,5,0,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,1,1,1,1,0,30,1,1,0,0,0,0,0,1,1,1,1,1,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,5,0,1,5,0,1,5,1,1,2,3,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,7,3,5,5,5,5,5,5,5,2,1,2,1962,5,3,3,1,3,1,1,1,0,1,4,5,1,2,1,1,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,3381,3,4,1,1997,2,1,2,5,5,3,4,4,3,5,5,2,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,3,2,3,3,3,3,2,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,1,5,5,5,5,0,0,3,8,3,3,3,8,3,3,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,13,1,0,0,0,0,5,0,8,0,0,0,1,5,0,1,5,0,4,1,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,7,20,0,7,1,1,5,5,5,5,5,2,1,1,1952,5,4,3,5,0,9,1,1,31000,4,4,4,4,1,4,5,3,31,1997,1,0,20,26700,28800,1,26700,27900,3,27900,28200,4,28200,28800,0,0,0,0,0,0,54120,1,4,54300,54600,3,54600,55800,5,55800,56700,7,56700,57600,0,0,0,58500,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1818,3,4,21,1997,8,1,2,3,2,2,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,1,2,1,1,1,1,2,5,0,2,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,30,1,24,0,3,0,0,0,13,7,4,0,0,0,4,5,0,3,1,3,0,5,2,3,3,2,3,3,3,4,3,3,3,3,4,2,1,2,2,4,1,8,6,9,1,9,9,9,9,9,2,2,1,1952,5,1,1,1,5,5,1,1,32000,4,1,1,1,2,5,5,4,22,1997,2,0,15,28800,30300,3,28800,29100,2,29100,30000,5,30000,30300,10,30300,99999,0,0,0,52800,1,2,46800,49500,10,49500,60600,4,60600,70500,0,0,0,0,0,0,70500,5,0,0,0,0,0,0,0,0,0,0,0,0,5
3,1500,3,99,99,9999,7,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,2,2,1,1,2,8,5,0,2,1,1,1,1,1,1,4,5,2,1,3,1,3,2,1,1,1,1,0,20,5,1,0,0,0,0,0,1,1,1,1,0,20,5,17,1,0,0,0,0,16,0,0,0,1,0,2,5,0,2,5,0,1,1,3,1,2,1,1,2,1,1,1,2,2,2,4,2,1,2,1,4,5,2,7,5,1,1,9,1,9,1,2,1,2,1968,5,4,3,1,5,5,1,1,24000,1,1,1,1,2,3,2,10,3,1997,5,0,5,27900,28800,2,28140,28320,3,28140,28920,1,28920,29160,3,29160,29700,0,0,0,55200,1,2,54600,55800,3,55800,63000,0,0,0,0,0,0,0,0,0,73800,1,2,77400,80100,1,80100,81900,0,0,0,0,0,0,5
3,1375,3,4,14,1997,2,2,3,2,1,1,2,2,1,2,2,2,3,2,2,2,2,1,3,2,1,1,1,1,3,2,1,1,2,2,3,3,2,2,3,1,2,3,2,3,3,1,2,3,3,1,2,3,3,3,1,5,5,5,1,5,5,1,5,1,1,1,5,5,1,1,5,5,3,3,5,5,1,7,5,1,1,1,5,5,1,1,1,1,1,0,5,2,1,3,1,2,2,2,2,1,2,1,1,2,1,1,1,1,3,1,2,5,5,1,3,1,1,5,0,0,0,0,0,2,5,7,1,3,1,1,5,0,0,0,0,0,14,1,4,0,2,0,10,2,2,0,0,0,14,5,0,3,1,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,4,1,1,2,1,7,8,8,7,5,1,5,5,1,5,5,2,1,2,1943,5,2,4,1,3,5,1,1,47000,1,1,1,1,2,3,3,4,14,1997,1,0,10,27000,32100,1,27000,28200,2,28200,28800,3,28800,31200,10,31200,32100,0,0,0,55800,1,10,55800,56400,5,56400,58500,2,58500,59400,10,59400,63000,0,0,0,63000,1,1,68400,73800,0,0,0,0,0,0,0,0,0,5
3,878,2,99,99,9999,2,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,2,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,2,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,0,0,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,1,0,0,16,7,0,0,0,0,0,5,0,3,5,0,1,5,3,4,4,4,2,3,3,3,2,4,3,3,5,1,1,2,2,5,6,2,7,1,1,5,5,5,5,1,2,1,2,1960,5,5,2,1,4,5,1,1,28000,4,1,3,1,1,1,2,10,23,1997,4,0,23,27660,28800,5,27660,28200,1,28200,28500,2,28500,28800,0,0,0,0,0,0,52200,1,10,52200,53100,8,53100,54300,3,54300,54900,0,0,0,0,0,0,54900,1,1,74700,76800,7,76800,79200,0,0,0,0,0,0,1
3,1727,4,4,22,1997,6,1,3,5,5,4,5,5,4,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,1,3,2,3,3,3,3,3,2,3,3,3,3,1,3,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,8,1,1,2,1,2,2,2,1,1,2,5,0,2,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,1,0,30,5,25,1,0,0,0,1,19,0,1,5,0,0,6,5,0,9,5,0,1,1,2,2,1,2,2,1,1,2,2,2,1,2,4,1,2,1,2,5,5,7,7,5,1,1,5,5,5,5,2,1,2,1963,5,4,3,1,3,5,5,1,35000,1,4,5,1,2,5,3,4,22,1997,2,0,10,24900,28500,1,25200,26400,6,26400,27600,3,27600,28500,9,28500,28800,0,0,0,53100,1,10,53100,53400,9,53400,55200,5,55200,55680,6,55680,56040,1,56040,56700,56700,1,2,75600,77400,0,0,0,0,0,0,0,0,0,1
3,1727,5,99,99,1997,2,1,3,4,4,4,4,3,3,4,2,3,3,2,2,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,9,9,9,9,9,9,9,9,9,9,1,99,99,2,1,2,2,1,2,1,2,1,2,9,9,9,9,9,9,1,2,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,16,1,0,0,1,0,10,2,3,1,0,0,1,5,0,3,5,0,2,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,0,6,5,1,5,5,5,5,5,2,1,2,1950,5,4,4,1,2,9,1,9,19000,5,1,2,1,3,3,3,4,29,1997,2,0,10,26100,28800,1,26100,27000,2,27000,27300,5,27300,28200,5,28200,28800,0,0,0,39000,1,4,39600,40200,10,40200,41100,10,41100,43200,0,0,0,0,0,0,43200,1,7,69300,73500,1,73500,74700,0,0,0,0,0,0,1
3,1412,5,5,15,1997,6,1,3,4,4,4,4,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,2,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,8,2,2,1,1,2,2,5,0,1,1,1,1,1,1,1,1,0,2,5,4,1,1,1,1,1,1,1,1,0,5,1,0,0,0,0,0,1,1,1,1,1,0,5,19,1,0,0,1,0,15,1,1,0,2,0,1,5,0,1,5,0,5,1,2,3,3,3,1,1,2,2,1,1,2,2,5,1,1,1,1,6,16,10,7,5,1,1,5,5,5,1,2,1,2,1950,5,4,6,1,5,8,5,1,50000,1,1,1,1,2,4,2,5,14,1997,3,1,5,27900,29100,3,28020,29100,10,29100,29400,0,0,0,0,0,0,0,0,0,46800,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55800,1,9,0,0,0,0,0,0,0,0,0,0,0,5
3,573,3,4,1,1997,9,3,2,2,3,3,2,3,2,3,3,2,3,1,2,3,3,2,1,3,2,1,1,1,1,1,1,2,1,3,1,2,1,3,3,1,3,2,3,1,2,2,1,2,2,1,4,4,4,4,1,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,1,3,5,5,5,0,5,5,5,5,5,5,5,1,5,1,5,2,2,3,1,3,3,1,2,1,2,1,2,2,1,2,1,1,1,1,4,2,1,0,0,0,0,0,1,1,5,1,0,30,5,1,0,0,0,0,0,1,1,5,1,0,45,5,30,1,0,0,0,0,25,1,1,2,0,0,6,5,0,3,5,0,1,1,4,1,1,4,1,2,2,2,1,1,2,2,3,1,2,2,2,7,3,7,7,5,1,1,5,5,5,5,2,1,3,1946,5,5,5,5,0,5,1,1,40000,7,1,1,1,1,3,3,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
