DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
6,3837,3,7,8,5,4.4520001,1,1,1,5,1,1,1,2054,96,96,3,5,1,1,1
6,3840,3,1,4,1,19.224001,1,1,1,1,1,5,0,2095,1,1,1,1,2,2,0
6,3840,4,1,4,1,18.849001,1,1,1,1,1,5,0,2095,1,1,1,1,2,2,5
6,3841,4,1,5,1,6.1350002,1,1,1,1,1,1,5,2032,3,3,2,2,2,2,1
6,3841,5,1,5,1,6.0380001,1,1,1,0,1,1,5,2032,3,3,2,2,2,2,1
6,3843,2,1,0,1,18.482,1,0,1,0,5,0,5,2002,1,1,2,2,2,2,1
6,3843,3,1,0,1,18.482,1,0,1,0,5,0,5,2002,1,1,2,2,2,2,1
6,3846,3,1,4,1,25.054001,1,1,1,1,1,0,0,2094,2,2,1,1,2,2,0
6,3846,4,1,4,1,24.573999,1,1,1,1,1,0,1,2094,2,2,1,1,2,2,1
6,3848,5,1,4,5,27.392,1,1,1,1,1,0,0,2031,96,2,1,1,0,2,0
6,3849,3,1,4,5,17.971001,1,1,1,0,1,1,1,2086,1,0,1,1,2,2,1
6,3855,2,1,5,5,34.271999,1,1,1,1,1,1,0,2044,0,0,3,3,0,0,0
6,3856,3,1,4,5,34.574001,1,1,1,1,1,1,5,2097,2,2,1,1,2,2,1
6,3857,2,1,7,1,3.3499999,1,1,1,1,1,1,0,2112,1,1,2,2,2,2,0
6,3857,3,1,7,1,3.329,1,1,1,5,1,1,5,2112,1,1,2,2,2,2,1
6,3861,3,1,7,1,50.080002,1,1,1,1,1,1,0,2090,2,2,1,1,0,0,0
6,3861,5,1,7,1,48.050999,1,1,1,1,1,0,0,2090,2,2,1,1,0,0,0
6,3865,4,1,0,1,6.3670001,1,0,1,1,1,1,0,2100,3,3,2,2,0,0,0
6,3865,5,1,0,1,6.382,1,0,1,1,1,1,0,2100,3,3,2,2,0,0,0
6,3868,2,1,0,5,4.7639999,1,0,1,1,1,1,0,2073,96,1,2,2,0,0,0
6,3869,3,1,5,1,4.934,1,5,1,1,1,5,0,2031,1,1,2,2,0,0,0
6,3869,4,1,5,1,4.9819999,1,5,1,1,1,5,0,2031,1,1,2,2,0,0,0
6,3871,3,1,4,5,20.958,1,1,1,0,1,1,5,2006,1,1,1,1,2,2,1
6,3877,4,1,4,5,3.349,1,1,1,5,1,1,1,2036,1,1,1,1,0,0,1
6,3879,3,1,0,5,15.001,1,0,1,1,1,1,0,2073,1,1,2,2,0,0,0
6,3882,3,1,4,5,20.16,1,5,1,1,5,1,0,2056,1,1,1,1,2,2,0
6,3891,4,1,4,1,6.8499999,1,1,1,1,1,1,0,2041,2,2,1,1,0,0,0
6,3891,5,1,4,1,6.9289999,1,1,1,1,1,1,0,2041,2,2,1,1,0,0,0
6,3892,4,1,5,1,60.330002,1,1,1,1,1,1,0,2110,1,1,2,2,2,2,0
6,3893,2,4,2,1,33.662998,1,1,1,1,5,1,0,2002,1,1,3,3,0,0,0
6,3893,3,4,2,1,33.032001,1,1,1,1,5,1,0,2002,1,1,3,3,0,0,0
6,3894,4,1,4,1,26.562,1,5,1,1,5,1,0,2024,0,2,0,1,0,2,0
6,3894,5,1,4,1,25.735001,1,5,1,1,5,1,1,2024,0,2,0,1,0,2,1
6,3896,2,7,0,5,6.1360002,1,0,1,1,1,1,0,2054,0,0,4,4,1,1,0
6,3897,3,1,4,5,3.424,1,1,1,1,1,0,5,2064,0,0,1,1,0,0,1
6,3898,2,1,0,5,6.1490002,1,0,1,1,1,1,0,2054,0,0,2,2,2,2,0
6,3899,4,1,4,5,16.048,1,1,1,1,1,1,0,2031,9,1,1,1,0,2,0
6,3902,3,3,6,5,21.462,1,1,1,0,1,0,1,2012,0,0,4,4,0,0,1
6,3903,3,1,4,5,26.275,1,5,1,1,1,1,0,2026,0,0,1,1,0,0,0
6,3908,3,1,4,5,18.648001,1,1,1,5,1,1,5,2032,1,1,1,1,2,2,1
6,3909,5,1,4,5,15.728,1,5,1,1,1,1,1,2035,9,2,1,1,2,2,1
6,3916,2,1,0,1,4.5970001,1,0,1,1,1,1,0,2068,2,2,2,2,0,0,0
6,3916,3,1,0,1,3.724,1,0,1,1,1,1,0,2068,2,2,2,2,0,0,0
6,3921,3,1,4,1,18.66,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,3921,4,1,4,1,18.461,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,3922,4,1,4,5,45.962002,1,1,1,1,1,1,0,2063,96,1,1,1,2,2,0
6,3923,3,1,4,5,2.694,1,1,1,1,1,1,0,2077,96,96,1,1,0,0,0
6,3925,3,1,4,1,20.959,1,1,1,5,1,1,1,2006,3,3,1,1,2,2,1
6,3925,4,1,4,1,21.01,1,1,1,1,1,1,1,2006,3,3,1,1,2,2,1
6,3927,3,1,4,1,18.900999,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,3927,4,1,4,1,19.052,1,1,1,1,1,1,0,2047,1,1,1,1,2,2,0
6,3934,3,1,4,1,19.615,1,1,1,1,1,1,0,2083,1,1,1,1,0,0,0
6,3934,4,1,4,1,19.554001,1,1,1,1,1,1,1,2083,1,1,1,1,0,0,1
6,3936,4,1,0,1,2.2079999,1,0,1,1,1,1,0,2114,1,2,2,1,2,2,0
6,3936,5,1,0,1,2.2079999,1,0,1,1,1,1,0,2114,1,2,2,1,2,2,0
6,3939,3,1,5,5,13.333,1,1,1,1,1,1,0,2010,96,96,2,2,2,2,0
6,3941,5,1,4,5,18.046,1,1,1,1,1,1,0,2086,2,2,1,1,0,2,0
6,3942,3,4,1,1,26.855,1,1,1,1,1,1,0,2086,1,1,1,1,2,2,0
6,3942,4,4,1,1,26.698,1,1,1,1,1,1,5,2086,1,1,1,1,2,2,1
6,3944,3,1,4,1,28.51,1,1,1,1,1,1,0,2097,2,2,1,1,2,2,0
6,3944,4,1,4,1,28.121,1,1,1,1,1,5,0,2097,2,2,1,1,2,2,5
6,3951,3,1,0,5,27.724001,1,0,1,1,1,1,0,2013,2,2,2,2,2,2,0
6,3952,3,1,4,5,14.948,1,1,1,5,1,1,1,2067,2,1,1,1,2,2,1
6,3954,4,1,4,1,5.0240002,1,1,1,1,1,1,1,2068,2,2,1,1,0,0,1
6,3954,5,1,4,1,5.0050001,1,1,1,5,1,1,1,2068,2,2,1,1,0,0,1
6,3955,2,1,5,5,1.957,1,1,1,1,1,1,5,2068,2,1,2,2,0,0,1
6,3958,2,4,0,5,30.23,1,0,1,1,1,1,0,2098,96,96,3,3,2,2,0
6,3963,3,1,4,1,29.42,1,1,1,1,1,1,0,2006,1,1,1,1,2,2,0
6,3963,4,1,4,1,27.798,1,1,1,1,1,1,1,2006,1,1,1,1,2,2,1
6,3965,3,1,5,5,23.764999,1,5,1,1,1,1,1,2110,2,2,2,2,2,2,1
6,3969,2,1,0,5,1.524,1,0,1,1,5,1,0,2072,0,0,2,2,0,0,0
6,3980,3,1,6,1,32.139999,1,1,1,1,1,1,0,2082,3,2,2,2,2,2,0
6,3980,4,1,4,1,31.205,1,1,1,1,1,1,1,2082,3,2,1,1,2,2,1
6,3982,4,1,8,1,57.779999,1,1,1,1,1,1,0,2012,1,1,1,1,0,0,0
6,3986,6,1,14,5,29.695999,1,1,5,5,5,5,0,2028,1,1,2,2,1,1,5
6,3989,3,1,4,1,29.289,1,1,1,1,1,0,0,2004,1,1,1,1,2,2,0
6,3989,4,1,4,1,28.386999,1,1,1,1,1,1,0,2004,1,1,1,1,2,2,0
6,3991,3,1,4,1,36.551998,1,1,1,1,1,1,5,2069,2,2,1,1,0,0,1
6,3991,4,1,4,1,35.796001,1,1,1,1,1,1,1,2069,2,2,1,1,0,0,1
6,3992,3,1,4,1,20.476999,1,1,1,1,1,1,0,2083,1,1,1,1,0,0,0
6,3992,4,1,4,1,19.615,1,1,1,1,1,1,1,2083,1,1,1,1,0,0,1
6,3993,3,1,4,1,19.374001,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
6,3993,4,1,4,1,19.159,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
6,4004,3,1,14,5,1.033,1,5,1,1,1,1,1,2072,1,1,2,2,0,0,1
6,4005,4,1,4,1,31.193001,1,1,1,1,1,0,0,2002,2,2,1,1,2,2,0
6,4005,5,1,4,1,31.282,1,1,1,1,1,1,0,2002,2,2,1,1,2,2,0
6,4007,3,1,0,1,2.4560001,1,0,1,1,1,1,0,2063,1,2,2,2,2,2,0
6,4007,4,1,0,1,2.4070001,1,0,1,1,1,1,0,2063,1,2,2,2,2,2,0
6,4008,4,1,5,1,31.697001,1,1,1,1,1,1,5,2042,3,3,2,2,2,2,1
6,4008,6,1,5,1,31.469,1,1,1,0,1,1,1,2042,3,3,2,2,2,2,1
6,4009,4,1,5,5,61.852001,1,1,1,1,1,1,0,2035,1,2,2,2,0,0,0
6,4014,3,4,1,5,4.2480001,1,1,1,1,1,1,1,2114,1,2,1,1,2,2,1
6,4028,3,1,4,5,12.929,1,1,1,0,1,1,1,2065,96,96,1,1,2,2,1
6,4029,2,1,5,5,7.0159998,1,1,1,1,1,1,5,2031,1,1,2,2,2,2,1
6,4031,3,1,7,5,50.261002,1,1,1,1,1,5,5,2077,2,2,2,2,1,1,1
6,4040,3,1,4,1,18.136999,1,1,1,1,1,0,1,2014,1,1,1,1,2,2,1
6,4040,4,1,4,1,18.176001,1,1,1,1,1,0,5,2014,1,1,1,1,2,2,1
6,4041,3,1,4,5,19.775999,1,1,1,0,1,1,5,2014,96,96,1,1,2,2,1
6,4046,3,1,4,5,10.371,1,1,1,0,1,1,1,2001,1,1,1,1,2,2,1
6,4050,4,4,1,5,16.559,1,1,1,1,1,1,0,2064,9,1,1,1,0,0,0
6,4051,4,1,4,1,17.083,1,1,1,1,1,0,0,2090,3,3,1,1,2,2,0
6,4051,5,1,4,1,16.836,1,1,1,1,1,0,0,2090,3,3,1,1,2,2,0
6,4053,3,1,0,5,23.756001,1,0,1,5,5,1,5,2105,3,1,2,2,0,2,1
6,4060,3,1,10,1,16.111,1,5,1,1,1,0,0,2028,1,2,2,1,0,2,0
6,4060,4,1,10,1,15.23,1,5,1,1,1,1,0,2028,1,2,2,1,0,2,0
6,4061,4,1,0,1,18.743999,1,0,1,1,1,0,0,2056,96,1,2,2,0,2,0
6,4066,3,1,4,5,2.4949999,1,1,1,0,1,1,1,2002,0,0,1,1,0,0,1
6,4071,2,1,0,5,5.9070001,1,0,1,5,1,1,1,2075,1,1,2,2,0,0,1
6,4073,4,1,4,5,7.0809999,1,1,1,1,1,1,0,2026,1,1,1,1,0,0,0
6,4075,3,1,4,1,24.115999,1,5,1,1,5,1,0,2010,1,1,1,1,2,2,0
6,4075,4,1,4,1,17.704,1,5,1,5,5,1,0,2010,1,1,1,1,2,2,5
6,4092,3,1,4,5,13.657,1,5,1,0,1,1,1,2030,3,2,1,1,2,2,1
6,4093,2,1,0,1,8.7550001,1,0,1,1,1,0,0,2020,1,1,2,2,0,0,0
6,4093,3,1,0,1,8.7770004,1,0,1,1,1,1,0,2020,1,1,2,2,0,0,0
6,4096,3,1,4,1,22.579,1,1,1,1,1,1,1,2116,1,1,1,1,2,2,1
6,4096,4,1,4,1,22.292,1,1,1,1,1,1,5,2116,1,1,1,1,2,2,1
6,4097,4,1,4,1,11.749,1,1,1,1,1,1,0,2002,1,2,1,1,2,2,0
6,4097,5,1,4,1,11.863,1,1,1,1,1,1,0,2002,1,2,1,1,2,2,0
6,4106,3,1,4,5,18.716,1,5,5,5,5,0,0,2101,9,9,1,1,2,2,5
6,4113,2,7,0,5,3.0050001,1,0,1,1,1,1,0,2069,96,96,0,0,1,1,0
6,4121,2,4,0,5,28.004,1,0,1,1,1,0,0,2002,96,96,3,3,0,0,0
6,4128,4,1,4,5,28.396,1,1,1,1,1,1,0,2044,9,1,1,1,2,2,0
6,4130,3,1,4,5,18.391001,1,1,1,5,1,1,1,2009,96,96,1,1,2,2,1
6,4132,3,7,1,1,4.3470001,1,1,1,1,1,1,0,2040,2,2,2,2,1,1,0
6,4132,4,7,1,1,4.2950001,1,1,1,1,1,1,0,2040,2,2,2,2,1,1,0
6,4136,3,1,4,5,13.191,1,1,1,1,1,1,1,2086,0,0,1,1,2,2,1
6,4139,3,1,4,1,34.289001,1,1,1,1,1,1,0,2007,2,2,1,1,2,2,0
6,4139,4,1,4,1,34.337002,1,1,1,1,1,1,1,2007,2,2,1,1,2,2,1
6,4140,4,1,4,1,20.284,1,1,1,1,1,1,0,2089,2,2,1,1,0,0,0
6,4140,5,1,4,1,19.837,1,1,1,1,1,1,0,2089,2,2,1,1,0,0,0
6,4141,3,1,4,5,19.601,1,1,5,5,1,5,0,2111,0,0,1,1,2,2,5
6,4145,3,1,4,1,28.802999,1,1,1,1,1,1,0,2097,2,2,1,1,2,2,0
6,4145,5,1,4,1,27.914,1,1,1,1,1,1,0,2097,2,2,1,1,2,2,0
6,4150,3,1,5,5,14.243,1,1,1,1,1,1,0,2098,0,0,0,2,0,2,0
6,4151,3,1,5,5,29.160999,1,1,1,1,1,1,0,2098,96,96,2,2,2,2,0
6,4155,7,1,4,5,30.898001,1,1,1,1,1,1,5,2045,5,5,1,1,2,2,1
6,4160,4,4,0,1,12.874,1,0,1,1,1,0,0,2061,1,1,3,1,2,2,0
6,4161,4,1,19,5,7.5320001,1,1,1,5,1,1,5,2015,1,1,2,2,0,2,1
6,4162,3,7,8,5,17.042,1,5,1,1,1,1,0,2034,0,0,0,0,2,2,0
6,4163,3,1,4,5,20.254999,1,1,1,0,1,1,1,2070,0,0,1,1,2,2,1
6,4166,4,1,5,5,13.375,1,1,1,1,1,0,0,2016,1,2,4,2,2,2,0
6,4169,3,1,4,5,15.918,1,1,1,1,1,1,1,2094,0,0,1,1,2,2,1
6,4170,3,1,4,5,3.3570001,1,1,1,1,1,5,0,2069,1,0,1,1,0,0,9
6,4179,2,8,1,5,6.5609999,1,5,1,1,1,1,0,2006,96,96,4,4,1,1,0
6,4182,4,1,0,1,3.4460001,1,0,1,1,1,1,0,2079,2,3,2,2,2,2,0
6,4182,5,1,0,1,3.411,1,0,1,1,1,1,1,2079,2,3,2,2,2,2,1
6,4183,2,4,0,1,31.296,1,0,1,1,1,1,0,2028,1,1,3,3,2,2,0
6,4183,3,4,0,1,30.995001,1,0,1,1,1,1,0,2028,1,1,3,3,2,2,0
6,4184,3,1,4,1,13.462,1,1,1,1,1,1,0,2067,2,1,1,1,2,2,0
6,4184,4,1,4,1,13.119,1,1,1,5,1,1,1,2067,2,1,1,1,2,2,1
6,4186,4,1,4,1,1.033,1,5,1,1,5,1,0,2102,2,2,1,1,2,2,0
6,4186,5,1,4,1,1.033,1,5,1,1,5,1,0,2102,2,2,1,1,2,2,0
6,4187,2,1,0,5,2.947,1,0,1,1,5,1,0,2056,96,1,2,2,2,2,0
6,4191,4,1,4,5,21.658001,1,1,5,5,1,5,0,2069,96,1,1,1,2,2,0
6,4192,3,1,4,1,25.931999,1,1,1,1,1,0,1,2059,1,1,1,1,2,2,1
6,4192,4,1,4,1,25.667999,1,1,1,1,1,0,1,2059,1,1,1,1,2,2,1
6,4194,3,1,4,1,17.313999,1,1,1,1,1,0,0,2031,1,1,1,1,2,2,0
6,4194,4,1,4,1,13.66,1,1,1,1,1,1,1,2031,1,1,1,1,2,2,1
6,4203,3,1,0,5,13.907,1,0,1,1,1,1,1,2028,96,96,2,1,0,0,1
6,4206,3,1,4,5,2.7360001,1,1,5,5,5,1,0,2008,9,9,1,1,0,0,0
6,4210,3,1,7,5,13.474,1,1,1,0,1,1,5,2034,0,0,2,1,2,2,1
6,4211,3,1,0,5,19.695,1,0,1,1,1,1,0,2053,0,0,2,1,0,0,0
6,4212,2,1,0,1,22.315001,1,0,1,1,1,1,0,2028,1,1,2,2,2,2,0
6,4212,3,1,0,1,22.216999,1,0,1,1,1,1,0,2028,1,1,2,2,2,2,0
6,4214,3,1,5,5,19.843,1,1,1,1,1,0,0,2084,0,96,3,2,2,2,0
6,4216,3,3,0,1,3.7060001,1,0,5,5,5,0,0,2054,5,5,4,4,0,0,5
6,4216,4,3,0,1,3.6819999,1,0,5,5,5,5,0,2054,5,5,4,4,0,0,0
6,4220,3,1,0,1,20.499001,1,0,1,1,1,1,0,2002,1,1,2,2,2,2,0
6,4220,4,1,0,1,19.926001,1,0,1,1,1,1,1,2002,1,1,2,2,2,2,1
6,4221,4,7,0,5,24.421,1,0,1,1,1,1,1,2031,96,96,4,4,1,1,1
6,4226,3,1,4,5,19.882999,1,1,1,1,1,1,0,2086,96,96,1,1,2,2,0
6,4227,3,4,0,5,37.261002,1,0,1,5,1,1,5,2071,0,0,3,3,1,1,1
6,4230,3,1,4,5,26.322001,1,1,5,5,1,5,5,2053,1,1,1,1,2,2,1
6,4231,2,3,0,5,19.280001,1,0,1,0,1,1,5,2006,0,0,4,4,0,0,1
6,4237,3,1,4,1,2.2320001,1,1,1,1,1,1,0,2055,1,1,1,1,0,0,0
6,4237,4,1,4,1,2.237,1,1,1,1,1,1,0,2055,1,1,1,1,0,0,0
6,4242,3,1,4,1,39.415001,1,1,1,1,1,1,0,2070,1,1,1,1,2,2,0
6,4242,4,1,4,1,38.478001,1,1,1,1,1,1,0,2070,1,1,1,1,2,2,0
6,4247,4,1,4,1,16.934999,1,1,1,1,1,1,0,2034,1,1,1,1,2,2,0
6,4251,2,1,0,1,2.007,1,0,1,1,1,1,0,2073,1,1,2,2,0,0,0
6,4251,3,1,0,1,1.956,1,0,1,0,1,1,5,2073,1,1,2,2,0,0,1
6,4257,3,1,5,5,15.485,1,1,1,1,1,1,0,2080,1,1,2,2,2,2,0
6,4258,2,1,0,5,45.631001,1,0,1,1,1,1,5,2017,0,0,2,2,2,2,1
6,4259,2,1,7,1,4.9720001,1,1,1,1,1,1,0,2088,1,1,2,2,2,2,0
6,4259,3,1,7,1,4.8530002,1,1,1,0,1,1,1,2088,1,1,2,2,2,2,1
6,4262,3,1,4,5,21.391001,1,1,1,0,1,1,1,2068,1,1,1,1,2,2,1
6,4265,4,1,4,5,4.5890002,1,1,1,1,1,0,0,2094,1,1,1,1,0,0,0
6,4268,3,1,4,5,32.014999,1,1,1,1,1,1,0,2102,0,0,1,1,0,0,0
6,4271,3,1,4,5,23.364,1,1,1,1,1,1,0,2033,0,0,1,1,0,0,0
6,4274,2,1,0,5,2.635,1,0,1,1,1,1,0,2050,10,1,6,2,4,0,0
6,4278,2,1,0,1,2.7490001,1,0,1,1,1,1,0,2026,1,1,2,2,0,0,0
6,4278,3,1,0,1,2.7290001,1,0,1,1,1,1,1,2026,1,1,2,2,0,0,1
6,4279,5,11,0,5,3.6459999,1,0,1,1,1,1,0,2026,1,2,4,2,0,0,0
6,4280,3,1,0,5,52.612999,1,0,1,1,1,1,1,2083,2,3,0,2,1,2,1
6,4283,2,1,0,5,15.44,1,0,1,1,1,1,5,2001,0,0,2,2,2,2,1
6,4285,3,1,4,1,27.757,1,1,5,5,1,5,0,2092,2,2,1,1,2,2,5
6,4285,4,1,4,1,26.487,1,1,5,0,1,5,0,2092,2,2,1,1,2,2,5
6,4289,5,1,0,1,6.9949999,1,0,5,5,1,5,0,2057,3,3,2,2,2,2,5
6,4289,6,1,0,1,6.947,1,0,5,5,1,5,0,2057,3,3,2,2,2,2,5
6,4291,2,1,0,5,9.7360001,1,0,1,1,1,1,0,2016,0,0,2,2,2,2,0
6,4292,2,1,0,1,5.415,1,0,1,1,1,0,5,2064,96,1,2,2,2,2,1
6,4305,3,1,4,1,27.853001,1,1,1,1,1,1,0,2037,2,2,1,1,2,2,0
6,4305,4,1,4,1,27.433001,1,1,1,1,1,1,0,2037,2,2,1,1,2,2,0
6,4307,3,4,1,5,23.591999,1,5,5,5,1,5,0,2007,0,0,1,1,2,2,0
6,4310,3,1,5,1,26.183001,1,1,1,1,1,0,0,2045,1,1,2,2,0,0,0
6,4310,4,1,4,1,25.52,1,1,1,1,1,0,1,2045,1,1,1,1,0,0,1
6,4318,2,1,0,5,3.533,1,0,1,1,1,1,0,2091,96,96,2,2,0,0,0
6,4319,4,1,7,5,3.6700001,1,1,1,1,1,1,5,2091,0,0,2,2,1,1,1
6,4321,5,1,2,1,27.399,1,1,1,1,1,1,5,2009,3,3,3,3,2,2,1
6,4321,6,1,2,1,27.611,1,1,1,0,1,1,1,2009,3,3,3,3,2,2,1
6,4327,4,1,4,1,16.136999,1,1,1,1,1,0,0,2092,2,2,1,1,2,2,0
6,4327,5,1,4,1,15.913,1,1,1,1,1,0,0,2092,2,2,1,1,2,2,0
6,4330,3,1,4,1,23.240999,1,5,1,1,1,1,5,2035,1,1,1,1,2,2,1
6,4330,4,1,4,1,22.823,1,5,1,5,1,1,1,2035,1,1,1,1,2,2,1
6,4332,3,1,4,5,2.793,1,1,1,1,1,1,1,2112,1,1,1,1,2,2,1
6,4334,3,1,4,1,13.374,1,5,5,5,5,0,0,2064,2,2,1,1,2,2,5
6,4335,3,1,4,1,19.399,1,1,1,1,1,1,0,2037,1,1,1,1,2,2,0
6,4335,4,1,4,1,18.888,1,1,1,1,1,1,0,2037,1,1,1,1,2,2,0
6,4338,4,1,4,5,1.454,1,1,1,1,1,1,0,2063,1,1,1,1,2,2,0
6,4339,4,2,4,5,3.1340001,1,1,1,1,1,1,1,2028,2,0,3,3,2,2,1
6,4343,2,1,0,1,4.2719998,1,0,1,1,1,1,0,2026,1,1,2,2,0,0,0
6,4343,3,1,0,1,4.1129999,1,0,1,1,1,1,5,2026,1,1,2,2,0,0,1
6,4345,3,4,2,5,2.8759999,1,5,1,1,1,1,0,2026,0,0,3,2,0,0,0
6,4348,4,1,4,5,18.058001,1,1,1,1,1,1,0,2057,1,1,1,1,2,2,0
6,4355,4,1,4,5,17.42,1,1,1,1,1,0,5,2034,3,2,1,1,2,2,1
6,4360,3,4,0,5,1.1109999,1,0,5,0,5,5,0,2102,1,1,3,1,2,2,5
6,4361,2,1,0,1,3.701,1,0,1,1,1,1,0,2073,1,1,2,2,0,0,0
6,4361,3,1,0,1,3.6819999,1,0,1,1,1,1,0,2073,1,1,2,2,0,0,0
6,4362,2,1,7,1,2.408,1,1,1,1,1,1,1,2073,3,2,2,2,1,2,1
6,4362,3,1,7,1,2.4130001,1,1,1,0,1,1,5,2073,3,2,2,2,1,2,1
6,4363,2,1,0,5,2.8559999,1,0,5,5,5,5,0,2062,96,9,2,2,0,0,5
6,4370,3,1,10,5,17.857,1,1,1,1,1,1,1,2096,1,1,2,2,0,0,1
6,4378,3,1,5,1,12.168,1,5,1,1,1,1,5,2059,1,1,2,2,0,2,1
6,4378,4,1,4,1,11.75,1,5,1,5,1,1,1,2059,1,1,1,1,0,2,1
6,4385,6,1,13,1,3.441,1,1,1,1,1,0,0,2073,3,5,2,2,2,2,0
6,4385,7,1,13,1,3.4660001,1,1,1,1,1,1,0,2073,3,5,2,2,2,2,0
6,4394,3,1,0,5,7.8990002,1,0,1,1,1,1,0,2103,1,1,2,2,2,2,0
6,4395,3,1,19,5,9.2550001,1,1,1,1,1,1,0,2016,0,0,2,2,2,2,0
6,4401,3,1,0,1,20.419001,1,0,1,1,1,1,1,2027,2,2,2,1,2,2,1
6,4401,4,1,0,1,20.198,1,0,1,1,1,1,5,2027,2,2,2,1,2,2,1
6,4407,3,4,1,5,19.233999,1,1,5,5,1,5,0,2010,96,96,1,1,2,2,5
6,4409,5,7,8,5,52.202,1,1,1,1,1,1,1,2083,2,96,0,4,1,1,1
6,4410,4,1,4,1,51.014999,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,4410,7,1,4,1,48.598,1,1,1,0,1,1,5,2083,4,4,1,1,0,0,1
6,4416,2,1,0,5,20.218,1,0,1,1,1,1,0,2095,0,0,2,2,2,2,0
6,4417,2,1,0,1,4.3460002,1,0,1,1,1,1,0,2114,1,1,2,2,2,2,0
6,4417,3,1,0,1,4.2249999,1,0,1,1,1,1,5,2114,1,1,2,2,2,2,1
6,4428,4,1,4,1,3.2950001,1,5,5,5,5,5,0,2046,1,2,1,1,0,0,0
6,4428,5,1,4,1,3.0550001,1,5,5,5,5,5,0,2046,1,2,1,1,0,0,5
6,4433,3,1,0,5,67.038002,1,0,1,1,1,1,0,2057,2,1,2,2,2,2,0
6,4439,4,1,0,5,1.605,1,0,1,0,1,1,5,2068,2,2,2,1,2,2,1
6,4440,4,1,0,5,2.618,1,0,1,1,1,1,0,2073,1,1,2,1,0,0,0
6,4441,2,7,0,5,5.6630001,1,0,1,1,1,1,1,2060,96,96,4,4,1,1,1
6,4442,4,1,4,5,4.2859998,1,1,1,1,1,1,0,2051,1,1,1,1,0,0,0
6,4446,3,4,1,1,5.7800002,1,1,1,1,1,1,0,2073,2,2,1,1,2,2,0
6,4446,5,4,1,1,5.6550002,1,1,1,1,1,1,0,2073,2,2,1,1,2,2,0
6,4450,3,1,4,5,46.487,1,1,1,1,1,1,0,2010,0,0,1,1,0,0,0
6,4452,3,1,4,1,35.988998,1,1,1,1,1,1,0,2095,1,1,1,1,0,0,0
6,4452,4,1,4,1,36.087002,1,1,1,1,1,1,0,2095,1,1,1,1,0,0,0
6,4453,3,1,5,5,4.428,1,1,1,1,1,1,0,2055,1,1,2,2,2,2,0
6,4454,3,1,4,5,6.3540001,1,1,1,1,1,1,0,2041,0,0,1,1,2,2,0
6,4456,3,1,4,1,4.329,1,1,1,1,1,1,0,2041,1,1,1,1,2,2,0
6,4456,4,1,4,1,4.329,1,1,1,1,1,1,0,2041,1,1,1,1,2,2,0
6,4457,3,1,4,5,1.908,1,1,1,1,1,1,5,2079,1,0,1,1,2,2,1
6,4461,2,7,0,5,4.1110001,1,0,1,1,1,1,0,2055,0,0,2,2,1,1,0
6,4463,2,1,0,5,3.763,1,0,1,1,1,1,0,2098,1,96,2,4,0,1,0
6,4464,2,1,0,5,4.8639998,1,0,1,1,1,1,0,2098,1,96,2,2,0,2,0
6,4472,2,1,0,5,17.409,1,0,1,1,5,1,0,2032,0,0,2,2,2,2,0
6,4475,2,1,5,5,15.395,1,5,5,5,5,5,0,2015,96,96,2,3,2,2,0
6,4480,3,1,4,1,25.162001,1,1,1,1,1,1,0,2095,1,1,1,1,1,1,0
6,4480,5,1,4,1,24.964001,1,1,1,1,1,5,0,2095,1,1,1,1,1,1,5
6,4482,3,1,0,1,5.211,1,0,1,1,1,1,0,2057,1,2,2,2,0,0,0
6,4482,4,1,0,1,5.211,1,0,1,1,1,1,0,2057,1,2,2,2,0,0,0
6,4484,3,1,0,5,26.844999,1,0,5,5,5,5,0,2071,96,1,2,2,2,2,5
6,4490,3,1,4,1,16.761999,1,1,1,1,1,1,0,2070,2,2,1,1,1,2,0
6,4490,4,1,4,1,16.493,1,1,1,1,1,1,1,2070,2,2,1,1,1,2,1
6,4493,2,1,0,5,4.1300001,1,0,1,1,5,1,0,2072,1,1,2,2,0,0,0
6,4494,3,1,5,5,4.8720002,1,1,1,1,1,1,0,2102,1,1,2,2,0,0,0
6,4495,4,1,5,1,3.694,1,1,1,1,1,1,0,2089,2,2,2,2,0,0,0
6,4495,5,1,5,1,3.704,1,1,1,1,1,1,0,2089,2,2,2,2,0,0,0
6,4496,3,4,0,5,21.934,1,0,1,1,1,0,0,2086,96,96,3,3,2,2,0
6,4498,2,1,0,1,3.7130001,1,0,1,1,1,1,0,2040,1,1,2,2,1,1,0
6,4498,3,1,0,1,3.675,1,0,1,1,1,1,1,2040,1,1,2,2,1,1,1
